path,p_1,p_1_angles,p_3,p_3_angles,start,p_2,p_2_angles
graphs/nodes_8/1440.gml,0.8550673481336162,[ 0.27033132 -0.33572076],0.9227442854517308,[ 0.22599941  1.14760622  0.98549593  1.50602451  2.57334097 -0.22801505],[0.65],0.917918630451065,[ 0.21484842 -0.43033871  0.42621421 -0.23343372]
graphs/nodes_8/1441.gml,0.7860512567257147,[ 0.34071467 -0.36593916],0.5625000000000004,[-4.71065877e-09 -9.42131754e-09 -9.42131754e-09 -4.71065877e-09 -1.41319763e-08  0.00000000e+00],[0.65],0.880014237723935,[-0.54966748 -0.35356884  0.25521599 -0.86035177]
graphs/nodes_8/1442.gml,0.8669366378287606,[ 0.25228558 -0.31343765],0.7000000000000005,[2.12750728e-09 4.25501456e-09 4.25501456e-09 2.12750728e-09 6.38252185e-09 0.00000000e+00],[0.65],0.913830063322854,[-0.31014311 -0.46337728  0.08532332 -0.75670661]
graphs/nodes_8/1443.gml,0.7992737348962728,[ 0.24799173 -0.30870665],0.869700207750947,[ 2.85813744 -0.54381887  0.06298186  0.80175918  0.72392755  1.38555321],[0.65],0.8620701491303627,[ 0.19901387 -0.3826794   0.4622919  -0.23251343]
graphs/nodes_8/1444.gml,0.8171563541311686,[ 0.30299762 -0.360637  ],0.8999611631881306,[-1.20731918 -1.65672916 -2.17510044 -1.12975575 -3.5865446   0.24838721],[0.65],0.8955568538221014,[ 0.23997817 -0.46405361  0.4474761  -0.25938725]
graphs/nodes_8/1445.gml,0.7647514104375626,[ 0.27601133 -0.32805817],0.8392018073458072,[-0.22965438 -1.14171986 -0.45082017  0.26352036 -1.70389551 -0.03032784],[0.65],0.8385103236679056,[ 0.22676616 -0.43738169  0.44397076 -0.26724854]
graphs/nodes_8/1446.gml,0.8587352060392168,[ 0.27684152 -0.33699908],0.9219179818910616,[-1.41998536 -2.91134095 -2.05489883  0.22881786 -2.27855313 -0.19138998],[0.65],0.9240563471608966,[ 0.22051191 -0.42931309  0.4427687  -0.23354793]
graphs/nodes_8/1447.gml,0.7825638492386832,[ 0.3314246 -0.3926991],0.849209322037941,[ 0.31795619  1.37301194  1.15491985 -0.06277335  1.33600765  0.31137633],[0.65],0.8468650867237089,[-0.31393624 -1.37029014  0.64538495 -0.30596402]
graphs/nodes_8/1448.gml,0.818064494777075,[ 0.30424965 -0.34385409],0.9041363523007884,[1.17100134 1.59786741 1.71344921 0.41096737 2.63015142 0.2475158 ],[0.65],0.9034144925913156,[ 0.25591515 -0.39970729  0.50945003 -0.24654149]
graphs/nodes_8/1449.gml,0.743013917061137,[ 0.31223197 -0.35674394],0.8128162956265018,[-0.30206658 -1.33287003 -1.1216684   0.13791336 -1.24146663 -0.24885395],[0.65],0.8218624595650019,[ 0.24636901 -0.46064662  0.46316336 -0.27200573]
graphs/nodes_8/145.gml,0.7720023625773533,[ 0.33148915 -0.3719076 ],0.7737565694555417,[-1.51665203 -3.22700196 -2.99123961 -1.49325323 -5.25299187  0.37167556],[0.65],0.8288155695030385,[-0.36196715 -1.36613546  0.75136016 -0.27872606]
graphs/nodes_8/1450.gml,0.7564571424387548,[ 0.33032184 -0.35687022],0.8692787512069106,[ 0.25961208  1.15760838  1.13953938 -0.15292362  2.52069984 -0.22575895],[0.65],0.8343750295411358,[-0.29924972 -1.29974314  0.76390832 -0.24520674]
graphs/nodes_8/1451.gml,0.7337634685860991,[ 0.29122995 -0.37475912],0.8348397181442767,[2.73546667 4.38959627 5.10947544 1.64923736 7.64142749 0.7176928 ],[0.65],0.8707506718963406,[ 0.25264253 -0.56982234  0.384553   -0.38197546]
graphs/nodes_8/1452.gml,0.7591363892460588,[ 0.33550506 -0.35057201],0.8601396111166772,[-0.2863596  -1.20643793 -1.38963229 -0.70842117 -2.1238238   0.22521763],[0.65],0.8197477827211677,[-0.35473399 -1.34699776  0.79076355 -0.24592238]
graphs/nodes_8/1453.gml,0.6970422383548986,[ 0.32282732 -0.39269903],0.8270555667795435,[-0.262418   -1.0007804  -1.44947861 -1.59879396 -2.10077162  0.36605195],[0.65],0.8267073202455675,[ 0.26345063 -0.5654284   0.40897043 -0.36683846]
graphs/nodes_8/1454.gml,0.7684057103977691,[ 0.32813201 -0.37136943],0.8184187796030329,[-0.32425942 -1.3653555  -1.21636171 -0.08574259 -1.21036062 -0.26662617],[0.65],0.8412678653568584,[ 0.24941732 -2.09051628  0.47007855 -0.2836414 ]
graphs/nodes_8/1455.gml,0.8378257656082976,[ 0.2737081  -0.34323622],0.929605257807778,[-0.19679899 -1.0209407  -0.3908128   0.21102418 -2.55219014 -0.15760672],[0.65],0.908950781250882,[ 0.2088488  -0.44738251  0.40406827 -0.25451306]
graphs/nodes_8/1456.gml,0.7799243345363336,[ 0.33785473 -0.36894656],0.9120199058950657,[-0.35624712 -1.42019413  0.65759948  1.16124367 -2.67355588 -0.27084935],[0.65],0.8571023599370629,[-0.51207222 -0.34992148  0.2329874  -0.86066288]
graphs/nodes_8/1457.gml,0.7486274827371808,[ 0.40953819 -0.39269941],0.8699972121673081,[-0.42947109 -3.54699179 -2.96591714 -0.65878394 -3.84883322  0.23457805],[0.65],0.8003097734815634,[-0.51466031 -0.34504064  0.22011209 -0.83657546]
graphs/nodes_8/1458.gml,0.7857875313960361,[ 0.34632997 -0.36916934],0.8717850668297278,[ 0.21606317  2.64242762  0.60077885 -1.12586907  3.00980543 -0.70659613],[0.65],0.8406159828015973,[-0.5283611  -0.31846864  0.22018442 -0.90332791]
graphs/nodes_8/1459.gml,0.7860512567257115,[ 0.34071466 -0.36593916],0.861982600982475,[-0.29545309 -1.0636159  -1.91068675 -0.05187096 -1.7741111   0.26779604],[0.65],0.8466419268204939,[-0.52187947 -0.33272256  0.22926445 -0.89048837]
graphs/nodes_8/146.gml,0.7824415673997451,[ 0.27864498 -0.347999  ],0.8686066214944761,[ 2.83344604  1.10670509  0.09945269  0.77994519  3.7586069  -0.18424411],[0.65],0.8618831401168748,[ 0.23221126 -0.46359108  0.42988628 -0.27549162]
graphs/nodes_8/1460.gml,0.773553237036509,[ 0.27245257 -0.33079947],0.7981824687218975,[-0.17056596  0.93029911  1.40693331  0.75518724  1.84777067 -0.3917777 ],[0.65],0.8357538022797251,[ 0.23088536 -0.44920725  0.46569379 -0.25128612]
graphs/nodes_8/1461.gml,0.7465582052181288,[ 0.30824017 -0.37721318],0.8564698980590855,[-1.7992241  -3.28103656 -4.23740259 -2.02002258 -5.897911   -0.28269149],[0.65],0.8425434619523339,[ 0.23810104 -0.50734974  0.4081171  -0.30926264]
graphs/nodes_8/1462.gml,0.7491119919315538,[ 0.31633528 -0.35356619],0.7822912062595457,[ 0.46397163  1.41595505  1.31254467  0.77125393  1.79379756 -0.25033835],[0.65],0.8055321432793818,[-0.31629767 -1.35704143  0.70780836 -0.25487508]
graphs/nodes_8/1463.gml,0.7718096263424057,[ 0.28077797 -0.34143538],0.8483793369233841,[-1.59988194 -2.98883147 -1.77057564 -1.13326371 -3.57286188  0.2674521 ],[0.65],0.8480997341214195,[ 0.22594453 -0.44121442  0.43167268 -0.26876886]
graphs/nodes_8/1464.gml,0.7535469383406306,[ 0.328429   -0.35579422],0.8812359543012908,[1.2152657  2.03115809 1.68149819 0.84973808 2.45612733 0.22582168],[0.65],0.8549370887717322,[-0.30781148 -1.21826326  0.95119895 -0.25951862]
graphs/nodes_8/1465.gml,0.701354228605924,[ 0.32945186 -0.3926991 ],0.789756707664103,[0.30193056 1.33708339 1.24169434 0.21483762 1.20641426 0.33610382],[0.65],0.821623997135737,[ 0.26309195 -0.5535482   0.41926971 -0.35338545]
graphs/nodes_8/1466.gml,0.8195110983943773,[ 0.29925837 -0.35343091],0.6111111111111117,[2.32938574e-09 4.65877149e-09 4.65877149e-09 2.32938574e-09 6.98815723e-09 0.00000000e+00],[0.65],0.8956299498283212,[ 0.26828014 -2.0515921   0.49888177 -0.26530792]
graphs/nodes_8/1467.gml,0.8152057521584375,[ 0.25667505 -0.32457582],0.6499999999999955,[-1.32757508e-08 -2.65515016e-08 -2.65515016e-08 -1.32757508e-08 -3.98272524e-08  0.00000000e+00],[0.65],0.8724684749333527,[ 0.25319686 -0.21148363 -0.64974345 -1.32213263]
graphs/nodes_8/1468.gml,0.7513748172120229,[ 0.30965134 -0.37322528],0.8039481310717111,[ 0.32847443  1.37410307  1.18272681 -0.05541366  1.27815099  0.2823059 ],[0.65],0.8232910389031518,[-0.46161854 -0.33781747  0.20171025 -0.85596901]
graphs/nodes_8/1469.gml,0.7918921915475651,[ 0.36449215 -0.36876815],0.915325282050994,[ 0.23431292  1.20112101  0.47485372 -0.21322205  1.97114885  0.16393247],[0.65],0.8723456357755188,[-0.3709539  -1.28652307  0.88171851 -0.24266684]
graphs/nodes_8/147.gml,0.8427509909229981,[ 0.31633528 -0.35356619],0.9123164336128,[ 1.63849366 -5.53382589  1.12826451  1.21925384 -2.96694161  0.71935941],[0.65],0.9002499441863434,[-0.31749244 -1.35015586  0.72042111 -0.2379573 ]
graphs/nodes_8/1470.gml,0.7043074643148135,[ 0.33142459 -0.39269911],0.7749790742864751,[-0.32825865 -1.37281555 -1.11115754 -0.03715416 -1.3726112  -0.33326461],[0.65],0.8280750859841934,[ 0.26315541 -0.56842582  0.43048058 -0.36003839]
graphs/nodes_8/1471.gml,0.7860512567257173,[ 0.34071467 -0.36593914],0.8553183015288903,[ 1.62967557  1.13460003  1.81868194  1.08255299  3.69300137 -0.24995637],[0.65],0.8430815104137185,[-0.52524876 -0.32576876  0.22372738 -0.89525488]
graphs/nodes_8/1472.gml,0.7605443375430675,[ 0.32698219 -0.34657729],0.8662645274875491,[ 0.28618939 -2.21273668 -2.65382366 -0.22605749 -0.66743576  0.22900695],[0.65],0.8244861534805472,[-0.49636142 -0.35818533  0.1932705  -0.86170359]
graphs/nodes_8/1473.gml,0.8089730373755813,[ 0.25507921 -0.31458393],0.8631063436155608,[ 0.20312078  1.17356436  1.49823019 -0.02847139  2.10468228 -0.21675758],[0.65],0.8628669223838938,[ 0.19993549 -0.39682365 -2.68750022 -1.78780794]
graphs/nodes_8/1474.gml,0.8010400131204212,[ 0.29532602 -0.34635461],0.6111111111111099,[7.19101029e-09 1.43820206e-08 1.43820206e-08 7.19101029e-09 2.15730309e-08 0.00000000e+00],[0.65],0.87470814870707,[ 0.22484771 -0.45395719  0.44467094 -0.2605278 ]
graphs/nodes_8/1475.gml,0.8359775276286292,[ 0.30495763 -0.35155838],0.9211809422498388,[-1.04721286 -3.11098874 -2.36961221 -1.15049674 -3.64272749  0.24133017],[0.65],0.9070858190367336,[-0.30496558 -1.29623212  0.75415056 -0.22456412]
graphs/nodes_8/1476.gml,0.9005083779402848,[ 0.28809058 -0.34113064],0.8210752393348187,[-2.67457541 -4.20110119 -4.88996053 -2.5227481  -7.01987616 -0.47928484],[0.65],0.9496057964922536,[ 0.22209208 -0.43065505  0.46005671 -0.19848116]
graphs/nodes_8/1477.gml,0.8611101809412028,[ 0.28231886 -0.33947241],0.9356331137862932,[1.1481446  1.62230479 1.75474494 0.43363293 2.67787047 0.22606428],[0.65],0.9330902678224816,[ 0.22321988 -0.41565361  0.45321471 -0.2352919 ]
graphs/nodes_8/1478.gml,0.8285850163806509,[ 0.37332463 -0.39269909],0.5714285714285718,[-2.15004161e-09 -4.30008323e-09 -4.30008323e-09 -2.15004161e-09 -6.45012484e-09  0.00000000e+00],[0.65],0.8767076866791542,[-0.47053666 -0.32721804  0.18149181 -0.85152812]
graphs/nodes_8/1479.gml,0.802600725131228,[ 0.29629902 -0.34521358],0.8875142386740338,[-1.78161887 -1.6891339  -1.09519894  1.15158182 -2.69549143  1.31632953],[0.65],0.880519416096383,[ 0.242772   -0.45825771  0.46722755 -0.26787465]
graphs/nodes_8/148.gml,0.8079487331689631,[ 0.25668655 -0.31828255],0.6500000000000004,[1.17625119e-09 2.35250238e-09 2.35250238e-09 1.17625119e-09 3.52875357e-09 0.00000000e+00],[0.65],0.8755513180325064,[ 0.202947   -0.42831821  0.42259939 -0.25704215]
graphs/nodes_8/1480.gml,0.7920637220344008,[-0.24666032 -1.25281899],0.6363636363636359,[-7.40802233e-09 -1.48160447e-08 -1.48160447e-08 -7.40802233e-09 -2.22240670e-08  0.00000000e+00],[0.65],0.7920637220344008,[-0.24666032 -1.25281899]
graphs/nodes_8/1481.gml,0.7339206146089794,[ 0.29952505 -0.35879706],0.8284152886993981,[-0.24727802 -1.05968159 -1.42456105 -0.04331811 -2.13566175  0.31576545],[0.65],0.827664943566093,[ 0.25106117 -0.50488699  0.42767023 -0.31325906]
graphs/nodes_8/1482.gml,0.7663832172325294,[ 0.32720497 -0.37427291],0.8671598936690248,[ 2.78735244  1.70562677  0.64584365  1.17265879  3.60687101 -0.22930787],[0.65],0.8222328853200069,[-0.32521272 -1.34855958  0.70018859 -0.26080382]
graphs/nodes_8/1483.gml,0.8173356793412587,[ 0.26252286 -0.32503378],0.9029856012324468,[-0.36606122 -1.33003811 -1.35176381 -0.78827934 -1.85165629  0.18597691],[0.65],0.8831759619102424,[ 0.20511691 -0.42542787  0.42578748 -0.24702474]
graphs/nodes_8/1484.gml,0.7813214439964197,[ 0.25014444 -0.32698041],0.8514982314792356,[ 0.32614891 -1.16722971 -1.8497846   0.09037336 -1.39408531  0.79260228],[0.65],0.8455433672054463,[-0.32372619 -0.42452782  0.10540559 -0.76699061]
graphs/nodes_8/1485.gml,0.7739552818830041,[ 0.24789435 -0.32065936],0.8271902225061428,[-0.35231606  1.1744092   1.50955899  1.50981506  1.74862705 -0.82628539],[0.65],0.7739552818830041,[ 0.24789435 -0.32065936]
graphs/nodes_8/1486.gml,0.7629971290922986,[ 0.32875344 -0.37620212],0.5555555555555554,[3.91223215e-09 7.82446430e-09 7.82446430e-09 3.91223215e-09 1.17366965e-08 0.00000000e+00],[0.65],0.8261423977436677,[-0.44977102 -0.334004    0.18083767 -0.85322218]
graphs/nodes_8/1487.gml,0.7627335290916446,[ 0.27437317 -0.34225985],0.5909090909090915,[-4.85179680e-09 -9.70359360e-09 -9.70359360e-09 -4.85179680e-09 -1.45553904e-08  0.00000000e+00],[0.65],0.8552215661783219,[ 0.21897755 -0.51519088  0.39522001 -0.32631453]
graphs/nodes_8/1488.gml,0.8272178850398572,[ 0.26505179 -0.33008584],0.8964784294276908,[-0.21482313 -1.1137825  -1.78483774 -0.0624292  -1.78926302  0.26176284],[0.65],0.8947936582172851,[ 0.21217649 -0.45286174  0.42616786 -0.25887956]
graphs/nodes_8/1489.gml,0.8025639652536503,[ 0.35566633 -0.36239391],0.85983089937352,[ 0.5126344   1.90407364  1.07763544  0.02696503  1.84774905 -0.68824677],[0.65],0.8025639652536503,[ 0.35566633 -0.36239391]
graphs/nodes_8/149.gml,0.7639673199467789,[ 0.32226108 -0.37156254],0.8682859039324183,[-0.24716181 -0.95939261 -0.46439313  0.23185668 -2.50725127 -0.18610453],[0.65],0.8205507191633689,[-0.32373396 -1.33855081  0.70614854 -0.25576631]
graphs/nodes_8/1490.gml,0.8560412047899918,[ 0.22393857 -0.30354918],0.7083333333333316,[-5.51340137e-09 -1.10268027e-08 -1.10268027e-08 -5.51340137e-09 -1.65402041e-08  0.00000000e+00],[0.65],0.8560412047899918,[ 0.22393857 -0.30354918]
graphs/nodes_8/1491.gml,0.8663006550870366,[ 0.32466845 -0.34921606],0.9571704030396718,[-1.81915511 -0.15931099 -0.97459261 -0.27538361 -0.89205865  0.20122812],[0.65],0.9110135775439816,[-0.44338679 -0.36318408  0.16670271 -0.85822266]
graphs/nodes_8/1492.gml,0.8211637348014933,[ 0.30921484 -0.36070763],0.8793373855355368,[-0.32068548 -1.34856997 -1.579341   -0.06856738 -0.8739568  -0.27845749],[0.65],0.9012926468216172,[ 0.23367817 -0.49167792  0.44881078 -0.27870165]
graphs/nodes_8/1493.gml,0.7469822062989027,[ 0.31436541 -0.35590017],0.8425323698818395,[ 0.24244315 -0.4747521  -1.8785905   1.47523946 -0.75210182 -0.27122532],[0.65],0.8340655574835502,[ 0.26009074 -0.45913119  0.48197917 -0.27684204]
graphs/nodes_8/1494.gml,0.7428076913792568,[ 0.38682297 -0.39269908],0.888548314523964,[-0.53334439 -1.44793532 -2.28474757 -0.51527206 -2.61011329 -0.28585419],[0.65],0.8503437303791795,[-0.59728875 -0.34277984  0.29460814 -0.85503899]
graphs/nodes_8/1495.gml,0.7273072543437906,[ 0.29130326 -0.35985739],0.8355962668162334,[ 0.25713162  1.07336107  0.84574734 -0.02610105  2.68927775 -0.32322019],[0.65],0.8343582734925743,[ 0.2562014  -0.50551827  0.39090176 -0.33467837]
graphs/nodes_8/1496.gml,0.8364436777388673,[ 0.30916468 -0.35515341],0.9208398210756488,[ 0.26750379  1.12857377  1.11051945  1.45825682  2.4928634  -0.23493335],[0.65],0.9103336487533784,[ 0.24909157 -0.44738043  0.47365718 -0.24077729]
graphs/nodes_8/1497.gml,0.7766758109182316,[ 0.33050913 -0.36564472],0.5624999999999962,[-1.07164144e-08 -2.14328287e-08 -2.14328287e-08 -1.07164144e-08 -3.21492431e-08  0.00000000e+00],[0.65],0.8314795576821331,[-0.45819295 -0.33134455  0.18480735 -0.85899057]
graphs/nodes_8/1498.gml,0.7288907326620988,[ 0.37288466 -0.39269927],0.4999999999999987,[-1.03591732e-08 -2.07183464e-08 -2.07183464e-08 -1.03591732e-08 -3.10775195e-08  0.00000000e+00],[0.65],0.8005382932300885,[-0.48392869 -0.35460924  0.22232182 -0.81728178]
graphs/nodes_8/1499.gml,0.8301888595256767,[ 0.27281799 -0.33318735],0.8323978918757792,[1.16966024 1.62796792 3.75819046 1.6143053  4.21675004 0.33430709],[0.65],0.8941718119044291,[ 0.2087718  -0.42816553  0.42789902 -0.24042958]
graphs/nodes_8/15.gml,0.8216671878425383,[ 0.21095286 -0.28824378],0.871482379780162,[ 0.15910556  1.19495412  1.79189264  1.4547988   1.77261769 -0.19617481],[0.65],0.8216671878425383,[ 0.21095286 -0.28824378]
graphs/nodes_8/150.gml,0.8732388848135522,[-0.24916044  0.31589843],0.9078173641128938,[ 0.34693522  1.41130999  1.39391092  0.78966519  1.79863376 -0.22613461],[0.65],0.9215040203827598,[ 0.19601458 -0.39703377  0.44231923 -0.2003062 ]
graphs/nodes_8/1500.gml,0.8386792779743132,[ 0.27536255 -0.34420823],0.9622132543711908,[ 0.18448164  1.05943246  0.35173237 -0.35892935  0.41741161 -0.18694586],[0.65],0.9244970685958772,[ 0.2137261  -0.46494748  0.40274165 -0.28212718]
graphs/nodes_8/1501.gml,0.8591132381290995,[ 0.27804154 -0.33654033],0.8727392832082518,[-0.23253257 -1.23033542 -1.93413077 -1.49006775 -2.32557384 -0.08568839],[0.65],0.9139870075890476,[ 0.20539052 -0.44800223  0.4306949  -0.23008174]
graphs/nodes_8/1502.gml,0.759136389246059,[ 0.33550503 -0.350572  ],0.5624999999999988,[-7.92141211e-09 -1.58428242e-08 -1.58428242e-08 -7.92141211e-09 -2.37642363e-08  0.00000000e+00],[0.65],0.8205621218141917,[-0.36547279 -1.34855936  0.80688452 -0.25072703]
graphs/nodes_8/1503.gml,0.7661985687497979,[ 0.42053409 -0.39269926],0.8909526739623007,[ 0.51157281  2.0467031   2.85945291  0.52670464  4.04519979 -0.3016967 ],[0.65],0.8471700322261639,[-0.66458375 -0.32764107  0.33397905 -2.48253429]
graphs/nodes_8/1504.gml,0.811610821218969,[ 0.30631729 -0.32484223],0.8287708001448859,[-1.18288772 -1.39640797 -0.35321209 -0.592425   -1.27327757 -0.2809065 ],[0.65],0.8869614153823513,[ 0.21521127 -0.38343204  0.51238608 -0.23172048]
graphs/nodes_8/1505.gml,0.8387237150651643,[ 0.24313377 -0.31077183],0.8955226687915615,[1.70465559 4.57021082 4.39254348 1.95457249 5.85604091 0.21832589],[0.65],0.8387237150651643,[ 0.24313377 -0.31077183]
graphs/nodes_8/1506.gml,0.7851787684821319,[ 0.28402246 -0.33703793],0.8851081870205721,[ 0.22732889  1.18583721  0.97916004 -0.10423268  2.64247327 -0.24082732],[0.65],0.8756241179172315,[ 0.24749976 -0.40146049  0.47582934 -0.26691566]
graphs/nodes_8/1507.gml,0.7123363545683781,[ 0.36863068 -0.3926991 ],0.8194621233238852,[-1.41853861 -3.04911602 -2.03024439 -1.13316232 -3.57071805  0.28261643],[0.65],0.8180271833846271,[ 0.30111294 -0.46259436  0.44973449 -0.29355341]
graphs/nodes_8/1508.gml,0.7794375026724236,[ 0.27631486 -0.34886754],0.8594441011805888,[-1.54693088 -2.27525912 -1.80117675 -1.10160368 -3.54565848  0.27506588],[0.65],0.8585274820748282,[ 0.23030796 -0.47207128  0.40536454 -0.28069457]
graphs/nodes_8/1509.gml,0.8150502807207576,[ 0.29244271 -0.33641776],0.8832051496711739,[ 1.46682585  2.12221924  1.84344237  1.15219209  3.63598189 -0.23150448],[0.65],0.8735480101583376,[ 0.23199634 -0.41609313  0.4831221  -0.21497883]
graphs/nodes_8/151.gml,0.8348609080133654,[ 0.30965137 -0.37322529],0.91557010189529,[ 1.58114098  1.95905556  1.80327058  1.05704656  3.5819514  -0.28021111],[0.65],0.9055697965940624,[-0.45580085 -0.32656529  0.19244991 -0.86718812]
graphs/nodes_8/1510.gml,0.8169889048978658,[ 0.30237182 -0.3604665 ],0.9050338664697652,[ 1.06347261  1.53131801  2.3060672   1.07040077  3.58390498 -0.29572756],[0.65],0.903222315578924,[ 0.23514074 -0.48369091  0.43487718 -0.28236324]
graphs/nodes_8/1511.gml,0.7591363892460578,[ 0.33550505 -0.35057199],0.8295599855263867,[-0.25284411 -1.12712644 -1.51754138  0.05045295 -2.12804944  0.2451691 ],[0.65],0.820562121814232,[-0.36547268 -1.34855935  0.80688436 -0.25072704]
graphs/nodes_8/1512.gml,0.8045836300652152,[ 0.36070196 -0.36150273],0.5714285714285684,[1.12748652e-08 2.25497304e-08 2.25497304e-08 1.12748652e-08 3.38245956e-08 0.00000000e+00],[0.65],0.8593343120769713,[-0.58858747 -0.30059735  0.25922663 -0.93587722]
graphs/nodes_8/1513.gml,0.7871650438766103,[ 0.29062946 -0.35170898],0.8579846824763575,[ 0.21956109  1.10340936  0.42061303 -0.26621606  1.57687959 -0.00166203],[0.65],0.8579819506175413,[ 0.21970595 -0.4674511   0.42057342 -0.26604668]
graphs/nodes_8/1514.gml,0.8285850163806494,[ 0.37332465 -0.39269909],0.9421500572816304,[0.34502349 1.38871414 2.48766135 0.33387623 2.6505427  0.20354788],[0.65],0.876707686679265,[-0.47053625 -0.32721855  0.18149148 -0.85152751]
graphs/nodes_8/1515.gml,0.7382507605109899,[ 0.25254415 -0.33683557],0.5833333333333309,[-6.10540397e-09 -1.22108079e-08 -1.22108079e-08 -6.10540397e-09 -1.83162119e-08  0.00000000e+00],[0.65],0.8288087750104781,[ 0.22048685 -0.50450995  0.37038747 -0.32489564]
graphs/nodes_8/1516.gml,0.7935695249132902,[ 0.25412088 -0.32120392],0.840121343625254,[ 0.24566458  1.36505674  1.34536212 -0.00620382  1.17354705  0.22824999],[0.65],0.8560939428641464,[ 0.20163317 -0.4265978   0.4177831  -0.25076446]
graphs/nodes_8/1517.gml,0.7671731959208434,[ 0.32467526 -0.37175136],0.8021897632630467,[1.86116066 3.33615573 4.10413054 1.96966964 4.82077623 0.13863151],[0.65],0.846607034680546,[ 0.27007775 -2.06451562  0.49040138 -0.27171938]
graphs/nodes_8/1518.gml,0.769881438794835,[ 0.27283943 -0.33924302],0.835514927525615,[-0.26485609 -1.35148646 -1.15019449  0.13652945 -1.31195788 -0.23606134],[0.65],0.8584977049281373,[ 0.23224826 -0.47858818  0.39389901 -0.30695775]
graphs/nodes_8/1519.gml,0.789455899581306,[ 0.25436158 -0.31353141],0.6363636363636365,[-3.75216769e-10 -7.50433538e-10 -7.50433538e-10 -3.75216769e-10 -1.12565031e-09  0.00000000e+00],[0.65],0.8500094921064928,[ 0.20481768 -0.40801473  0.44295577 -0.23982415]
graphs/nodes_8/152.gml,0.7357621707305417,[ 0.38021967 -0.3926991 ],0.8215632071396947,[1.33102955 1.65434207 1.487951   0.53454885 2.56813033 0.29160138],[0.65],0.7949663790505127,[-0.52258765 -0.33390151  0.23692072 -0.85959424]
graphs/nodes_8/1520.gml,0.7414368587926903,[ 0.30698846 -0.3574293 ],0.8404861153565641,[-0.26444865 -1.13089789 -2.13780158 -0.09358726 -1.48575392  0.24888915],[0.65],0.8333241358454547,[ 0.2601256  -0.45747706  0.45676311 -0.2846811 ]
graphs/nodes_8/1521.gml,0.7663832172325312,[ 0.32720496 -0.3742729 ],0.8803954809881834,[ 1.58035406  1.11907874  1.83491626  1.05244842  3.59622124 -0.32673045],[0.65],0.8387226596926356,[-0.33844067 -1.36177997  0.70667062 -0.30520619]
graphs/nodes_8/1522.gml,0.8963505793957003,[ 0.28476539 -0.34182676],0.6874999999999969,[-9.61995362e-09 -1.92399072e-08 -1.92399072e-08 -9.61995362e-09 -2.88598609e-08  0.00000000e+00],[0.65],0.945479906914172,[ 0.21820351 -0.42618645  0.44387235 -0.2000611 ]
graphs/nodes_8/1523.gml,0.8224775729124634,[ 0.30905309 -0.34075799],0.904193031956901,[1.71406766 1.66132654 1.15201158 0.37727542 2.63262761 0.23072783],[0.65],0.9027863051154988,[ 0.26005559 -0.40614941  0.52806314 -0.24296633]
graphs/nodes_8/1524.gml,0.7093549158639301,[ 0.34672396 -0.3926991 ],0.8347668817862124,[0.37978966 1.42360952 0.98596349 0.41083221 1.19648518 0.30497583],[0.65],0.7799234531766088,[ 0.30421188 -1.81361265 -0.63390655  0.29843569]
graphs/nodes_8/1525.gml,0.7948373814710652,[ 0.28216658 -0.34347603],0.808358045094522,[ 1.2248518   1.80142504  0.17363831 -0.33298335  1.48036728  0.34298505],[0.65],0.8680390982062991,[ 0.24447407 -0.41936029  0.45291858 -0.24254198]
graphs/nodes_8/1526.gml,0.7762178750882791,[ 0.328522   -0.36527297],0.86153009008534,[1.53035895 2.33130211 1.27849832 0.53155622 2.65925806 0.30190661],[0.65],0.8398536806480914,[-0.47688084 -0.33594253  0.21037303 -0.85821935]
graphs/nodes_8/1527.gml,0.7477382543182931,[-0.25591723 -1.24069343],0.7488194553892207,[ 1.39971588  2.51403394  3.11516322  2.19254134  5.14191985 -0.32423439],[0.65],0.8211786184837393,[ 0.22670926 -0.47384888  0.40348356 -0.29032891]
graphs/nodes_8/1528.gml,0.7803579372138689,[ 0.33290053 -0.36587637],0.5624999999999988,[-6.82432419e-09 -1.36486484e-08 -1.36486484e-08 -6.82432419e-09 -2.04729726e-08  0.00000000e+00],[0.65],0.865805402328971,[-0.29219482 -1.0787298  -0.52188983 -1.29245899]
graphs/nodes_8/1529.gml,0.802173510543567,[ 0.30319259 -0.34680701],0.8829584933613936,[ 0.23883275  1.10680603  0.45649058 -0.27806496  1.38179547 -0.01097225],[0.65],0.8313145905028994,[-0.2510419  -1.18942636  1.21758238 -1.3552896 ]
graphs/nodes_8/153.gml,0.7519049738008898,[ 0.31365561 -0.34619788],0.8742577335670418,[-0.26190966 -1.2308324  -2.23643105 -0.22996294 -1.53137486  0.27257717],[0.65],0.8145668374428447,[-0.29590069 -1.3138679   0.72794226 -0.23088261]
graphs/nodes_8/1530.gml,0.8099246724396435,[ 0.23227336 -0.30467015],0.8502054056141503,[-1.35820454 -2.88356725 -2.08964788 -1.19995925 -4.63171892  0.21273523],[0.65],0.8721887035881991,[-0.19024507 -1.15711915 -0.40587746  0.25329393]
graphs/nodes_8/1531.gml,0.8204196754472783,[ 0.30438828 -0.35700467],0.6111111111111112,[3.3276254e-10 6.6552508e-10 6.6552508e-10 3.3276254e-10 9.9828762e-10 0.0000000e+00],[0.65],0.8664510681955806,[-0.32572769 -1.36687404  0.70423611 -0.24415613]
