path,p_2,p_2_angles
graphs/nodes_8/6232.gml,0.8605545376793486,[-0.33775512  0.21053187  0.74543319 -0.25266229]
graphs/nodes_8/6233.gml,0.8338679873766874,[-0.34200588  0.19958637  0.70133582 -0.30873976]
graphs/nodes_8/6234.gml,0.867037640560494,[-0.30387671  0.22677818  0.73279197 -0.19196782]
graphs/nodes_8/6235.gml,0.816174562038396,[-0.3223346   0.21555192  0.6887254  -0.26912269]
graphs/nodes_8/6236.gml,0.843059194699456,[-1.16887208  1.51223058  1.55307722 -0.39309895]
graphs/nodes_8/6237.gml,0.807769213086573,[-0.29274988  0.2012534   0.61183561 -0.31126975]
graphs/nodes_8/6238.gml,0.8602696660212643,[-0.271232    0.21380598  0.66926214 -0.21363683]
graphs/nodes_8/6239.gml,0.8814911144169513,[-0.31138598  0.22775874  0.74227716 -0.23370008]
graphs/nodes_8/624.gml,0.8249039537771033,[-0.31356924  0.47716027  2.66956998 -1.27310213]
graphs/nodes_8/6240.gml,0.8800723473472315,[-0.30548571  0.22136876  0.6818807  -0.25255637]
graphs/nodes_8/6241.gml,0.8471579976983925,[-0.28295225  0.20433199  0.62322804 -0.26892921]
graphs/nodes_8/6242.gml,0.8747504258052622,[-0.26002352  0.21458721  0.63523115 -0.23265454]
graphs/nodes_8/6243.gml,0.8575411921868517,[-0.28436363  0.21703351  0.68180413 -0.23282319]
graphs/nodes_8/6244.gml,0.896467297764403,[-0.38846813  0.22678627  0.7935383  -0.25584276]
graphs/nodes_8/6245.gml,0.8059794562707672,[-0.29241019  0.2410672   0.69093022 -0.25364339]
graphs/nodes_8/6246.gml,0.8024120671157813,[-1.44240673  0.50058687  1.9298324  -0.33952253]
graphs/nodes_8/6247.gml,0.7902744461936092,[-0.32562999  0.25862016  0.69557196 -0.26664758]
graphs/nodes_8/6248.gml,0.8690074986653338,[-0.26229339  0.19995743  0.62623314 -0.22463899]
graphs/nodes_8/6249.gml,0.8142462859530734,[-0.25454272  0.19149419  0.59736648 -0.26484334]
graphs/nodes_8/625.gml,0.8407212947700832,[-0.31333315  0.21375043  0.64858134 -0.28497423]
graphs/nodes_8/6250.gml,0.8795559528323028,[-0.31261532  0.50189432  2.55301893 -1.30696785]
graphs/nodes_8/6251.gml,0.7877840703197005,[-0.51253709  1.2367059   0.20402785 -0.84454164]
graphs/nodes_8/6252.gml,0.8609132073703958,[-0.30076293  0.24430323  0.77698722 -0.25590266]
graphs/nodes_8/6253.gml,0.8381251810119366,[-0.31740459  0.21811288  0.71241039 -0.25268557]
graphs/nodes_8/6254.gml,0.8315179114184446,[-0.21613661  0.19541812  0.58720687 -0.22224019]
graphs/nodes_8/6255.gml,0.8409647913965568,[-1.55496849  1.75004615  1.93719948 -0.39287183]
graphs/nodes_8/6256.gml,0.8954012052408697,[-0.27901197  0.22205891  0.68517875 -0.22253391]
graphs/nodes_8/6257.gml,0.8864844473907765,[-0.33156482  0.28938011  0.80584141 -0.24162514]
graphs/nodes_8/6258.gml,0.8387432627742223,[-0.28173738  0.21559206  0.70214379 -0.21411006]
graphs/nodes_8/6259.gml,0.8739925969724173,[ 0.28766123 -0.35489627  1.56450051 -1.74512538]
graphs/nodes_8/626.gml,0.873499456550887,[-0.23062365 -1.09702187  2.72029664 -1.2802014 ]
graphs/nodes_8/6260.gml,0.8368999861019579,[-0.3155181   0.22362221  0.67553549 -0.30197014]
graphs/nodes_8/6261.gml,0.9010264546863996,[-0.25912772  0.1954793   0.61253154 -0.22716856]
graphs/nodes_8/6262.gml,0.8166136135210015,[-0.34125133  0.19349341  0.76002646 -0.24635574]
graphs/nodes_8/6263.gml,0.8478596074987358,[-0.33889708  0.18651653  0.67665335 -0.31117455]
graphs/nodes_8/6264.gml,0.8210700753312103,[-0.5763865   1.23283122  0.27032392 -0.8596825 ]
graphs/nodes_8/6265.gml,0.8458669356960671,[-0.29612855  0.22200009  0.68745684 -0.22563027]
graphs/nodes_8/6266.gml,0.8956776335363497,[-0.3283047   0.25683071  0.82148682 -0.23913535]
graphs/nodes_8/6267.gml,0.7319092537062523,[-1.18915388  1.14672798  2.90517825 -0.71182072]
graphs/nodes_8/6268.gml,0.9273922313415879,[-0.2434729   0.19792566  0.58215594 -0.21854292]
graphs/nodes_8/6269.gml,0.8193671328387148,[-0.57893874  1.24013177  0.26813644 -0.8696556 ]
graphs/nodes_8/627.gml,0.7582922155701722,[-0.33838803  0.44086487  1.90048157 -0.14620893]
graphs/nodes_8/6270.gml,0.8460901475529282,[-0.2743678   0.21902687  0.67324128 -0.22375755]
graphs/nodes_8/6271.gml,0.800723243039349,[-0.28769532 -1.22730701  1.72326904 -1.60715783]
graphs/nodes_8/6272.gml,0.8563139236013109,[-0.28204165  0.22392792  0.68249777 -0.22828169]
graphs/nodes_8/6273.gml,0.8199469211327247,[-0.33788636  0.19930998  0.70846513 -0.27453049]
graphs/nodes_8/6274.gml,0.8405229894919335,[-0.27494169  0.2300798   0.68878741 -0.22960449]
graphs/nodes_8/6275.gml,0.8251823461009171,[-0.29705959  0.53416958  2.62641083  0.30643827]
graphs/nodes_8/6276.gml,0.8361128546559481,[-0.28878245  0.21772063  0.70662817 -0.21599922]
graphs/nodes_8/6277.gml,0.7841474087803432,[-1.03817063 -0.13989867  1.37497266 -0.44406097]
graphs/nodes_8/6278.gml,0.9069911065934094,[-0.26096    -1.18716144  2.6035914   0.24350829]
graphs/nodes_8/6279.gml,0.8488917403635675,[ 0.29835018 -6.47810311  5.64079332 -2.86920386]
graphs/nodes_8/628.gml,0.8291080466731265,[-0.34241281  0.220874    0.72584098 -0.2504165 ]
graphs/nodes_8/6280.gml,0.8775155598586653,[-0.24521077  0.20559238  0.61248402 -0.185594  ]
graphs/nodes_8/6281.gml,0.8098566440099461,[-0.30500285  0.21054568  0.6478393  -0.28838222]
graphs/nodes_8/6282.gml,0.8584970813390058,[-0.28158737  0.19448535  0.64916687 -0.25534203]
graphs/nodes_8/6283.gml,0.8025857450569895,[-1.04152968  0.19330113  1.43345859 -0.42699758]
graphs/nodes_8/6284.gml,0.8338275284425137,[-0.30360517  0.2031453   0.66010582 -0.25909111]
graphs/nodes_8/6285.gml,0.8252494864884486,[-0.92092821  0.01580657  1.15228837 -0.29772763]
graphs/nodes_8/6286.gml,0.8306656466308366,[-0.31423342  0.18643388  0.63477745 -0.31994355]
graphs/nodes_8/6287.gml,0.8803079743627547,[-0.28113774  0.25097406  0.70451909 -0.23710926]
graphs/nodes_8/6288.gml,0.8370108089503661,[-0.28255405  0.2351449   0.60665187 -0.27645564]
graphs/nodes_8/6289.gml,0.885018129332537,[-0.33083044  0.27070681  0.82951133 -0.24142359]
graphs/nodes_8/629.gml,0.7768501646536856,[-0.33187432  0.36358441  1.66832894 -1.54989122]
graphs/nodes_8/6290.gml,0.8188945281285666,[-0.29005368  0.19600243  0.64314497 -0.28106331]
graphs/nodes_8/6291.gml,0.8903696191735521,[-0.24635448  0.22181771  0.66278554 -0.22533026]
graphs/nodes_8/6292.gml,0.7722473836348586,[-1.0773496   0.42394969  2.18767248 -0.27570717]
graphs/nodes_8/6293.gml,0.8671241497810959,[-0.34781615  0.24212334  0.78714975 -0.23791882]
graphs/nodes_8/6294.gml,0.9115267427754818,[-0.28937937  0.21808136  0.64120615 -0.25066815]
graphs/nodes_8/6295.gml,0.8143176416055607,[-0.32479178  0.22078422  0.68989342 -0.26221261]
graphs/nodes_8/6296.gml,0.8650255782992605,[-0.25171292  0.20461647  0.61276674 -0.21779013]
graphs/nodes_8/6297.gml,0.8061309394239229,[-1.47221807  0.21609601  1.85529589 -0.32834509]
graphs/nodes_8/6298.gml,0.9161383880291645,[-0.27574687  0.21672928  0.6636101  -0.23652994]
graphs/nodes_8/6299.gml,0.8796546461979624,[-0.28646791  0.22144818  0.70761416 -0.2255395 ]
graphs/nodes_8/63.gml,0.8550705865786856,[-0.20986617 -1.16875805  2.67090898  0.22410584]
graphs/nodes_8/630.gml,0.8204808144202241,[-0.28683552  0.24004716  0.7075733  -0.22414393]
graphs/nodes_8/6300.gml,0.8566289347246028,[-0.22369465  0.29299359  2.10533047 -0.11083489]
graphs/nodes_8/6301.gml,0.7375983903635545,[-0.22128086 -1.11737454  1.23054885 -1.83496847]
graphs/nodes_8/6302.gml,0.8070043047171042,[-0.26626147  0.33822275  2.00916935 -1.653961  ]
graphs/nodes_8/6303.gml,0.8563139236013049,[-0.28204163  0.22392792  0.68249774 -0.2282817 ]
graphs/nodes_8/6304.gml,0.7779888325455222,[-0.33009682  0.23422509  0.67338006 -0.29775167]
graphs/nodes_8/6305.gml,0.8477474411299499,[-0.27090313  1.92427489  1.60506648 -1.36517551]
graphs/nodes_8/6306.gml,0.7942030413708085,[-0.28719663  0.23145361  0.646041   -0.27801254]
graphs/nodes_8/6307.gml,0.8428331752646344,[-0.29543375  0.20464983  0.68277971 -0.22016021]
graphs/nodes_8/6308.gml,0.8047235790240433,[-1.497002    0.14606752  1.84940946 -0.35799901]
graphs/nodes_8/6309.gml,0.8734056388576691,[-0.32526491  0.21282834  0.69769025 -0.26537971]
graphs/nodes_8/631.gml,0.8268199424131083,[-0.33177557  0.23223131  0.7104504  -0.27188686]
graphs/nodes_8/6310.gml,0.7432360581660277,[-0.26349205  0.33349152  1.51004715 -0.05570914]
graphs/nodes_8/6311.gml,0.837697947042518,[-0.22628656  0.20102585  0.58240479 -0.22576572]
graphs/nodes_8/6312.gml,0.8498325448545796,[-0.22380427 -1.12874313  2.72051167 -1.30024579]
graphs/nodes_8/6313.gml,0.8264669084214376,[-0.26969683  0.2111688   0.65005631 -0.24426129]
graphs/nodes_8/6314.gml,0.8785414897263806,[-0.28814813  0.21600042  0.65412254 -0.23132366]
graphs/nodes_8/6315.gml,0.8307590262129891,[-0.24420086  0.4299813   2.66684695  0.25371942]
graphs/nodes_8/6316.gml,0.8360840731128227,[-0.29066721  0.181857    0.60912145 -0.29933629]
graphs/nodes_8/6317.gml,0.7916733548764293,[-0.59579406 -0.37764047  1.86063382 -0.82823548]
graphs/nodes_8/6318.gml,0.9366407672138255,[-0.32177877  0.20115912  0.69816116 -0.23537924]
graphs/nodes_8/6319.gml,0.9212289109448619,[-1.91265096 -0.37011069  7.23015004  0.25451054]
graphs/nodes_8/632.gml,0.6926347257212875,[-0.64896449  0.8787641   2.05740788 -0.79159616]
graphs/nodes_8/6320.gml,0.8472092216575456,[-0.28580974  0.1924328   0.61536821 -0.27875159]
graphs/nodes_8/6321.gml,0.8549991380585001,[-0.27699481  0.22014001  0.65511868 -0.24501411]
graphs/nodes_8/6322.gml,0.879050907921906,[-0.31401589  0.19170539  0.69474204 -0.23108465]
graphs/nodes_8/6323.gml,0.8930797923610848,[-0.23427259 -1.2026615   2.59591452  0.24402201]
graphs/nodes_8/6324.gml,0.8113219008560771,[-0.26803385  0.20166783  0.61962272 -0.26060572]
graphs/nodes_8/6325.gml,0.8415615968279637,[-0.31217766  0.21358184  0.64872915 -0.28610715]
graphs/nodes_8/6326.gml,0.833479972949155,[-0.26692461  0.20252744  0.61943268 -0.24571395]
graphs/nodes_8/6327.gml,0.8164434772157565,[-0.27257983  0.23112399  0.61574378 -0.26566616]
graphs/nodes_8/6328.gml,0.8886958505217805,[-0.29462938  0.20592551  0.65502432 -0.29119535]
graphs/nodes_8/6329.gml,0.7887063437468904,[-0.29793314  0.21421698  0.70151662 -0.25392752]
graphs/nodes_8/633.gml,0.8430962270446976,[-0.24603694  0.20461144  0.6093924  -0.22125914]
graphs/nodes_8/6330.gml,0.8317062662454391,[-0.31642098  0.24311789  0.68031455 -0.28524996]
graphs/nodes_8/6331.gml,0.8510311460860713,[-0.35160634  0.4071181   1.59724547 -0.32456738]
graphs/nodes_8/6332.gml,0.7715037846077114,[-1.88871163  9.01809611  3.28418703  0.8044728 ]
graphs/nodes_8/6333.gml,0.8067334119088873,[-0.30711932  0.19594741  0.63418207 -0.30535451]
graphs/nodes_8/6334.gml,0.8542072498583508,[-0.24985283  0.2136074   0.60928279 -0.23964179]
graphs/nodes_8/6335.gml,0.808792876537691,[-0.85721881  1.85327461  1.44037185 -2.00537197]
graphs/nodes_8/6336.gml,0.8843996522280999,[-0.29546533  0.24892715  0.75352905 -0.2377564 ]
graphs/nodes_8/6337.gml,0.7808183250400185,[-1.59850222  0.57444381  1.91446634 -0.36971323]
graphs/nodes_8/6338.gml,0.8098566440099486,[-0.30500283  0.21054565  0.64783927 -0.28838223]
graphs/nodes_8/6339.gml,0.7834161223982942,[-0.36650907  0.21689491  0.72729059 -0.30378041]
graphs/nodes_8/634.gml,0.8299939198236072,[-0.29463009  0.20562623  0.67551453 -0.25787004]
graphs/nodes_8/6340.gml,0.8430591946994838,[-1.16887261  1.51223053  1.55307776 -0.39309897]
graphs/nodes_8/6341.gml,0.8191106274975606,[-0.30366536 -1.32757167  0.73198296 -0.2227078 ]
graphs/nodes_8/6342.gml,0.8538145182729775,[-0.33191605  0.28429911  0.77317341 -0.25186119]
graphs/nodes_8/6343.gml,0.7256379376693325,[-1.73819812 -0.12104751  2.08952677 -0.39419704]
graphs/nodes_8/6344.gml,0.8099421138619896,[-0.2502923   0.21004171  0.59494618 -0.2599203 ]
graphs/nodes_8/6345.gml,0.8478018720235873,[-0.31872318  0.20012872  0.65844456 -0.30166226]
graphs/nodes_8/6346.gml,0.8485812265044533,[-0.32652678  0.3577056   1.5268355  -1.47020765]
graphs/nodes_8/6347.gml,0.7636219661339066,[ 1.26759673 -6.33389027  4.73533974 -7.505626  ]
graphs/nodes_8/6348.gml,0.8389981484445601,[-0.31929074  0.21248501  0.70135815 -0.25223131]
graphs/nodes_8/6349.gml,0.8783517971834963,[-0.26548801  0.25011565  0.74212444 -0.20719721]
graphs/nodes_8/635.gml,0.8221705516053882,[-0.32408228  0.22126268  0.69854959 -0.26115576]
graphs/nodes_8/6350.gml,0.8312300605689497,[-0.34269969  0.26434512  0.82696555 -0.2483609 ]
graphs/nodes_8/6351.gml,0.8530867251008175,[-0.24876848  0.32506147  1.5246823  -0.03898418]
graphs/nodes_8/6352.gml,0.8472923665588875,[-0.22283827  0.18094411  0.54872206 -0.24747261]
graphs/nodes_8/6353.gml,0.8574660484789383,[-0.3150129   0.2083241   0.68589215 -0.23096477]
graphs/nodes_8/6354.gml,0.7800641804936234,[-0.3306909   0.23131211  0.67422602 -0.30300784]
graphs/nodes_8/6355.gml,0.9224136090899987,[-0.31921455  0.22061535  0.6923205  -0.25581748]
graphs/nodes_8/6356.gml,0.8745514755804639,[-0.24657964  0.19426131  0.60951086 -0.2312519 ]
graphs/nodes_8/6357.gml,0.8513626179531851,[-0.32262986  0.24296349  0.77473333 -0.24874409]
graphs/nodes_8/6358.gml,0.7937247628901316,[-0.25599936  0.19456779  0.59113133 -0.27462712]
graphs/nodes_8/6359.gml,0.7916764418556899,[-0.29870685 -1.20267811  1.56264491 -1.68919847]
graphs/nodes_8/636.gml,0.9019513271057177,[-0.24187175  0.43556212  2.6884148   0.23479708]
graphs/nodes_8/6360.gml,0.7359451035771158,[-1.23523433  0.28921412  2.48652464 -0.25788786]
graphs/nodes_8/6361.gml,0.8960158297142029,[-0.31889688  0.20265035  0.66845569 -0.28506608]
graphs/nodes_8/6362.gml,0.7957047775265702,[-0.27701701  0.21851966  0.63087888 -0.27624194]
graphs/nodes_8/6363.gml,0.7875638615842013,[-0.29397637  0.19524226  0.62342873 -0.30904796]
graphs/nodes_8/6364.gml,0.8722337965686936,[-0.26758815  0.21483367  0.65711744 -0.21387422]
graphs/nodes_8/6365.gml,0.9103956152769925,[-0.33590024  0.26309089  0.78632384 -0.23500204]
graphs/nodes_8/6366.gml,0.8793760479475363,[-0.24256527  0.23162656  0.69691523 -0.23838491]
graphs/nodes_8/6367.gml,0.817995186612536,[-0.30268882  0.2231788   0.65827988 -0.26917265]
graphs/nodes_8/6368.gml,0.8067895984734909,[-0.28979331  0.20713155  0.61378488 -0.2991732 ]
graphs/nodes_8/6369.gml,0.8342180017364539,[-0.25609393  0.21662574  0.63333802 -0.24838954]
graphs/nodes_8/637.gml,0.8648256648605936,[-0.24443955  0.31127172  1.56662158 -1.54105596]
graphs/nodes_8/6370.gml,0.8327309227037801,[-0.26093422  0.20691698  0.64964201 -0.21520573]
graphs/nodes_8/6371.gml,0.7189268788861338,[-0.45223487  1.04968454  1.77552505 -0.76985162]
graphs/nodes_8/6372.gml,0.7768501646536207,[-0.33187429  0.36358439  1.66832736 -1.54989124]
graphs/nodes_8/6373.gml,0.9238646502690602,[-0.31272694  0.22538614  0.7064394  -0.2246827 ]
graphs/nodes_8/6374.gml,0.7990817619066386,[-0.29699312 -1.1966939   1.63518305 -1.51811066]
graphs/nodes_8/6375.gml,0.91053238247468,[-0.32167079  0.20618059  0.69049076 -0.24479189]
graphs/nodes_8/6376.gml,0.8562269928034856,[-0.29600545  0.21961249  0.69391936 -0.23587839]
graphs/nodes_8/6377.gml,0.8409390963261513,[-0.34821809  0.27085883  0.77403601 -0.24067962]
graphs/nodes_8/6378.gml,0.8096287675508075,[-0.24407535  0.43140188  1.68351327 -0.13170774]
graphs/nodes_8/6379.gml,0.8610979672716758,[-0.31894601  0.23966062  0.67039661 -0.26036671]
graphs/nodes_8/638.gml,0.8006772332361467,[-0.34024824  0.25338498  0.72082421 -0.29072275]
graphs/nodes_8/6380.gml,0.8786444376491587,[-0.1915668   1.94176315  2.68345871 -1.35590922]
graphs/nodes_8/6381.gml,0.8562269928032761,[-0.29600553  0.21961217  0.69391959 -0.23587846]
graphs/nodes_8/6382.gml,0.877349836723195,[-0.29166845  0.2134601   0.66396555 -0.22258045]
graphs/nodes_8/6383.gml,0.8846853688453346,[-0.34124843  0.21812776  0.78579491 -0.23650127]
graphs/nodes_8/6384.gml,0.9412087629210741,[-0.19566806  0.43320165  2.72678893  0.20414703]
graphs/nodes_8/6385.gml,0.8458402118194311,[-0.28007658  0.20117478  0.65053593 -0.22679657]
graphs/nodes_8/6386.gml,0.9021239230894745,[-0.30126937  0.23558055  0.70518628 -0.22663656]
graphs/nodes_8/6387.gml,0.8256148203986763,[-0.3174556   0.20681147  0.69259757 -0.25288082]
graphs/nodes_8/6388.gml,0.8322951515209326,[-0.26457992  0.21558631  0.61237161 -0.24894428]
graphs/nodes_8/6389.gml,0.8685258246223188,[ 0.27260366  1.00717325  0.43894936 -1.92717542]
graphs/nodes_8/639.gml,0.8373194346069583,[ 0.32671112  0.4027025   3.0367431  -0.77393209]
graphs/nodes_8/6390.gml,0.864797391704565,[-0.32716607  0.22788818  0.74667084 -0.25086385]
graphs/nodes_8/6391.gml,0.7806382793976028,[-0.34419218  0.38238024  1.91735512 -0.06536742]
graphs/nodes_8/6392.gml,0.8221427332147908,[-0.33204998  0.2051088   0.69528979 -0.28184451]
graphs/nodes_8/6393.gml,0.8785133343734176,[-0.28608566  0.21394967  0.65222349 -0.25618026]
graphs/nodes_8/6394.gml,0.8028633863501498,[-0.32543543  0.1978666   0.67254026 -0.28174353]
graphs/nodes_8/6395.gml,0.8646341230110963,[-0.25629617  0.22244067  0.69972712 -0.22255792]
graphs/nodes_8/6396.gml,0.8290673529244044,[-0.27834825  0.21775129  0.6618208  -0.25277903]
graphs/nodes_8/6397.gml,0.8179171095520643,[-0.3085901   0.22572449  0.66246385 -0.27551841]
graphs/nodes_8/6398.gml,0.8973272365872079,[-0.27076438  0.25493891  0.78620607 -0.21898085]
graphs/nodes_8/6399.gml,0.7632229723266974,[ 1.17353622 -6.24328692  4.83287669 -5.93692254]
graphs/nodes_8/64.gml,0.8487882315756305,[-0.32103911  0.26208375  0.72885433 -0.25937807]
graphs/nodes_8/640.gml,0.8506281467963838,[-0.35057804  0.2364164   0.77590272 -1.79267484]
graphs/nodes_8/6400.gml,0.8428504684160385,[-0.34771813  0.22977011  0.75096216 -0.26049224]
graphs/nodes_8/6401.gml,0.8143405007517203,[-0.30801355  0.2029516   0.6467228  -0.30425986]
graphs/nodes_8/6402.gml,0.8404538013684543,[-0.20310774  0.34382326  1.22107421 -0.18561194]
graphs/nodes_8/6403.gml,0.8360081737405125,[-0.31643102  0.26198878  0.79690584 -0.24113524]
graphs/nodes_8/6404.gml,0.8895059530070856,[-0.25753562  0.21761526  0.65618418 -0.20239215]
graphs/nodes_8/6405.gml,0.8158207572085686,[-0.24816645  0.21279409  0.6024944  -0.23193461]
graphs/nodes_8/6406.gml,0.8251823461009168,[-0.2970596   0.53416958  2.62641084  0.30643827]
graphs/nodes_8/6407.gml,0.8046810301180032,[-0.30779339  0.22890906  0.70031    -0.24785156]
graphs/nodes_8/6408.gml,0.867124149781117,[-0.34781609  0.2421234   0.78714966 -0.23791879]
graphs/nodes_8/6409.gml,0.8211542554155182,[-0.76000018 -0.02880387  1.01556364 -0.31940085]
graphs/nodes_8/641.gml,0.7911464114830661,[-0.24648879  0.36422241  1.67201578  0.07977895]
graphs/nodes_8/6410.gml,0.8471700322261556,[-0.66458394  1.24315536  0.3339791  -0.91173815]
graphs/nodes_8/6411.gml,0.8555704889250023,[-0.22406673  0.19907728  0.5837123  -0.20463214]
graphs/nodes_8/6412.gml,0.8035929857418391,[-0.28790633  0.22095705  0.66693798 -0.2524473 ]
graphs/nodes_8/6413.gml,0.817816015954103,[-0.29613882  0.21318422  0.64738699 -0.26954813]
graphs/nodes_8/6414.gml,0.8128346086785943,[-0.28052503  0.19991914  0.63648175 -0.25978493]
graphs/nodes_8/6415.gml,0.8129027316255332,[-0.28267439  0.20886366  0.65329971 -0.25728778]
graphs/nodes_8/6416.gml,0.9216437379492659,[-0.28651162  0.21936563  0.66604691 -0.22465963]
graphs/nodes_8/6417.gml,0.7901936307702361,[-0.28070847  0.43021963  1.16079454  0.14637568]
graphs/nodes_8/6418.gml,0.8769660400604755,[-0.32996324  0.22486148  0.72352718 -0.25343081]
graphs/nodes_8/6419.gml,0.8028633863501449,[-0.32543544  0.19786659  0.67254027 -0.28174355]
graphs/nodes_8/642.gml,0.8685865301110467,[-0.25127191  0.18335132  0.57691828 -0.26709479]
graphs/nodes_8/6420.gml,0.8933177114979036,[-0.30780422  0.23754314  0.70820802 -0.22717843]
graphs/nodes_8/6421.gml,0.7954376660413807,[-0.2181171   0.20168561  0.58814593 -0.21399912]
graphs/nodes_8/6422.gml,0.819367132838695,[-0.57893882  1.24013181  0.26813649 -0.86965568]
graphs/nodes_8/6423.gml,0.8221427332147928,[-0.33204995  0.2051088   0.69528975 -0.28184452]
graphs/nodes_8/6424.gml,0.8005455452047248,[-0.31492591  0.1983496   0.676814   -0.29311041]
graphs/nodes_8/6425.gml,0.8739809863471896,[ 0.26275086 -0.23620249  2.45836782 -1.34228805]
graphs/nodes_8/6426.gml,0.842105685572938,[ 2.75917846 -6.69128547  9.55309162 -3.9491275 ]
graphs/nodes_8/6427.gml,0.872867369282145,[-0.28041068  0.19862985  0.67492304 -0.22582339]
graphs/nodes_8/6428.gml,0.9319283227366112,[-0.25382579  0.19432138  0.63086344 -0.2140302 ]
graphs/nodes_8/6429.gml,0.7796392241721292,[-0.24838961  0.32768807  1.73598089 -0.01726819]
graphs/nodes_8/643.gml,0.8193671328387077,[-0.57893882  1.24013182  0.26813648 -0.86965568]
graphs/nodes_8/6430.gml,0.8921149435501002,[-0.3682134   0.27496243  0.86212049 -0.24043212]
graphs/nodes_8/6431.gml,0.8215489590061124,[-0.30736531  0.49350741  2.65068941 -1.27572781]
graphs/nodes_8/6432.gml,0.8354969978453255,[-0.27233666  0.22049101  0.62980263 -0.25457557]
graphs/nodes_8/6433.gml,0.8315941346354512,[-0.27939979  0.20599138  0.63830203 -0.24671265]
graphs/nodes_8/6434.gml,0.8371281173300924,[-0.29308852  0.204218    0.65964218 -0.25103368]
graphs/nodes_8/6435.gml,0.8166881450985607,[-0.33690861  0.18126414  0.69072716 -0.29002148]
graphs/nodes_8/6436.gml,0.8492064486330367,[-0.30326038  0.21159764  0.69583431 -0.29840854]
graphs/nodes_8/6437.gml,0.8749600003585571,[-0.31487251  0.26690124  0.82272736 -0.20047742]
graphs/nodes_8/6438.gml,0.713908176722313,[-1.0873763  -0.17410767  1.40192996 -0.49692063]
graphs/nodes_8/6439.gml,0.9046875603955026,[-0.25442931  0.19276665  0.6173729  -0.2223598 ]
graphs/nodes_8/644.gml,0.8465761092532169,[-0.24309644  0.22552764  0.65999665 -0.17775427]
graphs/nodes_8/6440.gml,0.8075498657028678,[-0.30835084  0.19738698  0.63659786 -0.30633932]
graphs/nodes_8/6441.gml,0.7396384512275562,[-0.36393929  0.49020294  1.67323721 -0.12956323]
graphs/nodes_8/6442.gml,0.8613052693454037,[-0.21854373  0.36988352  1.16298426 -0.18907903]
graphs/nodes_8/6443.gml,0.8173608287336327,[-0.31411798  0.21859333  0.6654754  -0.27845511]
graphs/nodes_8/6444.gml,0.807799374774957,[-1.42755368  0.50660711  1.94149918 -0.34546973]
graphs/nodes_8/6445.gml,0.8538227816370958,[-0.2691667   0.23988244  0.69517982 -0.23419433]
graphs/nodes_8/6446.gml,0.8470723277187788,[ 0.34931248  2.65568664  0.57955965 -0.27007778]
graphs/nodes_8/6447.gml,0.8020710738104355,[-0.30967775  0.18774881  0.63145956 -0.32111348]
graphs/nodes_8/6448.gml,0.8193671328386729,[-0.5789388   1.24013179  0.2681365  -0.86965565]
graphs/nodes_8/6449.gml,0.8419834441095067,[-0.28221721  0.21851932  0.64779253 -0.25975971]
graphs/nodes_8/645.gml,0.7882244648531179,[-0.29369049  0.19852418  0.65292456 -0.26430797]
graphs/nodes_8/6450.gml,0.7907093728792354,[-0.32650924  0.25864288  0.69604341 -0.2677473 ]
graphs/nodes_8/6451.gml,0.8376291415394,[-0.27907514  0.21686639  0.64701352 -0.25023626]
graphs/nodes_8/6452.gml,0.8808755169423541,[-0.28884754  0.2204152   0.71171036 -0.22771828]
graphs/nodes_8/6453.gml,0.5584623222421579,[-0.59513087  1.15394223  2.18752735 -0.81161426]
graphs/nodes_8/6454.gml,0.8138010489726852,[-0.27334853  0.21788141  0.67363773 -0.23054577]
graphs/nodes_8/6455.gml,0.8728673692821296,[-0.28041078  0.19862979  0.67492321 -0.22582342]
graphs/nodes_8/6456.gml,0.8190319126470856,[-0.46555528  0.37067682  1.44432745 -0.25474179]
graphs/nodes_8/6457.gml,0.7491782878572443,[-1.18485006  0.28665034  2.38199154 -0.27147135]
graphs/nodes_8/6458.gml,0.8162651062094977,[-0.2480544   0.2098814   0.59954289 -0.23270482]
graphs/nodes_8/6459.gml,0.7582922155701777,[-0.33838803  0.44086479  1.90048176 -0.14620888]
graphs/nodes_8/646.gml,0.8215012713890052,[-0.23187844  0.36463118  1.14308598  0.13613638]
graphs/nodes_8/6460.gml,0.8516270758376709,[-0.31040688  0.24725909  0.7926996  -0.22252396]
graphs/nodes_8/6461.gml,0.8633591680979917,[-0.2944497   0.2068721   0.65735576 -0.2373556 ]
graphs/nodes_8/6462.gml,0.7832377764162399,[-1.32039429 -1.80763151  8.85679466  0.23321567]
graphs/nodes_8/6463.gml,0.8407415297831111,[-0.2760456   0.2107832   0.66245105 -0.23853625]
graphs/nodes_8/6464.gml,0.8294939207912133,[-0.47173308  1.2620936   0.16961382 -0.89364658]
graphs/nodes_8/6465.gml,0.819367132838649,[-0.57893894  1.24013187  0.26813656 -0.86965578]
graphs/nodes_8/6466.gml,0.7945792513114885,[-0.30178462  0.22392543  0.66803086 -0.28038302]
graphs/nodes_8/6467.gml,0.8884036590889965,[-0.3323937   0.2411864   0.76649227 -0.21433071]
graphs/nodes_8/6468.gml,0.8134934213995507,[-1.70235503 -0.09451989  2.05534039 -0.39097537]
graphs/nodes_8/6469.gml,0.821298856480763,[-1.58443202  1.65889381  1.37290536  0.28762502]
