,p_1,p_1_angles,p_2,p_2_angles,p_3,p_3_angles,p_4,p_4_angles,p_5,p_5_angles,p_6,p_6_angles,p_7,p_7_angles,p_8,p_8_angles,p_9,p_9_angles,p_10,p_10_angles,p_11,p_11_angles
graphs/new/nodes_9/depth_3//320.gml,0.730607944298286,[-1.84594497  0.60100463],0.7472314016403389,[ 1.27694049  2.26761334 -2.23074842 -1.81593517],0.8921915599167243,[ 2.95553873  0.42546157 -1.45627737 -3.09390895  1.0848986   3.40663498],0.922888306764674,[ 2.83456145  0.16412602  1.79092063  0.72137048 -1.87945026 -0.49667206  0.08527628 -2.38953391],0.9236583356761386,[-1.61165748  3.600861    1.90877104 -1.72302823  1.34043382  2.45869883 -1.24690995  2.06880324 -0.0882858  -0.77905705],0.9813688448413532,[-0.20103802 -1.67279508  3.47175284  2.13198228  1.61786298 -1.52544587  1.73003607  2.07792293  0.26818026 -0.47951472 -1.61918511 -0.7764974 ],0.9813688448413532,[-0.20103802 -1.67279508  3.47175284  2.13198228  1.61786298 -1.52544587  1.73003607  2.07792293  0.26818026 -0.47951472 -1.61918511 -0.7764974   0.          0.        ],0.9813688448413532,[-0.20103802 -1.67279508  3.47175284  2.13198228  1.61786298 -1.52544587  1.73003607  2.07792293  0.26818026 -0.47951472 -1.61918511 -0.7764974   0.          0.          0.          0.        ],0.9813688448413532,[-0.20103802 -1.67279508  3.47175284  2.13198228  1.61786298 -1.52544587  1.73003607  2.07792293  0.26818026 -0.47951472 -1.61918511 -0.7764974   0.          0.          0.          0.          0.          0.        ],0.9813688448413532,[-0.20103802 -1.67279508  3.47175284  2.13198228  1.61786298 -1.52544587  1.73003607  2.07792293  0.26818026 -0.47951472 -1.61918511 -0.7764974   0.          0.          0.          0.          0.          0.          0.          0.        ],0.9817689102860612,[-1.50633767 -2.43079392  3.01276159 -0.11796108 -2.948757    1.20755425 -1.84555445  2.95123299  0.33087515  2.73102456  2.044749   -1.56822401 -2.14756039  1.02645741  0.28799413 -2.07381969 -0.169219   -2.26784718 -0.01092553 -2.39797727  1.697768    2.37151559]
graphs/new/nodes_9/depth_3//321.gml,0.8373875864021721,[0.19334842 1.29277669],0.8448849467665184,[ 1.90428819 -1.69390456 -2.10709562  0.26428801],0.8448849467665184,[ 1.90428819 -1.69390456 -2.10709562  0.26428801  0.          0.        ],0.8559060592529287,[ 1.40011257 -0.78762783 -1.7172669   0.29992335 -0.95531963 -1.68390017  2.75675492  4.47089454],0.8559060592529287,[ 1.40011257 -0.78762783 -1.7172669   0.29992335 -0.95531963 -1.68390017  2.75675492  4.47089454  0.          0.        ],0.8695030457788533,[ 1.37374489  0.39221428  2.3645804  -2.34678578  1.56602063  2.36162087 -2.30669699  1.15644728  1.58595368 -1.12713187  1.06619867  1.72187192],0.8954584712450467,[ 2.34240718  3.16599272  0.95405143  1.07124862  2.77544913 -1.60809625  1.07729188 -1.64364777  0.97457696 -3.322381   -1.74730807  3.29704717  3.61968716 -0.20659808],0.9326368729695814,[ 1.78150226  3.08195989 -1.60607793 -3.27439154 -0.36926125  1.87025682  2.78617331  0.95812251 -1.69091753 -1.60087019  1.73472895  2.50792398  2.57798694  0.89492231  0.03670733  3.97392065],0.9326368729695814,[ 1.78150226  3.08195989 -1.60607793 -3.27439154 -0.36926125  1.87025682  2.78617331  0.95812251 -1.69091753 -1.60087019  1.73472895  2.50792398  2.57798694  0.89492231  0.03670733  3.97392065  0.          0.        ],0.9483337455768174,[-0.15013068  0.41687626 -0.35224178  2.98047302  3.34002758 -2.44192571 -2.9959192  -0.30152834  0.43033042 -3.19020464 -1.73669241  3.11708409  0.92335898  1.80047428  2.7855312   0.19852535  2.80950094 -1.39023358  2.73050257  0.12200612],0.9483337455768174,[-0.15013068  0.41687626 -0.35224178  2.98047302  3.34002758 -2.44192571 -2.9959192  -0.30152834  0.43033042 -3.19020464 -1.73669241  3.11708409  0.92335898  1.80047428  2.7855312   0.19852535  2.80950094 -1.39023358  2.73050257  0.12200612  0.          0.        ]
graphs/new/nodes_9/depth_3//322.gml,0.7076404899090897,[-1.33282292 -0.45880167],0.7180581819653532,[-1.31759578  2.01004343 -0.24010582  0.77041341],0.798741067268885,[ 1.55301802  1.2314146   3.01479683 -1.4864987   1.91589751 -1.85932631],0.864937795609032,[ 0.20518117 -0.84828688  3.09069217  2.17331677 -1.17330434  0.03868758  0.63955407 -2.92223012],0.864937795609032,[ 0.20518117 -0.84828688  3.09069217  2.17331677 -1.17330434  0.03868758  0.63955407 -2.92223012  0.          0.        ],0.864937795609032,[ 0.20518117 -0.84828688  3.09069217  2.17331677 -1.17330434  0.03868758  0.63955407 -2.92223012  0.          0.          0.          0.        ],0.864937795609032,[ 0.20518117 -0.84828688  3.09069217  2.17331677 -1.17330434  0.03868758  0.63955407 -2.92223012  0.          0.          0.          0.          0.          0.        ],0.864937795609032,[ 0.20518117 -0.84828688  3.09069217  2.17331677 -1.17330434  0.03868758  0.63955407 -2.92223012  0.          0.          0.          0.          0.          0.          0.          0.        ],0.864937795609032,[ 0.20518117 -0.84828688  3.09069217  2.17331677 -1.17330434  0.03868758  0.63955407 -2.92223012  0.          0.          0.          0.          0.          0.          0.          0.          0.          0.        ],0.9346587934052436,[-3.01038397 -2.01007209 -3.98178564  3.15508932  2.0705957  -1.59307129  0.84182702 -0.02423828 -0.43615185  1.50503441  1.81511004 -2.21719291 -3.01149035  1.41568602 -0.22181621 -1.2753412  -1.2864369  -1.60535593  1.79428278 -1.76368157],0.9346587934052436,[-3.01038397 -2.01007209 -3.98178564  3.15508932  2.0705957  -1.59307129  0.84182702 -0.02423828 -0.43615185  1.50503441  1.81511004 -2.21719291 -3.01149035  1.41568602 -0.22181621 -1.2753412  -1.2864369  -1.60535593  1.79428278 -1.76368157  0.          0.        ]
graphs/new/nodes_9/depth_3//323.gml,0.8593695870802059,[0.23092948 1.26973813],0.8603007289605288,[ 1.73138497  1.48871327  1.17070874 -2.85122842],0.9051043342945384,[-0.17443739 -1.19642703 -2.13210022 -0.06098342  1.70699508  1.76853857],0.9051043342945384,[-0.17443739 -1.19642703 -2.13210022 -0.06098342  1.70699508  1.76853857  0.          0.        ],0.9051043342945384,[-0.17443739 -1.19642703 -2.13210022 -0.06098342  1.70699508  1.76853857  0.          0.          0.          0.        ],0.945108042549326,[-0.14952127  2.00952817  1.50889458 -1.53038461  1.32985784  1.86659287 -0.45161862 -0.25853591  3.20242716 -2.34417074 -3.08925791  1.24890879],0.945108042549326,[-0.14952127  2.00952817  1.50889458 -1.53038461  1.32985784  1.86659287 -0.45161862 -0.25853591  3.20242716 -2.34417074 -3.08925791  1.24890879  0.          0.        ],0.945108042549326,[-0.14952127  2.00952817  1.50889458 -1.53038461  1.32985784  1.86659287 -0.45161862 -0.25853591  3.20242716 -2.34417074 -3.08925791  1.24890879  0.          0.          0.          0.        ],0.9617523754994762,[-0.12772393 -1.03025919 -1.31526244  0.34523076 -3.09545976 -1.84272094 -2.13454163  1.94552515  2.69429636  2.55871983 -1.52591348 -0.8575823  -0.83588434  0.87429757  1.44073249  1.62318543  0.09191221 -0.91977154],0.9617523754994762,[-0.12772393 -1.03025919 -1.31526244  0.34523076 -3.09545976 -1.84272094 -2.13454163  1.94552515  2.69429636  2.55871983 -1.52591348 -0.8575823  -0.83588434  0.87429757  1.44073249  1.62318543  0.09191221 -0.91977154  0.          0.        ],0.9617523754994762,[-0.12772393 -1.03025919 -1.31526244  0.34523076 -3.09545976 -1.84272094 -2.13454163  1.94552515  2.69429636  2.55871983 -1.52591348 -0.8575823  -0.83588434  0.87429757  1.44073249  1.62318543  0.09191221 -0.91977154  0.          0.          0.          0.        ]
graphs/new/nodes_9/depth_3//324.gml,0.7353094247789895,[-1.79146834  2.77647645],0.8597058032514274,[ 0.21691097  2.95543006 -0.54379948 -2.88449116],0.9158967664947928,[-2.96085778 -2.10386597  0.31814623  1.3415062  -0.50817751 -1.38260713],0.9158967664947928,[-2.96085778 -2.10386597  0.31814623  1.3415062  -0.50817751 -1.38260713  0.          0.        ],0.9158967664947928,[-2.96085778 -2.10386597  0.31814623  1.3415062  -0.50817751 -1.38260713  0.          0.          0.          0.        ],0.9694104537704898,[-0.20335329  0.0973842   0.3708256   1.16436308  0.2519546  -1.94229279  0.30445487  2.86982224  0.40117679  0.51185604 -3.1774884   0.87626104],0.9694104537704898,[-0.20335329  0.0973842   0.3708256   1.16436308  0.2519546  -1.94229279  0.30445487  2.86982224  0.40117679  0.51185604 -3.1774884   0.87626104  0.          0.        ],0.9694104537704898,[-0.20335329  0.0973842   0.3708256   1.16436308  0.2519546  -1.94229279  0.30445487  2.86982224  0.40117679  0.51185604 -3.1774884   0.87626104  0.          0.          0.          0.        ],0.9694104537704898,[-0.20335329  0.0973842   0.3708256   1.16436308  0.2519546  -1.94229279  0.30445487  2.86982224  0.40117679  0.51185604 -3.1774884   0.87626104  0.          0.          0.          0.          0.          0.        ],0.975563584350484,[ 1.34437836 -0.04182472 -1.13194618  0.44919615 -3.21547721  2.0850708  -1.05909574  0.02881123 -1.72181971 -0.45406145 -0.53548968 -0.01162412  4.00443996  3.01370033 -3.55901005 -2.90044674  2.70829569  1.7388226  -0.43711371  1.66984716],0.975563584350484,[ 1.34437836 -0.04182472 -1.13194618  0.44919615 -3.21547721  2.0850708  -1.05909574  0.02881123 -1.72181971 -0.45406145 -0.53548968 -0.01162412  4.00443996  3.01370033 -3.55901005 -2.90044674  2.70829569  1.7388226  -0.43711371  1.66984716  0.          0.        ]
graphs/new/nodes_9/depth_3//325.gml,0.7397397916320785,[1.37672078 0.34735381],0.8463551955123388,[-1.54594172 -0.45130397 -1.78180673  1.8546999 ],0.8463551955123388,[-1.54594172 -0.45130397 -1.78180673  1.8546999   0.          0.        ],0.8947474104108953,[-0.17781468  1.9718316   1.40589397 -1.52551074  2.24489815  1.59915302  2.26816074 -2.90244781],0.925150187869747,[-2.9997111  -0.40817233  2.26209452 -3.12662748 -1.88897643  0.56870218  2.92256022  1.48480051  0.15387099  2.34123027],0.925150187869747,[-2.9997111  -0.40817233  2.26209452 -3.12662748 -1.88897643  0.56870218  2.92256022  1.48480051  0.15387099  2.34123027  0.          0.        ],0.9567881469097564,[ 2.93363041  0.10660496 -2.65663347  2.09412893 -0.06249225 -2.49543056  0.53605816  1.80934639  2.11842729 -1.55371926 -2.30545479  4.06153007 -0.19703777 -2.84968234],0.9567881469097564,[ 2.93363041  0.10660496 -2.65663347  2.09412893 -0.06249225 -2.49543056  0.53605816  1.80934639  2.11842729 -1.55371926 -2.30545479  4.06153007 -0.19703777 -2.84968234  0.          0.        ],0.9575473086312234,[ 1.57975968  2.41008847 -4.3157588   0.02134955  2.54390769 -3.03796264  0.476875    3.73881176  3.07805476 -1.02301058 -2.61031688 -1.31426032  2.97796987 -0.63467516 -0.79827183  0.02282256  0.5864641  -1.3123283 ],0.96870481280057,[-3.0359992  -1.99524197  0.33116391 -2.93583185 -1.9137237  -0.02135769  0.14887981  2.58967899  1.55846825  0.82822705  1.55478701  0.59729416  1.3935038   0.43040691 -0.32099193 -1.3513437  -0.42309094 -0.62093523  3.18467194  2.39467119],0.96870481280057,[-3.0359992  -1.99524197  0.33116391 -2.93583185 -1.9137237  -0.02135769  0.14887981  2.58967899  1.55846825  0.82822705  1.55478701  0.59729416  1.3935038   0.43040691 -0.32099193 -1.3513437  -0.42309094 -0.62093523  3.18467194  2.39467119  0.          0.        ]
graphs/new/nodes_9/depth_3//326.gml,0.8814094053440414,[-2.91618816 -1.87313108],0.8814094053440414,[-2.91618816 -1.87313108  0.          0.        ],0.9425487640012624,[-1.35049627  2.98658123  1.14159268  1.88727926 -0.41255059 -2.95085054],0.9425487640012624,[-1.35049627  2.98658123  1.14159268  1.88727926 -0.41255059 -2.95085054  0.          0.        ],0.9425487640012624,[-1.35049627  2.98658123  1.14159268  1.88727926 -0.41255059 -2.95085054  0.          0.          0.          0.        ],0.9425487640012624,[-1.35049627  2.98658123  1.14159268  1.88727926 -0.41255059 -2.95085054  0.          0.          0.          0.          0.          0.        ],0.972948959365004,[-2.9348222   1.91930415  1.48914742  0.74545174  2.98422708 -2.26356178  1.61619909  0.95158486  2.62836009 -2.19714212  0.05448005 -2.29140711  1.96079034  1.51527644],0.972948959365004,[-2.9348222   1.91930415  1.48914742  0.74545174  2.98422708 -2.26356178  1.61619909  0.95158486  2.62836009 -2.19714212  0.05448005 -2.29140711  1.96079034  1.51527644  0.          0.        ],0.972948959365004,[-2.9348222   1.91930415  1.48914742  0.74545174  2.98422708 -2.26356178  1.61619909  0.95158486  2.62836009 -2.19714212  0.05448005 -2.29140711  1.96079034  1.51527644  0.          0.          0.          0.        ],0.9792830870154906,[-3.03381443 -1.34837027  1.63458629 -2.5413164  -3.0683673   2.92735798  1.38182223 -1.27334889  0.3194719  -1.71684173  1.33310338  1.8017645   0.99073718 -1.7367672   3.36347619  2.12953539  0.17003001 -0.21035406  2.4652569   0.09164075],0.9792830870154906,[-3.03381443 -1.34837027  1.63458629 -2.5413164  -3.0683673   2.92735798  1.38182223 -1.27334889  0.3194719  -1.71684173  1.33310338  1.8017645   0.99073718 -1.7367672   3.36347619  2.12953539  0.17003001 -0.21035406  2.4652569   0.09164075  0.          0.        ]
graphs/new/nodes_9/depth_3//327.gml,0.8344457361654707,[-0.25572477 -2.79384693],0.9152979497115328,[-6.08171446 -0.47592039 -5.91133309 -1.85442509],0.9175937334029454,[ 2.93635998 -1.09647845 -1.00778865  3.17984387 -2.50953269 -1.28490595],0.9175937334029454,[ 2.93635998 -1.09647845 -1.00778865  3.17984387 -2.50953269 -1.28490595  0.          0.        ],0.9400593742830364,[ 2.51094965  1.55070878  0.91223096  3.02964961 -0.52325643  0.40038955 -1.36704198 -1.580012    1.00962509  1.81118685],0.9400593742830364,[ 2.51094965  1.55070878  0.91223096  3.02964961 -0.52325643  0.40038955 -1.36704198 -1.580012    1.00962509  1.81118685  0.          0.        ],0.9600764804507724,[ 2.23803462  1.58430061  0.73113005  0.5172694  -1.07718245 -3.13193553  0.74474549  0.37334545  0.71091286 -1.59580204  1.48126092  3.19525114  0.55148922 -1.36113341],0.9600764804507724,[ 2.23803462  1.58430061  0.73113005  0.5172694  -1.07718245 -3.13193553  0.74474549  0.37334545  0.71091286 -1.59580204  1.48126092  3.19525114  0.55148922 -1.36113341  0.          0.        ],0.9600764804507724,[ 2.23803462  1.58430061  0.73113005  0.5172694  -1.07718245 -3.13193553  0.74474549  0.37334545  0.71091286 -1.59580204  1.48126092  3.19525114  0.55148922 -1.36113341  0.          0.          0.          0.        ],0.9934877957945046,[ 1.32746752  3.16154515 -1.20784676  1.03907046 -2.89903859  2.72642904  2.12386807 -0.01678299  1.29486362 -0.3295351   0.36864495  2.2269854  -0.02766415  0.63644834  0.45306196  2.98953234 -1.15328795 -1.53570333  1.59997846 -1.6543602 ],0.9934877957945046,[ 1.32746752  3.16154515 -1.20784676  1.03907046 -2.89903859  2.72642904  2.12386807 -0.01678299  1.29486362 -0.3295351   0.36864495  2.2269854  -0.02766415  0.63644834  0.45306196  2.98953234 -1.15328795 -1.53570333  1.59997846 -1.6543602   0.          0.        ]
graphs/new/nodes_9/depth_3//328.gml,0.7025297301096164,[1.91734486 1.00889512],0.812023575757545,[-0.22295715  0.31877579  1.96685654  1.52958569],0.8129073812057671,[ 1.96328809 -2.66392315  0.03410946 -0.47749709 -2.20067184 -2.82634166],0.8129073812057671,[ 1.96328809 -2.66392315  0.03410946 -0.47749709 -2.20067184 -2.82634166  0.          0.        ],0.9020891502605524,[-1.34053574  2.13507917 -1.55317977 -1.70260221  1.59342147  2.60374862  1.09232208 -1.20962619 -0.32191401  1.81117757],0.9146601393895142,[-2.91491472 -1.67567965  1.29742411  0.02540131  1.4165702   1.94792355 -0.39176469 -0.4228937  -1.31213991 -0.01662951 -1.75990641 -0.87475289],0.9146601393895142,[-2.91491472 -1.67567965  1.29742411  0.02540131  1.4165702   1.94792355 -0.39176469 -0.4228937  -1.31213991 -0.01662951 -1.75990641 -0.87475289  0.          0.        ],0.931577754451341,[-0.13548511 -1.0807721  -0.30175237  2.35890863 -3.09705382 -0.59517184 -2.28190045 -0.02000031  2.7256679  -0.3217507   0.4320598   1.42477668  2.61001189 -3.01999223  2.02253816  0.04055196],0.931577754451341,[-0.13548511 -1.0807721  -0.30175237  2.35890863 -3.09705382 -0.59517184 -2.28190045 -0.02000031  2.7256679  -0.3217507   0.4320598   1.42477668  2.61001189 -3.01999223  2.02253816  0.04055196  0.          0.        ],0.931577754451341,[-0.13548511 -1.0807721  -0.30175237  2.35890863 -3.09705382 -0.59517184 -2.28190045 -0.02000031  2.7256679  -0.3217507   0.4320598   1.42477668  2.61001189 -3.01999223  2.02253816  0.04055196  0.          0.          0.          0.        ],0.940915634476143,[-7.93368676e-01 -2.15631949e+00 -2.40872013e-03 -9.86713524e-01  9.17154314e-01  2.62666187e+00 -2.09933138e+00  5.21050399e-03 -7.92204735e-01  2.75355404e+00  3.77610215e-01  2.09500614e+00  3.09015740e+00  2.31734513e+00 -7.34817107e-01 -6.44435657e-01  1.70808945e+00  3.08527624e+00 -1.69750981e+00 -8.93604467e-01  1.17641157e+00  3.00668716e+00]
graphs/new/nodes_9/depth_3//329.gml,0.8157152874389354,[-1.33207083  1.19782337],0.8672271669228809,[ 0.16508363 -1.89800241 -1.23703292 -0.18134164],0.8977072154140929,[ 0.16470499 -3.54366978  0.9431321  -1.58622798  2.55398314  1.33597639],0.9307577040575254,[ 1.7734844   3.04646344 -1.94268521  0.38143953  2.83917545  3.42504785  2.7692937  -1.39947714],0.9307577040575254,[ 1.7734844   3.04646344 -1.94268521  0.38143953  2.83917545  3.42504785  2.7692937  -1.39947714  0.          0.        ],0.9307577040575254,[ 1.7734844   3.04646344 -1.94268521  0.38143953  2.83917545  3.42504785  2.7692937  -1.39947714  0.          0.          0.          0.        ],0.9513855222561,[ 0.19070791 -1.19229384 -0.05882952 -2.4852492  -1.11960467  1.68229987 -1.68436063  1.2792805  -1.51133645  1.41098671  1.8410546  -1.78977553 -2.7477103   3.00563415],0.9513855222561,[ 0.19070791 -1.19229384 -0.05882952 -2.4852492  -1.11960467  1.68229987 -1.68436063  1.2792805  -1.51133645  1.41098671  1.8410546  -1.78977553 -2.7477103   3.00563415  0.          0.        ],0.9540752411218012,[ 3.02660618 -1.10790529  0.47629807 -1.55869444  2.36437033  0.92610649 -3.08737338  2.66310687 -0.45967621  0.91288471  0.03648027  0.83546944 -1.06653389  1.20506155  1.64882824 -1.68128132 -1.63591595 -1.21466257],0.9540752411218012,[ 3.02660618 -1.10790529  0.47629807 -1.55869444  2.36437033  0.92610649 -3.08737338  2.66310687 -0.45967621  0.91288471  0.03648027  0.83546944 -1.06653389  1.20506155  1.64882824 -1.68128132 -1.63591595 -1.21466257  0.          0.        ],0.9540752411218012,[ 3.02660618 -1.10790529  0.47629807 -1.55869444  2.36437033  0.92610649 -3.08737338  2.66310687 -0.45967621  0.91288471  0.03648027  0.83546944 -1.06653389  1.20506155  1.64882824 -1.68128132 -1.63591595 -1.21466257  0.          0.          0.          0.        ]
graphs/new/nodes_9/depth_3//330.gml,0.7009879816825155,[1.79511988 1.17319373],0.8000240836611185,[ 1.5583435   2.04756177 -1.76996938  0.29228557],0.8755739963047432,[-2.9440996   1.4194505   2.57820056 -0.47133543  3.22028033  2.34368042],0.8757569291306294,[ 2.94366427  3.29273182  0.56417108  0.47014065 -1.6263531  -1.55489869 -1.59398524  0.79728715],0.8757569291306294,[ 2.94366427  3.29273182  0.56417108  0.47014065 -1.6263531  -1.55489869 -1.59398524  0.79728715  0.          0.        ],0.93169461540051,[-0.192027   -2.16892321  0.09074833 -0.30004324 -0.31591981  0.19995614  0.31041688 -0.33766093  0.32856575 -0.23255019  0.4056046  -3.31292843],0.93169461540051,[-0.192027   -2.16892321  0.09074833 -0.30004324 -0.31591981  0.19995614  0.31041688 -0.33766093  0.32856575 -0.23255019  0.4056046  -3.31292843  0.          0.        ],0.9431473880711382,[-0.2182205   0.07268889  0.38399263 -0.49764491 -2.86951947 -0.12396781 -0.38689315 -1.24463357  2.81349987 -1.30596371 -2.168819    3.17234257 -1.4020127  -0.59186416  3.1923058   2.37536083],0.9431473880711382,[-0.2182205   0.07268889  0.38399263 -0.49764491 -2.86951947 -0.12396781 -0.38689315 -1.24463357  2.81349987 -1.30596371 -2.168819    3.17234257 -1.4020127  -0.59186416  3.1923058   2.37536083  0.          0.        ],0.9431473880711382,[-0.2182205   0.07268889  0.38399263 -0.49764491 -2.86951947 -0.12396781 -0.38689315 -1.24463357  2.81349987 -1.30596371 -2.168819    3.17234257 -1.4020127  -0.59186416  3.1923058   2.37536083  0.          0.          0.          0.        ],0.9431473880711382,[-0.2182205   0.07268889  0.38399263 -0.49764491 -2.86951947 -0.12396781 -0.38689315 -1.24463357  2.81349987 -1.30596371 -2.168819    3.17234257 -1.4020127  -0.59186416  3.1923058   2.37536083  0.          0.          0.          0.          0.          0.        ]
graphs/new/nodes_9/depth_3//331.gml,0.8372920831815445,[-2.95678313 -1.84871254],0.8888920061118638,[ 0.16453418 -1.96956028 -2.80256214  2.88572566],0.9106836123920083,[ 2.97997862  0.49115212 -3.43437315 -1.36830404  0.51852801  1.39545802],0.9106836123920083,[ 2.97997862  0.49115212 -3.43437315 -1.36830404  0.51852801  1.39545802  0.          0.        ],0.9106836123920083,[ 2.97997862  0.49115212 -3.43437315 -1.36830404  0.51852801  1.39545802  0.          0.          0.          0.        ],0.9137545670225814,[ 1.48323194 -1.20072671 -1.64909134  1.96470595  1.74998977 -1.64544745 -0.194126   -1.73587069 -1.91950898 -0.54806282 -3.08833006 -0.73680651],0.9137545670225814,[ 1.48323194 -1.20072671 -1.64909134  1.96470595  1.74998977 -1.64544745 -0.194126   -1.73587069 -1.91950898 -0.54806282 -3.08833006 -0.73680651  0.          0.        ],0.9137545670225814,[ 1.48323194 -1.20072671 -1.64909134  1.96470595  1.74998977 -1.64544745 -0.194126   -1.73587069 -1.91950898 -0.54806282 -3.08833006 -0.73680651  0.          0.          0.          0.        ],0.9390581602643028,[ 3.01816597 -1.14413977  2.88833596  1.87378683 -3.51390071  2.46002545 -1.52699371 -0.77298824 -1.43989021  1.61419577 -0.2647625  -3.06769679 -0.7142046  -2.30741114  1.56957224  0.69248008 -2.61063136  1.52478618],0.9390581602643028,[ 3.01816597 -1.14413977  2.88833596  1.87378683 -3.51390071  2.46002545 -1.52699371 -0.77298824 -1.43989021  1.61419577 -0.2647625  -3.06769679 -0.7142046  -2.30741114  1.56957224  0.69248008 -2.61063136  1.52478618  0.          0.        ],0.9390581602643028,[ 3.01816597 -1.14413977  2.88833596  1.87378683 -3.51390071  2.46002545 -1.52699371 -0.77298824 -1.43989021  1.61419577 -0.2647625  -3.06769679 -0.7142046  -2.30741114  1.56957224  0.69248008 -2.61063136  1.52478618  0.          0.          0.          0.        ]
graphs/new/nodes_9/depth_3//332.gml,0.7853562699422636,[ 1.78426677 -1.20396278],0.8569041685299222,[-0.2115405   0.34473333  1.68185014  1.68044673],0.8569041685299222,[-0.2115405   0.34473333  1.68185014  1.68044673  0.          0.        ],0.8569041685299222,[-0.2115405   0.34473333  1.68185014  1.68044673  0.          0.          0.          0.        ],0.8569041685299222,[-0.2115405   0.34473333  1.68185014  1.68044673  0.          0.          0.          0.          0.          0.        ],0.9070941861204256,[ 1.36475453  3.03148941  1.98918076  1.18016308 -3.58103063  3.10348288 -3.9730557  -1.49578907  0.06554639 -0.0401569   1.57053975 -1.81191886],0.9070941861204256,[ 1.36475453  3.03148941  1.98918076  1.18016308 -3.58103063  3.10348288 -3.9730557  -1.49578907  0.06554639 -0.0401569   1.57053975 -1.81191886  0.          0.        ],0.9070941861204256,[ 1.36475453  3.03148941  1.98918076  1.18016308 -3.58103063  3.10348288 -3.9730557  -1.49578907  0.06554639 -0.0401569   1.57053975 -1.81191886  0.          0.          0.          0.        ],0.959875236451386,[ 1.80948807  0.43882963  1.55819792  2.00006341  2.08702804 -0.00532112 -3.76513338  2.43787633 -1.64400153 -0.98879981 -1.5784421   1.8330798   1.98109206  1.32967018 -2.24313218  1.48550171 -0.49994144 -1.73457673],0.959875236451386,[ 1.80948807  0.43882963  1.55819792  2.00006341  2.08702804 -0.00532112 -3.76513338  2.43787633 -1.64400153 -0.98879981 -1.5784421   1.8330798   1.98109206  1.32967018 -2.24313218  1.48550171 -0.49994144 -1.73457673  0.          0.        ],0.959875236451386,[ 1.80948807  0.43882963  1.55819792  2.00006341  2.08702804 -0.00532112 -3.76513338  2.43787633 -1.64400153 -0.98879981 -1.5784421   1.8330798   1.98109206  1.32967018 -2.24313218  1.48550171 -0.49994144 -1.73457673  0.          0.          0.          0.        ]
graphs/new/nodes_9/depth_3//333.gml,0.812362813313969,[-2.94855122 -0.28686186],0.8779416863152404,[ 0.17036418 -3.58700939  3.45271998 -0.29830822],0.8779416863152404,[ 0.17036418 -3.58700939  3.45271998 -0.29830822  0.          0.        ],0.8779416863152404,[ 0.17036418 -3.58700939  3.45271998 -0.29830822  0.          0.          0.          0.        ],0.8779416863152404,[ 0.17036418 -3.58700939  3.45271998 -0.29830822  0.          0.          0.          0.          0.          0.        ],0.8866088181970784,[-0.17345538  2.03353342 -2.40709904 -1.54551285 -2.26596196 -3.52112128  0.25881896  3.19402515  2.80344864 -2.80938843  1.25712505  0.29174491],0.8866088181970784,[-0.17345538  2.03353342 -2.40709904 -1.54551285 -2.26596196 -3.52112128  0.25881896  3.19402515  2.80344864 -2.80938843  1.25712505  0.29174491  0.          0.        ],0.8866088181970784,[-0.17345538  2.03353342 -2.40709904 -1.54551285 -2.26596196 -3.52112128  0.25881896  3.19402515  2.80344864 -2.80938843  1.25712505  0.29174491  0.          0.          0.          0.        ],0.8959162736048616,[-2.81401309  0.31279494  0.07011845  3.00681456 -1.82766476 -2.53177954  1.74891805 -0.40855876 -0.10394255  3.74732962 -0.35853324  0.56646097 -1.57017359 -2.17518451 -2.53629309  1.14893423  3.11326632 -2.5061981 ],0.8959162736048616,[-2.81401309  0.31279494  0.07011845  3.00681456 -1.82766476 -2.53177954  1.74891805 -0.40855876 -0.10394255  3.74732962 -0.35853324  0.56646097 -1.57017359 -2.17518451 -2.53629309  1.14893423  3.11326632 -2.5061981   0.          0.        ],0.8959162736048616,[-2.81401309  0.31279494  0.07011845  3.00681456 -1.82766476 -2.53177954  1.74891805 -0.40855876 -0.10394255  3.74732962 -0.35853324  0.56646097 -1.57017359 -2.17518451 -2.53629309  1.14893423  3.11326632 -2.5061981   0.          0.          0.          0.        ]
