path,r_1,r_1_angles,r_2,r_2_angles,r_2_nfev,r_3,r_3_angles,r_3_nfev,r_4,r_4_angles,r_4_nfev,r_5,r_5_angles,r_5_nfev,r_6,r_6_angles,r_6_nfev
graphs/new/nodes_10/depth_3//210.gml,0.9671445529982772,[ 3.25980228  2.50545773 -1.4703987   1.71346121  1.73480128  1.44564474 -0.36160501 -2.79416917 -0.3352837  -1.13113083 -0.22351036 -3.01679457 -2.825303    2.94313187 -0.62478093  0.11564009],0.967502145435066,[-0.24431249 -1.73491961 -3.06329265 -2.05544813 -3.10341394 -1.92349894 -0.35220869  3.45647695  2.84964429  3.41482151 -0.8511505   1.60646589 -2.67401959  1.71176954 -2.566675    3.07981307],4743,0.967502145435066,[-0.24431249 -1.73491961 -3.06329265 -2.05544813 -3.10341394 -1.92349894 -0.35220869  3.45647695  2.84964429  3.41482151 -0.8511505   1.60646589 -2.67401959  1.71176954 -2.566675    3.07981307],2023,0.967502145435066,[-0.24431249 -1.73491961 -3.06329265 -2.05544813 -3.10341394 -1.92349894 -0.35220869  3.45647695  2.84964429  3.41482151 -0.8511505   1.60646589 -2.67401959  1.71176954 -2.566675    3.07981307],3774,0.967502145435066,[-0.24431249 -1.73491961 -3.06329265 -2.05544813 -3.10341394 -1.92349894 -0.35220869  3.45647695  2.84964429  3.41482151 -0.8511505   1.60646589 -2.67401959  1.71176954 -2.566675    3.07981307],1275,0.967502145435066,[-0.24431249 -1.73491961 -3.06329265 -2.05544813 -3.10341394 -1.92349894 -0.35220869  3.45647695  2.84964429  3.41482151 -0.8511505   1.60646589 -2.67401959  1.71176954 -2.566675    3.07981307],2771
graphs/new/nodes_10/depth_3//211.gml,0.9026981377383532,[ 2.94158764 -3.01743538  1.60665026 -1.5160655   0.25919043  1.3533402   1.6887231  -1.90969072 -1.71907053 -1.46494233 -1.10562379 -1.99187508  0.34611031 -1.70669886  2.65016193 -1.38616516],0.9144263300723756,[-1.84357331  1.63458255 -1.15200606  1.13656999  1.98632373 -1.48265251  1.43270686  2.78411703 -1.53111968 -0.15239478  1.83941862 -1.86049142  0.43211068 -0.9681428  -0.05331394 -2.40259816],2924,0.9144263300723756,[-1.84357331  1.63458255 -1.15200606  1.13656999  1.98632373 -1.48265251  1.43270686  2.78411703 -1.53111968 -0.15239478  1.83941862 -1.86049142  0.43211068 -0.9681428  -0.05331394 -2.40259816],3383,0.9312095735176108,[-3.01467158 -0.44613858 -2.4621877  -3.14917504 -0.42960312 -0.34279283 -2.85756677 -0.28939828  0.47732892 -1.38870715 -0.15266278  2.51486078 -0.18119138 -1.3955631   0.64967785 -0.14115987],5588,0.9312095735176108,[-3.01467158 -0.44613858 -2.4621877  -3.14917504 -0.42960312 -0.34279283 -2.85756677 -0.28939828  0.47732892 -1.38870715 -0.15266278  2.51486078 -0.18119138 -1.3955631   0.64967785 -0.14115987],2414,0.9312095735176108,[-3.01467158 -0.44613858 -2.4621877  -3.14917504 -0.42960312 -0.34279283 -2.85756677 -0.28939828  0.47732892 -1.38870715 -0.15266278  2.51486078 -0.18119138 -1.3955631   0.64967785 -0.14115987],2091
graphs/new/nodes_10/depth_3//212.gml,0.7233802134103557,[-0.58117151  1.76684083  0.25557936 -2.20589152  0.73106677 -2.37759559  1.16707126 -0.84242629 -0.79573792 -2.73867498  0.20167586  1.83094377 -0.67517401  0.54209952 -2.11124574  1.74602134],0.7233802134103557,[-0.58117151  1.76684083  0.25557936 -2.20589152  0.73106677 -2.37759559  1.16707126 -0.84242629 -0.79573792 -2.73867498  0.20167586  1.83094377 -0.67517401  0.54209952 -2.11124574  1.74602134],816,0.8552132573538466,[-1.66170222 -1.13064326  3.01364455 -2.47838028  1.56011337  1.0332349  -0.08318803 -0.65702436  2.91581216 -3.06439154 -1.36853795  2.32431182  1.20792209 -1.33670817 -0.95641874 -1.61285027],1700,0.8633904709315324,[-2.96322694  1.41931446 -0.51284637 -0.53913893  1.87879457 -1.23452638  0.57241999 -3.12013751  2.55561861  1.25272654 -3.8030254  -1.54764585 -1.14557172 -0.74737912  1.12553642 -1.52902301],3179,0.8665605580050444,[-0.1695837  -1.408867    0.95527147  0.0363408   2.70622958  2.07256361  1.50710211  2.36238438  2.07114456  3.00164473  3.19755784 -3.7616962   1.64089133  0.09616356 -0.08779471 -2.40977199],2278,0.8665605580050444,[-0.1695837  -1.408867    0.95527147  0.0363408   2.70622958  2.07256361  1.50710211  2.36238438  2.07114456  3.00164473  3.19755784 -3.7616962   1.64089133  0.09616356 -0.08779471 -2.40977199],2159
graphs/new/nodes_10/depth_3//213.gml,0.7623081836604502,[-2.70175063 -2.33360422 -1.29514288  1.93540143  2.46836863  0.8734177   0.72707074 -1.20437227  0.49965398 -1.97401342 -2.97539608 -2.36667267  2.47679667  2.92615519  0.84895982  1.26304472],0.7633725364176961,[-3.40595833  0.43832267 -0.14458418  0.7310418  -2.13378489 -1.22415376  1.83245598 -1.09393121 -0.46732189  2.17249174  2.55760018 -2.16618335  1.36886804  2.82174722 -1.81471474  0.49775077],1088,0.7633725364176961,[-3.40595833  0.43832267 -0.14458418  0.7310418  -2.13378489 -1.22415376  1.83245598 -1.09393121 -0.46732189  2.17249174  2.55760018 -2.16618335  1.36886804  2.82174722 -1.81471474  0.49775077],1190,0.7633725364176961,[-3.40595833  0.43832267 -0.14458418  0.7310418  -2.13378489 -1.22415376  1.83245598 -1.09393121 -0.46732189  2.17249174  2.55760018 -2.16618335  1.36886804  2.82174722 -1.81471474  0.49775077],833,0.7633725364176961,[-3.40595833  0.43832267 -0.14458418  0.7310418  -2.13378489 -1.22415376  1.83245598 -1.09393121 -0.46732189  2.17249174  2.55760018 -2.16618335  1.36886804  2.82174722 -1.81471474  0.49775077],1054,0.7633725364176961,[-3.40595833  0.43832267 -0.14458418  0.7310418  -2.13378489 -1.22415376  1.83245598 -1.09393121 -0.46732189  2.17249174  2.55760018 -2.16618335  1.36886804  2.82174722 -1.81471474  0.49775077],969
graphs/new/nodes_10/depth_3//214.gml,0.9448922497675528,[ 3.29045004  2.67244143 -1.49245511  1.54533581  1.78580957  1.263868   -2.29982519 -1.6127751  -1.48274476  1.60317194 -0.62504188  1.37580476 -1.50064364 -1.75193879  1.50746386  1.77043288],0.9540870277393336,[ 1.58263371  0.8883864  -3.30665096  1.58443893 -1.19598927  1.775317   -0.1615966  -0.55152071  2.94048517  1.70900276 -2.83192716 -1.91639511 -2.65905846  2.0976238  -3.19387977 -2.30385193],3633,0.9540870277393336,[ 1.58263371  0.8883864  -3.30665096  1.58443893 -1.19598927  1.775317   -0.1615966  -0.55152071  2.94048517  1.70900276 -2.83192716 -1.91639511 -2.65905846  2.0976238  -3.19387977 -2.30385193],2023,0.9831098556486796,[-0.11238169 -2.61952266 -0.22602438  1.94778765  2.80081343  1.05966863 -3.09571375  0.88356573 -1.31045184 -1.58626925  0.93400728 -1.32724929 -3.4986737  -1.38208097  2.7429267  -1.46158036],1411,0.9831098556486796,[-0.11238169 -2.61952266 -0.22602438  1.94778765  2.80081343  1.05966863 -3.09571375  0.88356573 -1.31045184 -1.58626925  0.93400728 -1.32724929 -3.4986737  -1.38208097  2.7429267  -1.46158036],2431,0.9831098556486796,[-0.11238169 -2.61952266 -0.22602438  1.94778765  2.80081343  1.05966863 -3.09571375  0.88356573 -1.31045184 -1.58626925  0.93400728 -1.32724929 -3.4986737  -1.38208097  2.7429267  -1.46158036],2788
graphs/new/nodes_10/depth_3//215.gml,0.933658825511601,[-2.96730321  1.4531344  -0.36182503  1.91937884  1.27537948  1.8357037  -2.33367567  0.78779048 -1.57382912  0.77955603 -0.7720755   2.75049696 -3.24103129 -3.83105472  1.60002257 -0.48070461],0.933658825511601,[-2.96730321  1.4531344  -0.36182503  1.91937884  1.27537948  1.8357037  -2.33367567  0.78779048 -1.57382912  0.77955603 -0.7720755   2.75049696 -3.24103129 -3.83105472  1.60002257 -0.48070461],2720,0.933658825511601,[-2.96730321  1.4531344  -0.36182503  1.91937884  1.27537948  1.8357037  -2.33367567  0.78779048 -1.57382912  0.77955603 -0.7720755   2.75049696 -3.24103129 -3.83105472  1.60002257 -0.48070461],1598,0.933658825511601,[-2.96730321  1.4531344  -0.36182503  1.91937884  1.27537948  1.8357037  -2.33367567  0.78779048 -1.57382912  0.77955603 -0.7720755   2.75049696 -3.24103129 -3.83105472  1.60002257 -0.48070461],1649,0.933658825511601,[-2.96730321  1.4531344  -0.36182503  1.91937884  1.27537948  1.8357037  -2.33367567  0.78779048 -1.57382912  0.77955603 -0.7720755   2.75049696 -3.24103129 -3.83105472  1.60002257 -0.48070461],935,0.933658825511601,[-2.96730321  1.4531344  -0.36182503  1.91937884  1.27537948  1.8357037  -2.33367567  0.78779048 -1.57382912  0.77955603 -0.7720755   2.75049696 -3.24103129 -3.83105472  1.60002257 -0.48070461],1275
graphs/new/nodes_10/depth_3//216.gml,0.9074909570073902,[-1.2519187   1.71574017  2.77282314  1.51466381 -2.82369054 -1.81146655  1.07408423  0.96995079 -1.51545106 -1.83424353  1.56738938  0.88724404 -1.59715624  0.20989737 -1.01796528 -0.17770402],0.9074909570073902,[-1.2519187   1.71574017  2.77282314  1.51466381 -2.82369054 -1.81146655  1.07408423  0.96995079 -1.51545106 -1.83424353  1.56738938  0.88724404 -1.59715624  0.20989737 -1.01796528 -0.17770402],1632,0.95464552448356,[ 0.12154409  1.01518868  0.28078409 -3.27794568  1.37576796  3.17555125 -1.78906416 -1.27770104 -0.85274844 -1.56554724 -0.09836669  1.54595986 -2.53319805 -2.91627473 -0.38031299 -1.40661499],2720,0.95464552448356,[ 0.12154409  1.01518868  0.28078409 -3.27794568  1.37576796  3.17555125 -1.78906416 -1.27770104 -0.85274844 -1.56554724 -0.09836669  1.54595986 -2.53319805 -2.91627473 -0.38031299 -1.40661499],799,0.95464552448356,[ 0.12154409  1.01518868  0.28078409 -3.27794568  1.37576796  3.17555125 -1.78906416 -1.27770104 -0.85274844 -1.56554724 -0.09836669  1.54595986 -2.53319805 -2.91627473 -0.38031299 -1.40661499],816,0.95464552448356,[ 0.12154409  1.01518868  0.28078409 -3.27794568  1.37576796  3.17555125 -1.78906416 -1.27770104 -0.85274844 -1.56554724 -0.09836669  1.54595986 -2.53319805 -2.91627473 -0.38031299 -1.40661499],816
graphs/new/nodes_10/depth_3//217.gml,0.9239757582526472,[ 0.13516071 -2.00111629 -1.16000945  1.66693355  0.75482937 -1.58200824 -0.80825034 -0.68016888  2.88188602 -1.60080424  0.26597545 -2.53443574  1.48614033  1.23111007  0.33669074 -0.19054422],0.9239757582526472,[ 0.13516071 -2.00111629 -1.16000945  1.66693355  0.75482937 -1.58200824 -0.80825034 -0.68016888  2.88188602 -1.60080424  0.26597545 -2.53443574  1.48614033  1.23111007  0.33669074 -0.19054422],3434,0.9571262013769192,[ 2.49561434  0.00825268 -2.59517517  2.04384875 -0.27254626 -2.12062863  0.05037057 -2.13424283 -0.47899257 -1.79591009 -3.07429542 -2.40336808  0.05715043 -0.2242619  -0.50070124 -3.00632702],3519,0.9571262013769192,[ 2.49561434  0.00825268 -2.59517517  2.04384875 -0.27254626 -2.12062863  0.05037057 -2.13424283 -0.47899257 -1.79591009 -3.07429542 -2.40336808  0.05715043 -0.2242619  -0.50070124 -3.00632702],952,0.9571262013769192,[ 2.49561434  0.00825268 -2.59517517  2.04384875 -0.27254626 -2.12062863  0.05037057 -2.13424283 -0.47899257 -1.79591009 -3.07429542 -2.40336808  0.05715043 -0.2242619  -0.50070124 -3.00632702],1020,0.9571262013769192,[ 2.49561434  0.00825268 -2.59517517  2.04384875 -0.27254626 -2.12062863  0.05037057 -2.13424283 -0.47899257 -1.79591009 -3.07429542 -2.40336808  0.05715043 -0.2242619  -0.50070124 -3.00632702],1462
graphs/new/nodes_10/depth_3//218.gml,0.8841884581443541,[ 0.76459522  2.32588975  1.03383184  0.02192029 -0.28149983 -1.55177186  1.67759501 -1.541209    2.28366723 -2.38418573 -0.6555465  -2.68685534  1.69208962  1.91404228  1.80242476 -2.90739251],0.8841884581443541,[ 0.76459522  2.32588975  1.03383184  0.02192029 -0.28149983 -1.55177186  1.67759501 -1.541209    2.28366723 -2.38418573 -0.6555465  -2.68685534  1.69208962  1.91404228  1.80242476 -2.90739251],2040,0.8841884581443541,[ 0.76459522  2.32588975  1.03383184  0.02192029 -0.28149983 -1.55177186  1.67759501 -1.541209    2.28366723 -2.38418573 -0.6555465  -2.68685534  1.69208962  1.91404228  1.80242476 -2.90739251],1938,0.8841884581443541,[ 0.76459522  2.32588975  1.03383184  0.02192029 -0.28149983 -1.55177186  1.67759501 -1.541209    2.28366723 -2.38418573 -0.6555465  -2.68685534  1.69208962  1.91404228  1.80242476 -2.90739251],1292,0.8841884581443541,[ 0.76459522  2.32588975  1.03383184  0.02192029 -0.28149983 -1.55177186  1.67759501 -1.541209    2.28366723 -2.38418573 -0.6555465  -2.68685534  1.69208962  1.91404228  1.80242476 -2.90739251],1683,0.8841884581443541,[ 0.76459522  2.32588975  1.03383184  0.02192029 -0.28149983 -1.55177186  1.67759501 -1.541209    2.28366723 -2.38418573 -0.6555465  -2.68685534  1.69208962  1.91404228  1.80242476 -2.90739251],1275
graphs/new/nodes_10/depth_3//219.gml,0.8628941349988256,[-3.39307493  1.66128902 -2.67655097 -0.24128992  1.54530978  1.02818231  0.07993682 -2.64409807  2.6157245   1.86570163  0.19163072  1.67711007  1.48745656  3.32583109  1.4695822  -0.39311427],0.8628941349988256,[-3.39307493  1.66128902 -2.67655097 -0.24128992  1.54530978  1.02818231  0.07993682 -2.64409807  2.6157245   1.86570163  0.19163072  1.67711007  1.48745656  3.32583109  1.4695822  -0.39311427],1003,0.8628941349988256,[-3.39307493  1.66128902 -2.67655097 -0.24128992  1.54530978  1.02818231  0.07993682 -2.64409807  2.6157245   1.86570163  0.19163072  1.67711007  1.48745656  3.32583109  1.4695822  -0.39311427],2601,0.9178994382775344,[-3.01718211 -0.48095882  0.28924391  0.78260611  4.57225728 -3.11934927 -1.47005774 -0.9664317   2.71850749 -2.82855333  1.8046646  -3.15345689 -2.20258007 -1.42184136  0.51478315  1.4520807 ],2261,0.9178994382775344,[-3.01718211 -0.48095882  0.28924391  0.78260611  4.57225728 -3.11934927 -1.47005774 -0.9664317   2.71850749 -2.82855333  1.8046646  -3.15345689 -2.20258007 -1.42184136  0.51478315  1.4520807 ],935,0.9178994382775344,[-3.01718211 -0.48095882  0.28924391  0.78260611  4.57225728 -3.11934927 -1.47005774 -0.9664317   2.71850749 -2.82855333  1.8046646  -3.15345689 -2.20258007 -1.42184136  0.51478315  1.4520807 ],3434
graphs/new/nodes_10/depth_3//220.gml,0.9679666588350336,[ 0.13072968 -2.07396695  1.16590324 -3.15202752 -4.05087468  2.75327362  0.29125472 -0.32724282 -1.13714812  3.17654194  1.49305097 -1.86188208  2.10681244  0.02435707  1.46007238 -3.30803651],0.9679666588350336,[ 0.13072968 -2.07396695  1.16590324 -3.15202752 -4.05087468  2.75327362  0.29125472 -0.32724282 -1.13714812  3.17654194  1.49305097 -1.86188208  2.10681244  0.02435707  1.46007238 -3.30803651],2499,0.9679666588350336,[ 0.13072968 -2.07396695  1.16590324 -3.15202752 -4.05087468  2.75327362  0.29125472 -0.32724282 -1.13714812  3.17654194  1.49305097 -1.86188208  2.10681244  0.02435707  1.46007238 -3.30803651],2533,0.9679666588350336,[ 0.13072968 -2.07396695  1.16590324 -3.15202752 -4.05087468  2.75327362  0.29125472 -0.32724282 -1.13714812  3.17654194  1.49305097 -1.86188208  2.10681244  0.02435707  1.46007238 -3.30803651],2890,0.9679666588350336,[ 0.13072968 -2.07396695  1.16590324 -3.15202752 -4.05087468  2.75327362  0.29125472 -0.32724282 -1.13714812  3.17654194  1.49305097 -1.86188208  2.10681244  0.02435707  1.46007238 -3.30803651],2142,0.9679666588350336,[ 0.13072968 -2.07396695  1.16590324 -3.15202752 -4.05087468  2.75327362  0.29125472 -0.32724282 -1.13714812  3.17654194  1.49305097 -1.86188208  2.10681244  0.02435707  1.46007238 -3.30803651],884
graphs/new/nodes_10/depth_3//221.gml,0.9087858818961054,[-1.71914065 -1.76137026 -1.10925687  0.24613441 -2.21491624 -0.02020198 -2.655984   -2.98020182  0.73191906 -3.1215389   0.92373696  2.44313403  1.52910714  1.34531136 -1.10086475  2.97188186],0.9226992420769876,[ 2.15749605 -3.15416142  1.1773092  -2.61865314  3.09143668  2.03406474  0.38329648  1.41242254  2.66949985 -2.93440501 -0.48544512 -0.43068061 -3.12210538  1.05850764  0.01697032  4.22906359],3077,0.9226992420769876,[ 2.15749605 -3.15416142  1.1773092  -2.61865314  3.09143668  2.03406474  0.38329648  1.41242254  2.66949985 -2.93440501 -0.48544512 -0.43068061 -3.12210538  1.05850764  0.01697032  4.22906359],663,0.9226992420769876,[ 2.15749605 -3.15416142  1.1773092  -2.61865314  3.09143668  2.03406474  0.38329648  1.41242254  2.66949985 -2.93440501 -0.48544512 -0.43068061 -3.12210538  1.05850764  0.01697032  4.22906359],1989,0.9226992420769876,[ 2.15749605 -3.15416142  1.1773092  -2.61865314  3.09143668  2.03406474  0.38329648  1.41242254  2.66949985 -2.93440501 -0.48544512 -0.43068061 -3.12210538  1.05850764  0.01697032  4.22906359],799,0.9498712490122346,[ 2.93872931 -0.35356411  0.07065226  0.95190262 -0.31687455 -2.80332808  2.77073938  2.55703478  0.04128094  2.44656554 -4.06393253  1.56101077 -2.66077056  0.16378895 -3.56350673  0.10753738],3366
graphs/new/nodes_10/depth_3//222.gml,0.7491218657697246,[ 2.76341627 -1.55194567 -1.85246929 -0.05316315  0.47832288 -0.90870883 -1.30527298 -2.87970406  0.83436152  2.37321803  0.1444341   1.68422404 -1.77875553  0.58945662  0.26799857  2.1570146 ],0.9622633982708032,[ 3.01386349  2.11329812  2.88812618 -1.1371596   2.10037196  0.07478801 -0.04856281  1.47833066  0.78532275 -1.24234055 -0.33586995 -1.30171815  2.69648683 -3.64251858  3.17949523 -0.90933855],2839,0.9622633982708032,[ 3.01386349  2.11329812  2.88812618 -1.1371596   2.10037196  0.07478801 -0.04856281  1.47833066  0.78532275 -1.24234055 -0.33586995 -1.30171815  2.69648683 -3.64251858  3.17949523 -0.90933855],1037,0.9622633982708032,[ 3.01386349  2.11329812  2.88812618 -1.1371596   2.10037196  0.07478801 -0.04856281  1.47833066  0.78532275 -1.24234055 -0.33586995 -1.30171815  2.69648683 -3.64251858  3.17949523 -0.90933855],4607,0.9622633982708032,[ 3.01386349  2.11329812  2.88812618 -1.1371596   2.10037196  0.07478801 -0.04856281  1.47833066  0.78532275 -1.24234055 -0.33586995 -1.30171815  2.69648683 -3.64251858  3.17949523 -0.90933855],2618,0.9622633982708032,[ 3.01386349  2.11329812  2.88812618 -1.1371596   2.10037196  0.07478801 -0.04856281  1.47833066  0.78532275 -1.24234055 -0.33586995 -1.30171815  2.69648683 -3.64251858  3.17949523 -0.90933855],1717
graphs/new/nodes_10/depth_3//223.gml,0.9703247987165212,[ 0.18168178  0.34286498  3.08510534  2.21887706 -2.85975623  2.80000561 -2.16858783  1.59473173 -0.63366941  2.14454188 -0.0285768  -0.821381   -0.54773798  1.59730186  0.97456173 -3.25558665],0.9703247987165212,[ 0.18168178  0.34286498  3.08510534  2.21887706 -2.85975623  2.80000561 -2.16858783  1.59473173 -0.63366941  2.14454188 -0.0285768  -0.821381   -0.54773798  1.59730186  0.97456173 -3.25558665],1156,0.9703247987165212,[ 0.18168178  0.34286498  3.08510534  2.21887706 -2.85975623  2.80000561 -2.16858783  1.59473173 -0.63366941  2.14454188 -0.0285768  -0.821381   -0.54773798  1.59730186  0.97456173 -3.25558665],2397,0.9703247987165212,[ 0.18168178  0.34286498  3.08510534  2.21887706 -2.85975623  2.80000561 -2.16858783  1.59473173 -0.63366941  2.14454188 -0.0285768  -0.821381   -0.54773798  1.59730186  0.97456173 -3.25558665],3043,0.9703247987165212,[ 0.18168178  0.34286498  3.08510534  2.21887706 -2.85975623  2.80000561 -2.16858783  1.59473173 -0.63366941  2.14454188 -0.0285768  -0.821381   -0.54773798  1.59730186  0.97456173 -3.25558665],1292,0.9703247987165212,[ 0.18168178  0.34286498  3.08510534  2.21887706 -2.85975623  2.80000561 -2.16858783  1.59473173 -0.63366941  2.14454188 -0.0285768  -0.821381   -0.54773798  1.59730186  0.97456173 -3.25558665],3910
graphs/new/nodes_10/depth_3//224.gml,0.8914059967856455,[ 0.88800847  2.35886453  1.57491355  2.34654663 -0.42315307 -1.4012092   1.47381123 -1.1179481  -1.59748588  1.73209399  0.69483996 -0.79200119  1.57011328  2.3580932   0.76156589 -2.75450222],0.8914059967856455,[ 0.88800847  2.35886453  1.57491355  2.34654663 -0.42315307 -1.4012092   1.47381123 -1.1179481  -1.59748588  1.73209399  0.69483996 -0.79200119  1.57011328  2.3580932   0.76156589 -2.75450222],1938,0.921407184729257,[ 1.15928805  1.62132623  0.57836687  3.07480505 -0.36842534 -1.80431341  2.01269214 -2.64660682 -3.20144429 -2.39985686  2.04610819 -3.07080525  2.50246839 -1.65671132  1.19689815 -3.00883362],3519,0.946781206465633,[ 1.48095825 -2.9676677   3.29052584 -1.25190931 -0.13911201  0.2123299   1.51544752  0.46839777 -0.2434583   1.83521925 -0.37852052 -2.24114865  0.03302593 -2.30508624 -2.24557767 -0.07671655],3723,0.946781206465633,[ 1.48095825 -2.9676677   3.29052584 -1.25190931 -0.13911201  0.2123299   1.51544752  0.46839777 -0.2434583   1.83521925 -0.37852052 -2.24114865  0.03302593 -2.30508624 -2.24557767 -0.07671655],2227,0.946781206465633,[ 1.48095825 -2.9676677   3.29052584 -1.25190931 -0.13911201  0.2123299   1.51544752  0.46839777 -0.2434583   1.83521925 -0.37852052 -2.24114865  0.03302593 -2.30508624 -2.24557767 -0.07671655],1598
graphs/new/nodes_10/depth_3//225.gml,0.8522306044820143,[-0.16890211  0.42940373  1.98978459 -1.54152285  2.49004573 -1.44054128 -0.12478423  2.26292571  1.54894788 -0.50484361 -0.93951644  0.85469467 -1.56443142  0.80856748  1.07322681 -1.50273704],0.8901487852153238,[ 3.00043774 -2.67351495  2.83295137  2.39015508 -1.45139318  2.87095506  3.47005622 -1.62629596 -3.40959084  0.30559668  1.46194125 -2.13605912  0.54792985  1.41432805 -1.86412935 -1.59906084],2601,0.8901487852153238,[ 3.00043774 -2.67351495  2.83295137  2.39015508 -1.45139318  2.87095506  3.47005622 -1.62629596 -3.40959084  0.30559668  1.46194125 -2.13605912  0.54792985  1.41432805 -1.86412935 -1.59906084],2584,0.9144625287102902,[ 1.7537465  -0.0686207  -1.89390229  2.05714953  2.88752771 -1.14580494  2.77079549 -2.04256275  0.06704283 -2.59768628 -1.95343821 -1.62635751 -1.29686212 -1.40800486  3.80862868 -0.16763761],1615,0.9144625287102902,[ 1.7537465  -0.0686207  -1.89390229  2.05714953  2.88752771 -1.14580494  2.77079549 -2.04256275  0.06704283 -2.59768628 -1.95343821 -1.62635751 -1.29686212 -1.40800486  3.80862868 -0.16763761],2040,0.9144625287102902,[ 1.7537465  -0.0686207  -1.89390229  2.05714953  2.88752771 -1.14580494  2.77079549 -2.04256275  0.06704283 -2.59768628 -1.95343821 -1.62635751 -1.29686212 -1.40800486  3.80862868 -0.16763761],1598
graphs/new/nodes_10/depth_3//226.gml,0.9404744042683786,[-1.60015416  1.37742438 -1.7225504  -3.01640099  3.53555391 -1.89594171  1.78842775  3.35951556 -0.19641915 -0.44547432  0.04212296  0.38350155  1.8404291   1.33347618  1.49126025 -1.80977941],0.9404744042683786,[-1.60015416  1.37742438 -1.7225504  -3.01640099  3.53555391 -1.89594171  1.78842775  3.35951556 -0.19641915 -0.44547432  0.04212296  0.38350155  1.8404291   1.33347618  1.49126025 -1.80977941],2499,0.9612008568925732,[ 1.12150587 -3.12649552  1.83772308  1.68493399 -2.68444681 -1.11238356 -0.05576921 -2.41560599  0.71854836  4.09391392  3.12015822 -4.10596403  2.86724902 -2.57111267 -3.17564495  2.37534563],3213,0.9612008568925732,[ 1.12150587 -3.12649552  1.83772308  1.68493399 -2.68444681 -1.11238356 -0.05576921 -2.41560599  0.71854836  4.09391392  3.12015822 -4.10596403  2.86724902 -2.57111267 -3.17564495  2.37534563],1122,0.9612008568925732,[ 1.12150587 -3.12649552  1.83772308  1.68493399 -2.68444681 -1.11238356 -0.05576921 -2.41560599  0.71854836  4.09391392  3.12015822 -4.10596403  2.86724902 -2.57111267 -3.17564495  2.37534563],1360,0.9612400224623534,[-1.43176794  0.07423107 -1.82098616  2.02725318  1.70602943  1.52463809 -0.06706656 -1.46572858  1.26728528 -2.79749532  2.78410026 -2.1758613   0.03376692 -2.34766865  0.57875893 -0.0846216 ],5287
graphs/new/nodes_10/depth_3//227.gml,0.8935048594417841,[-2.81861347 -1.53557282  3.69174258  0.78647536 -1.56828537  0.7943527   0.50821294 -1.5973786  -2.98502444 -2.55922655 -1.66100538 -1.2206802   1.33722076 -2.83102661 -3.48949283  0.15375948],0.9078848594198604,[-1.71326562  0.6684756   3.13297565  1.87875628  0.08867773 -0.26385579  1.40399746  0.44034313  1.60574588  0.81562368  2.98560947  2.02527849  3.01343406 -1.87581925  1.43774376  3.40077142],2074,0.9078848594198604,[-1.71326562  0.6684756   3.13297565  1.87875628  0.08867773 -0.26385579  1.40399746  0.44034313  1.60574588  0.81562368  2.98560947  2.02527849  3.01343406 -1.87581925  1.43774376  3.40077142],867,0.9078848594198604,[-1.71326562  0.6684756   3.13297565  1.87875628  0.08867773 -0.26385579  1.40399746  0.44034313  1.60574588  0.81562368  2.98560947  2.02527849  3.01343406 -1.87581925  1.43774376  3.40077142],3043,0.9299625389454692,[-0.2162125  -1.97402602  0.07084422  2.56177219  0.49500006 -3.1520045  -2.21953224 -1.66728133 -0.35021859  1.54350784 -1.41247097 -2.9783098   0.50713054  2.11352999 -0.03622749 -0.70393315],5179,0.9299625389454692,[-0.2162125  -1.97402602  0.07084422  2.56177219  0.49500006 -3.1520045  -2.21953224 -1.66728133 -0.35021859  1.54350784 -1.41247097 -2.9783098   0.50713054  2.11352999 -0.03622749 -0.70393315],2227
graphs/new/nodes_10/depth_3//228.gml,0.770977110024099,[ 2.89982525  1.2768109  -2.37424844 -0.4470091  -0.17973399  1.44148393  0.89337991  2.89169131 -1.4599668  -1.9301704   0.20459809 -2.11731413 -0.74491118 -0.21339335 -2.03729962  0.45272053],0.7757690973062755,[-2.23051936  2.19476506 -0.97129315 -0.26400696  2.57243191 -1.16909632 -2.20132349  0.63818783 -2.65383009  0.13540176  0.84025859  1.39123995 -0.90786793 -0.98113033 -1.37320192  1.470593  ],1258,0.9622789000724432,[ 1.47458744  4.06082766  0.05062744  2.37955742  1.79026749  1.18088034 -1.62075819 -1.46188589  1.99360568 -1.35856846  2.93805853  3.96497829 -0.1826559  -1.17233853  2.72305566  1.68848127],3009,0.9622789000724432,[ 1.47458744  4.06082766  0.05062744  2.37955742  1.79026749  1.18088034 -1.62075819 -1.46188589  1.99360568 -1.35856846  2.93805853  3.96497829 -0.1826559  -1.17233853  2.72305566  1.68848127],697,0.9622789000724432,[ 1.47458744  4.06082766  0.05062744  2.37955742  1.79026749  1.18088034 -1.62075819 -1.46188589  1.99360568 -1.35856846  2.93805853  3.96497829 -0.1826559  -1.17233853  2.72305566  1.68848127],1581,0.9682438036920644,[ 2.13455892 -0.00711389 -0.44098465  0.8228088  -3.1622886  -0.85672853 -1.81926877 -2.71139785  2.81603474 -2.15281198 -3.08817803  0.96540564  2.61199354  4.14083058  0.04357108 -2.38281723],4260
