path,p_1,p_1_angles,p_1_nfev,p_2,p_2_angles,p_2_nfev
graphs/main/nodes_9/depth_3//319.gml,0.8514443999933323,[ 0.22410094 -0.20034683],18,0.8671944421961336,[ 0.2 -0.2  0.2 -0.2],62
graphs/main/nodes_9/depth_3//320.gml,0.8161510336640332,[ 0.2373156  -0.23860777],24,0.8811187639091465,[ 0.22170571 -0.34985463  0.35046248 -0.24312418],56
graphs/main/nodes_9/depth_3//321.gml,0.8273866194258127,[ 0.2 -0.2],24,0.8625437828015103,[ 0.17413392 -0.3576315   0.45872673 -0.30195924],66
graphs/main/nodes_9/depth_3//322.gml,0.7848891375028463,[ 0.2 -0.2],18,0.8512244637888451,[ 0.20800792 -0.39209364  0.38267708 -0.30762806],66
graphs/main/nodes_9/depth_3//323.gml,0.8466546715985087,[ 0.27650669 -0.36098241],21,0.8797528081186194,[ 0.10585783 -0.49856885  0.27112076 -0.2279979 ],65
graphs/main/nodes_9/depth_3//324.gml,0.8045377068049836,[ 0.27927823 -0.3256562 ],24,0.8712899210604087,[ 0.23558256 -0.40386856  0.31385095 -0.21536856],69
graphs/main/nodes_9/depth_3//325.gml,0.8324008338133999,[ 0.2 -0.2],18,0.8556817321513808,[-0.1772371  -1.34836402 -0.4671443  -1.33545606],75
graphs/main/nodes_9/depth_3//326.gml,0.8718652952653059,[-0.2827574  -1.31667551],21,0.9272676462950747,[ 0.16993679 -0.38735462  0.36174913 -0.25917876],62
graphs/main/nodes_9/depth_3//327.gml,0.8182594503034946,[-0.34069147 -1.22117603],27,0.8868092561774025,[-0.19231517 -1.01430779 -0.33803834 -1.36884869],53
graphs/main/nodes_9/depth_3//328.gml,0.8094930066134084,[ 0.22697391 -0.2827194 ],24,0.8498816640441169,[ 0.19945026 -0.36841287  0.46312063 -0.30174381],61
graphs/main/nodes_9/depth_3//329.gml,0.8340454836077383,[ 0.2 -0.2],18,0.8731708171207699,[ 0.21859133 -0.35986864  0.26378217 -0.20787138],77
graphs/main/nodes_9/depth_3//330.gml,0.7962905088786124,[ 0.20954852 -0.24696074],18,0.8599866968230588,[-0.18067581  0.40425585 -0.35901943  0.26308865],57
graphs/main/nodes_9/depth_3//331.gml,0.8277011039334496,[ 0.2 -0.2],18,0.8438974294362926,[ 0.2 -0.2  0.2 -0.2],63
graphs/main/nodes_9/depth_3//332.gml,0.8369888414396607,[ 0.31088164 -0.30082292],21,0.8923685441017791,[ 0.16191345 -0.43972621  0.42087001 -0.16787951],57
graphs/main/nodes_9/depth_3//333.gml,0.8120420291623159,[ 0.18843823 -0.30124613],24,0.8567014941224116,[ 0.11893525 -0.32130531  0.33204239 -0.27405217],65
graphs/main/nodes_9/depth_3//334.gml,0.758218591472046,[ 0.26178958 -0.41617314],27,0.847045416291354,[ 0.2388057  -0.45458488  0.34020149 -0.28454109],62
graphs/main/nodes_9/depth_3//335.gml,0.8214460870089995,[-0.15213545  0.34469062],19,0.8608115970472268,[ 0.20849047 -0.36569267  0.49949308 -0.27059793],66
graphs/main/nodes_9/depth_3//336.gml,0.8082053168928814,[ 0.26019168 -0.23656893],21,0.8706242548952069,[ 0.1704141  -0.4150282   0.37546863 -0.3044694 ],62
graphs/main/nodes_9/depth_3//337.gml,0.8135901223473864,[ 0.2 -0.2],23,0.8316343706695883,[ 0.2 -0.2  0.2 -0.2],64
graphs/main/nodes_9/depth_3//338.gml,0.7918624456744706,[ 0.31145697 -0.32678933],21,0.8591526400153539,[ 0.18051821 -0.39014914  0.34808326 -0.17559142],62
graphs/main/nodes_9/depth_3//339.gml,0.7639343360769448,[ 0.26128647 -0.28618465],21,0.8132780699945552,[ 0.20255101 -0.49195555  0.26914277 -0.30979183],56
graphs/main/nodes_9/depth_3//340.gml,0.8198175274132246,[ 0.24001479 -0.33342115],22,0.8788029781726212,[ 0.14931204 -0.40552311  0.43272934 -0.27064817],60
graphs/main/nodes_9/depth_3//341.gml,0.8044684252465124,[ 0.17197469 -0.38676546],21,0.8568147329128141,[ 0.16700508 -0.38695299  0.27681202 -0.26703424],71
graphs/main/nodes_9/depth_3//342.gml,0.8424139025505967,[ 0.21099763 -0.2774865 ],18,0.8757359379881108,[ 0.1185818  -0.32462584  0.45331347 -0.18899083],62
graphs/main/nodes_9/depth_3//343.gml,0.8080098499247791,[ 0.18970478 -0.39436428],24,0.8856785654267209,[ 0.18267848 -0.51185711  0.33445146 -0.32872522],63
graphs/main/nodes_9/depth_3//344.gml,0.8497719778176669,[-0.22645345 -1.28421476],18,0.8923278481315308,[ 0.18789197 -0.34505985  0.40930676 -0.20804162],67
graphs/main/nodes_9/depth_3//345.gml,0.7846088993847734,[ 0.24165601 -0.26065057],21,0.8389680329904485,[ 0.17793084 -0.4156157   0.38483261 -0.2432109 ],78
graphs/main/nodes_9/depth_3//346.gml,0.8174119994539388,[ 0.2 -0.2],19,0.8811479122466774,[ 0.14736505 -0.37081539  0.29550142 -0.209331  ],61
graphs/main/nodes_9/depth_3//347.gml,0.8342598404804554,[ 0.26338241 -0.35975387],24,0.8771678186455824,[ 0.19107865 -0.31956883  0.45808211 -0.21698987],67
graphs/main/nodes_9/depth_3//348.gml,0.8076719107482511,[ 0.20927178 -0.33038952],22,0.8628485108179689,[ 0.153235   -0.37404641  0.40759017 -0.26785975],61
graphs/main/nodes_9/depth_3//349.gml,0.8295123005543877,[ 0.21344244 -0.31532166],19,0.855872370585369,[ 0.25143085 -0.33102344  0.37762395 -0.17988842],73
graphs/main/nodes_9/depth_3//350.gml,0.8415670189595172,[ 0.2 -0.2],21,0.8914875136481717,[ 0.28200636 -0.33900115  0.37178208  1.35143655],55
graphs/main/nodes_9/depth_3//351.gml,0.8366762187638135,[ 0.2 -0.2],18,0.8979688314320453,[ 0.14993382 -0.35536632  0.30141811 -0.15833173],56
graphs/main/nodes_9/depth_3//352.gml,0.8021262700503767,[ 0.2 -0.2],21,0.8833754034728696,[ 0.18183246 -0.3777826   0.37470557 -0.24725232],63
graphs/main/nodes_9/depth_3//353.gml,0.8499721426369172,[ 0.2 -0.2],18,0.8944471824380833,[ 0.1869218  -0.37555161  0.261022   -0.18383711],75
graphs/main/nodes_9/depth_3//354.gml,0.8113283329935196,[ 0.29697966 -0.34170219],24,0.8755777204297552,[ 0.20314731 -0.35844069  0.41377295 -0.18817521],64
graphs/main/nodes_9/depth_3//355.gml,0.8195073044809388,[-0.22312702 -1.28885863],24,0.8291586663071193,[ 0.2 -0.2  0.2 -0.2],52
graphs/main/nodes_9/depth_3//356.gml,0.8061897719606576,[ 0.26328456 -0.38742413],21,0.8613455333134803,[ 0.2508466  -0.41700315  0.36740533 -0.24982077],57
graphs/main/nodes_9/depth_3//357.gml,0.8187530973493661,[ 0.22531415 -0.3537164 ],24,0.867475325307908,[ 0.15511593 -0.31273026  0.35781112 -0.20232811],57
graphs/main/nodes_9/depth_3//358.gml,0.8016994593677449,[ 0.2 -0.2],21,0.873712048371766,[ 0.17625936 -0.41213899  0.3674984  -0.26569453],63
graphs/main/nodes_9/depth_3//359.gml,0.8254788479680799,[ 0.2 -0.2],18,0.8523477614568655,[-0.13172249  0.27672163  0.46290759 -0.2093331 ],62
graphs/main/nodes_9/depth_3//360.gml,0.7699481864722844,[ 0.2 -0.2],21,0.8399480152418501,[ 0.18675091 -0.35551657  0.34720845 -0.17535624],56
graphs/main/nodes_9/depth_3//361.gml,0.8337156351769456,[ 0.20146859 -0.32653098],27,0.8904185802076061,[ 0.22203654 -0.33721061  0.36644468 -0.21582191],63
graphs/main/nodes_9/depth_3//362.gml,0.7670238928879354,[ 0.2483615  -0.30602765],24,0.8212844126057774,[ 0.2106317  -0.4014712   0.28397443 -0.18482544],59
graphs/main/nodes_9/depth_3//363.gml,0.8610674756926868,[ 0.2730562  -0.31317487],27,0.8984848903750149,[ 0.16369328 -0.31797205  0.36422969 -0.22797079],59
graphs/main/nodes_9/depth_3//364.gml,0.7875814519907122,[ 0.29624771 -0.35266773],25,0.8435267549505168,[ 0.15643834 -0.35942593  0.36773361 -0.28566824],69
graphs/main/nodes_9/depth_3//365.gml,0.8229274718702286,[ 0.2 -0.2],20,0.863541738986987,[ 0.14160042 -0.34555517  0.43477581 -0.15875882],73
graphs/main/nodes_9/depth_3//366.gml,0.8511268450998235,[-0.18810302  0.25690084],21,0.9070269202196706,[ 0.18041064 -0.48011057  0.34445821 -0.23905337],56
graphs/main/nodes_9/depth_3//367.gml,0.8175077007019422,[ 0.2 -0.2],21,0.8725287892784688,[ 0.20610776 -0.34584744  0.46378588 -0.2901606 ],62
graphs/main/nodes_9/depth_3//368.gml,0.769905498849665,[ 0.30065106 -0.28006966],21,0.8234822021207784,[ 0.20509927 -0.49567103  0.34710104 -0.22354443],61
graphs/main/nodes_9/depth_3//369.gml,0.7709610200356992,[ 0.18976263 -0.37674846],21,0.8270663945344154,[ 0.15674177 -0.46055246  0.41182802 -0.26064067],56
graphs/main/nodes_9/depth_3//370.gml,0.7905839238867445,[0.2739794  1.26109416],21,0.8326898331328672,[ 0.23410564 -0.36075183  0.33630674 -0.19013406],56
graphs/main/nodes_9/depth_3//371.gml,0.8383550912461578,[ 0.19510837 -0.21014178],18,0.8754210167442251,[ 0.16350627 -0.25628237  0.44693887 -0.1685945 ],62
graphs/main/nodes_9/depth_3//372.gml,0.8114424434396842,[ 0.22497528 -0.34307896],24,0.8491083347435011,[ 0.17213589 -0.25024666  0.25641594 -0.19565282],68
graphs/main/nodes_9/depth_3//373.gml,0.8177946561070255,[ 0.2 -0.2],21,0.864905157912349,[ 0.20795321 -0.27810977  0.52384846 -0.21093528],69
graphs/main/nodes_9/depth_3//374.gml,0.8343944219252835,[ 0.16424327 -0.32136348],18,0.8594223907918004,[ 0.10087233 -0.33458551  0.38418374 -0.1199904 ],59
graphs/main/nodes_9/depth_3//375.gml,0.8369178065302059,[ 0.23904593 -0.29106522],21,0.8788258356256949,[ 0.14732646 -0.31778767  0.41530113 -0.20848683],66
graphs/main/nodes_9/depth_3//376.gml,0.7876029748866099,[ 0.2 -0.2],18,0.848364701350454,[ 0.12364507 -0.40267306  0.27904344 -0.2117633 ],56
graphs/main/nodes_9/depth_3//377.gml,0.8198346522815232,[ 0.2 -0.2],21,0.8840512517792877,[-0.13595463  0.33273242 -0.28259426  0.20856069],62
graphs/main/nodes_9/depth_3//378.gml,0.864211838939259,[ 0.13111073 -0.30573823],23,0.8792790908851964,[ 0.07015207 -0.27226811  0.38510427 -0.19828128],66
graphs/main/nodes_9/depth_3//379.gml,0.8412487467863643,[-0.26417278 -1.23728035],19,0.891033969804015,[ 0.13003094 -0.33654156  0.36553114 -0.27562383],61
graphs/main/nodes_9/depth_3//380.gml,0.8178636096892689,[ 0.20179682 -0.30582912],21,0.8325854206343114,[ 0.2 -0.2  0.2 -0.2],61
graphs/main/nodes_9/depth_3//381.gml,0.8344165323703374,[ 0.28082871 -0.34658522],27,0.9057915864852033,[ 0.1941278  -0.44750671  0.29663003 -0.20117851],59
graphs/main/nodes_9/depth_3//382.gml,0.783455841559144,[ 0.25851964 -0.31039383],24,0.828476355900813,[ 0.22197379 -0.46177426  0.42110472 -0.217029  ],82
graphs/main/nodes_9/depth_3//383.gml,0.8483027997016203,[ 0.2 -0.2],18,0.8901139883980153,[ 0.20721853 -0.38764424  0.43193658 -0.2383193 ],61
graphs/main/nodes_9/depth_3//384.gml,0.8206315794165528,[-0.23764345 -1.27678787],21,0.8922441159688925,[ 0.18026024 -0.40132984  0.31695354 -0.28703437],62
graphs/main/nodes_9/depth_3//385.gml,0.8062241456426454,[ 0.1821904  -0.35305948],19,0.8386668064975608,[ 0.08043239 -0.3160493   0.33784657 -0.20941186],58
graphs/main/nodes_9/depth_3//386.gml,0.7876167130629022,[ 0.2 -0.2],21,0.8747173559181209,[ 0.19209548 -0.39780118  0.32314889 -0.32533806],81
graphs/main/nodes_9/depth_3//387.gml,0.8251334903810138,[ 0.17862783 -0.30569842],23,0.8645886626781286,[ 0.1912402  -0.35425371  0.29446609 -0.23387429],70
graphs/main/nodes_9/depth_3//388.gml,0.7521908698071484,[ 0.25898378 -0.31282361],18,0.8311131795159369,[ 0.19080621 -0.42516013  0.27174929 -0.36608565],74
graphs/main/nodes_9/depth_3//389.gml,0.8158990563681034,[ 0.26046021 -0.31754982],21,0.8735272438138565,[ 0.21297298 -0.4477307   0.35556594 -0.27385072],52
graphs/main/nodes_9/depth_3//390.gml,0.7698394644353804,[-0.28344095 -1.29812405],25,0.8353876533340928,[ 0.19483055 -0.44176725  0.42110891 -0.22692067],58
graphs/main/nodes_9/depth_3//391.gml,0.8344524391967447,[ 0.22834822 -0.29488841],23,0.885464491482254,[ 0.13725823 -0.35344022  0.32131549 -0.17722218],57
graphs/main/nodes_9/depth_3//392.gml,0.8210246442805167,[ 0.17183719 -0.3592783 ],18,0.8752920690872136,[ 0.13857732 -0.41478964  0.30272655 -0.28867458],56
graphs/main/nodes_9/depth_3//393.gml,0.8699554886633444,[ 0.26041107 -0.28012779],18,0.9176818495657366,[ 0.17245105 -0.32249862  0.38484424 -0.25336185],70
graphs/main/nodes_9/depth_3//394.gml,0.847056790154545,[ 0.20170642 -0.33689602],18,0.8926213463135066,[ 0.19034169 -0.42789805  0.33441536 -0.18978401],72
graphs/main/nodes_9/depth_3//395.gml,0.7832133199222763,[ 0.2 -0.2],21,0.8580781837414353,[ 0.19356003 -0.35158918  0.32057858 -0.21990482],56
graphs/main/nodes_9/depth_3//396.gml,0.8353955775811956,[ 0.27930047 -0.28153116],22,0.8590103726532389,[ 0.15138266 -0.41351091 -0.24727695  0.12388176],61
graphs/main/nodes_9/depth_3//397.gml,0.781916955481054,[0.29270336 1.29769349],18,0.8389457590206137,[ 0.18533204 -0.50260113  0.33485178 -0.2718623 ],63
graphs/main/nodes_9/depth_3//398.gml,0.8692001489566301,[ 0.2 -0.2],18,0.8935909146790394,[ 0.19492546 -0.28900386  0.24174917 -0.17526034],71
graphs/main/nodes_9/depth_3//399.gml,0.7687742312521776,[ 0.30843882 -0.34934293],27,0.8755949354992244,[ 0.18402284 -0.51705138  0.36819511 -0.31702177],116
graphs/main/nodes_9/depth_3//400.gml,0.8261689187136751,[ 0.29162744 -0.32224249],25,0.8708123835700642,[ 0.10709726 -0.36567986  0.36876317 -0.32785514],61
graphs/main/nodes_9/depth_3//401.gml,0.8967968847982406,[ 0.2 -0.2],18,0.9086445944287982,[ 0.2 -0.2  0.2 -0.2],62
graphs/main/nodes_9/depth_3//402.gml,0.8479741565963623,[ 0.21188797 -0.20761466],23,0.8882977352920591,[ 0.23204733 -0.34450085  0.44351306 -0.19438754],57
graphs/main/nodes_9/depth_3//403.gml,0.8616750073950536,[ 0.28135421 -0.36106477],21,0.9291454251586547,[ 0.12740136 -0.40808587  0.36693561 -0.20341835],62
graphs/main/nodes_9/depth_3//404.gml,0.7976731714279325,[0.23255027 1.33690498],19,0.8511107563941813,[ 0.19133875 -0.32032806  0.33572545 -0.23549377],57
graphs/main/nodes_9/depth_3//405.gml,0.8598030521648607,[ 0.20019862 -0.21354829],21,0.9082652815719319,[ 0.18947074 -0.41054917  0.31099383 -0.26890679],68
graphs/main/nodes_9/depth_3//406.gml,0.819596464483944,[ 0.19870021 -0.20144522],21,0.8879869945130461,[ 0.19788432 -0.45633355  0.34882752 -0.28105771],62
graphs/main/nodes_9/depth_3//407.gml,0.8179374814981197,[ 0.19050878 -0.40221478],21,0.8590332928209324,[ 0.23853904 -0.35951091  0.23135592 -0.19101522],61
graphs/main/nodes_9/depth_3//408.gml,0.7639294697077595,[ 0.31270645 -0.34986457],25,0.8312592709131887,[ 0.14727886 -0.41817876  0.3252481  -0.27962538],63
graphs/main/nodes_9/depth_3//409.gml,0.8226913139855172,[ 0.18039422 -0.23274129],18,0.8744806667334161,[ 0.12556721 -0.39406328  0.29588161 -0.18164505],56
graphs/main/nodes_9/depth_3//410.gml,0.7575416399245983,[ 0.29422195 -0.3260613 ],27,0.8586445834120097,[ 0.18912149 -0.51967642  0.33196652 -0.24537953],67
graphs/main/nodes_9/depth_3//411.gml,0.8518224709406026,[ 0.2 -0.2],18,0.9063422306931559,[ 0.18421421 -0.3348644   0.33162962 -0.17993233],69
graphs/main/nodes_9/depth_3//412.gml,0.8335731200003751,[ 0.2 -0.2],18,0.8732213104197495,[ 0.19219189 -0.3283724   0.23589145 -0.22092856],61
graphs/main/nodes_9/depth_3//413.gml,0.8370415331537325,[ 0.20112722 -0.20168368],21,0.8904173996531045,[ 0.19537005 -0.3016424   0.38577807 -0.20434115],61
graphs/main/nodes_9/depth_3//414.gml,0.7902339678768913,[ 0.26894692 -0.33073022],24,0.8552210060246275,[ 0.21400633 -0.46288865  0.31307277 -0.26332588],57
graphs/main/nodes_9/depth_3//415.gml,0.7796044808454101,[ 0.19727486 -0.36119533],27,0.8580503838814612,[ 0.17342647 -0.38541196  0.34322861 -0.29592912],67
graphs/main/nodes_9/depth_3//416.gml,0.7956424396887452,[-0.17490672  0.296413  ],21,0.8540270715454708,[ 0.19949569 -0.34387147  0.32207583 -0.18330252],66
graphs/main/nodes_9/depth_3//417.gml,0.7929358334085408,[ 0.21142712 -0.22986009],24,0.8672016459272817,[ 0.22943369 -0.43089808  0.30928036 -0.35021443],63
graphs/main/nodes_9/depth_3//418.gml,0.8423978113579798,[-0.22015328  0.24578372],18,0.8871335236469806,[ 0.1604926  -0.33559036  0.33492245 -0.1839203 ],70
graphs/main/nodes_9/depth_3//419.gml,0.8140033457381759,[0.17971536 1.20547663],24,0.8495085969830698,[ 0.11896603 -0.31997288  0.25635263 -0.25378425],57
graphs/main/nodes_9/depth_3//420.gml,0.8020113400044485,[-0.25508545 -1.24402546],21,0.862755982795917,[ 0.19069125 -0.36895287  0.43058843 -0.23997918],60
graphs/main/nodes_9/depth_3//421.gml,0.8122392707114935,[-0.27872407  0.31368817],27,0.8759059720556964,[ 0.20254019 -0.36173558  0.35067601 -0.21566519],58
graphs/main/nodes_9/depth_3//422.gml,0.7164876913841008,[ 0.2116172  -0.20130995],21,0.8114961867923353,[ 0.17523866 -0.46840765  0.33766912 -0.33913063],99
graphs/main/nodes_9/depth_3//423.gml,0.8230489103867049,[ 0.13294271 -0.3472184 ],21,0.8875911929022237,[ 0.23241588 -0.38322115  0.32561725 -0.25481704],56
graphs/main/nodes_9/depth_3//424.gml,0.7626371583483377,[-0.36768427  0.35375434],24,0.8601152562903209,[ 0.15364838 -0.50376151  0.34709951 -0.28746907],74
graphs/main/nodes_9/depth_3//425.gml,0.8603134318052987,[ 0.17998869 -0.23644725],20,0.8955859149900856,[ 0.16929143 -0.29624632  0.3639711  -0.18590504],67
graphs/main/nodes_9/depth_3//426.gml,0.8811890611447288,[ 0.15254379 -0.28713278],22,0.90492561849786,[ 0.15931136 -0.36087755  0.37763547 -0.221939  ],73
graphs/main/nodes_9/depth_3//427.gml,0.7960097498649522,[ 0.16546772 -0.30170676],21,0.8518911268026296,[ 0.18218232 -0.36367421  0.29569905 -0.25803546],55
graphs/main/nodes_9/depth_3//428.gml,0.788609029624192,[ 0.2 -0.2],21,0.858293457810426,[ 0.17162406 -0.35942878  0.28376186 -0.2830513 ],63
graphs/main/nodes_9/depth_3//429.gml,0.846314633935188,[ 0.2 -0.2],23,0.8669251515455656,[ 0.2 -0.2  0.2 -0.2],57
graphs/main/nodes_9/depth_3//430.gml,0.8276897850259743,[ 0.25741803 -0.29944936],24,0.8558881008680964,[ 0.21901895 -0.30332714  0.26576405 -0.22467428],69
graphs/main/nodes_9/depth_3//431.gml,0.7982517325013876,[ 0.2 -0.2],23,0.8478855094053106,[ 0.12110274 -0.44525771  0.33148871 -0.31543316],63
graphs/main/nodes_9/depth_3//432.gml,0.8742947523363327,[ 0.2 -0.2],18,0.9064039244789122,[ 0.20133939 -0.30162294  0.45306668 -0.15568219],61
graphs/main/nodes_9/depth_3//433.gml,0.8169092634972329,[ 0.23262828 -0.34379686],18,0.8699549279039434,[ 0.14903876 -0.35564925  0.35518509 -0.23007091],62
graphs/main/nodes_9/depth_3//434.gml,0.8208880107198566,[-0.19946602 -1.26793769],27,0.8949722674842757,[ 0.2059938  -0.50429218  0.35931221 -0.33699814],61
graphs/main/nodes_9/depth_3//435.gml,0.8463403989930376,[ 0.18958212 -0.31383353],18,0.8704397297332392,[ 0.11334166 -0.30058615  0.20630992 -0.22615502],70
graphs/main/nodes_9/depth_3//436.gml,0.8310043063352717,[ 0.23135496 -0.23481432],21,0.8861835024904416,[ 0.19072695 -0.47531652  0.39704389 -0.28287717],57
graphs/main/nodes_9/depth_3//437.gml,0.7635453700276708,[ 0.30172427 -0.31726166],24,0.8385862037293722,[ 0.20544212 -0.46613479  0.34711398 -0.19481626],75
graphs/main/nodes_9/depth_3//438.gml,0.8337514980463578,[ 0.2 -0.2],18,0.8953108814714907,[ 0.18963995 -0.39787919  0.36501496 -0.16421812],56
graphs/main/nodes_9/depth_3//439.gml,0.8765712047962797,[ 0.22471828 -0.23403579],18,0.911690611075694,[ 0.11314047 -0.41037129  0.29147307 -0.24154765],62
graphs/main/nodes_9/depth_3//440.gml,0.8386792151105324,[ 0.22382909 -0.20911466],19,0.8924468070243827,[ 0.17795234 -0.3903029   0.40913815 -0.242677  ],70
graphs/main/nodes_9/depth_3//441.gml,0.7988286887158086,[-0.36722293 -1.1491998 ],27,0.8490214291462498,[ 0.20463373 -0.41847111  0.49290578 -0.09781754],68
graphs/main/nodes_9/depth_3//442.gml,0.7428921585096614,[0.2087324  1.24990723],21,0.8041436670375882,[ 0.12508542 -0.43011925  0.37418734 -0.28351971],80
graphs/main/nodes_9/depth_3//443.gml,0.817519150285,[ 0.2 -0.2],21,0.8575463164750355,[ 0.25957186 -0.21002192 -0.65358478 -1.29341327],63
graphs/main/nodes_9/depth_3//444.gml,0.7717130664855268,[ 0.31433234 -0.34450777],24,0.8385027326003299,[ 0.18616899 -0.45391479  0.43627456 -0.32036802],56
graphs/main/nodes_9/depth_3//445.gml,0.7896782869705482,[ 0.36124545 -0.34284458],27,0.8598102748802893,[ 0.29990537 -0.41738483  0.42210407 -0.20647433],68
graphs/main/nodes_9/depth_3//446.gml,0.8055361121598466,[0.29044308 1.22341042],25,0.864620509846884,[ 0.19469458 -0.37544774  0.42962176 -0.27958896],66
graphs/main/nodes_9/depth_3//447.gml,0.8225610683894592,[ 0.2 -0.2],22,0.8771434269775399,[ 0.14769029 -0.3029258   0.42784279 -0.23739839],70
graphs/main/nodes_9/depth_3//448.gml,0.818339947563605,[ 0.16706428 -0.33678915],21,0.8711481972118225,[ 0.16415223 -0.33751389  0.43475659 -0.24181291],56
graphs/main/nodes_9/depth_3//449.gml,0.811815802630958,[ 0.2 -0.2],24,0.8291466098067571,[ 0.2 -0.2  0.2 -0.2],61
graphs/main/nodes_9/depth_3//450.gml,0.8478647652404998,[0.19451588 1.24106823],18,0.881087051012389,[ 0.21006339 -0.36530928  0.44705556 -0.13259401],64
graphs/main/nodes_9/depth_3//451.gml,0.8034025403587839,[ 0.2 -0.2],24,0.8787476359903496,[ 0.13190272 -0.40218272  0.39982539 -0.24302935],56
graphs/main/nodes_9/depth_3//452.gml,0.8293074453989441,[ 0.2 -0.2],20,0.8659473612300183,[ 0.13259093 -0.31375228  0.27715977 -0.22106878],62
graphs/main/nodes_9/depth_3//453.gml,0.8131685746678479,[0.27766548 1.31294104],21,0.8806247699254697,[ 0.21812766 -0.40480052  0.39720556 -0.21916235],62
graphs/main/nodes_9/depth_3//454.gml,0.8539166969194514,[ 0.2 -0.2],20,0.8919207603795736,[ 0.12069446 -0.32845532  0.26603803 -0.21775491],67
graphs/main/nodes_9/depth_3//455.gml,0.7453151921089926,[ 0.2058502  -0.21651861],24,0.8222477326502405,[ 0.18280952 -0.38733707  0.37170839 -0.17460117],75
graphs/main/nodes_9/depth_3//456.gml,0.8249470140536952,[ 0.25465224 -0.37564594],21,0.8805786697427916,[ 0.24397424 -0.37025183  0.37581214 -0.23406671],60
graphs/main/nodes_9/depth_3//457.gml,0.6840709880470085,[ 0.32432683 -0.42476782],24,0.7234752484661259,[ 0.2 -0.2  0.2 -0.2],67
graphs/main/nodes_9/depth_3//458.gml,0.7990568749703593,[ 0.2 -0.2],21,0.8752925669566353,[ 0.22332373 -0.43957756  0.36792531 -0.22400624],61
graphs/main/nodes_9/depth_3//459.gml,0.754025056828373,[-0.22444267  0.38863041],24,0.8322152923520005,[ 0.22333026 -0.40109151  0.30432477 -0.26230724],67
graphs/main/nodes_9/depth_3//460.gml,0.8295270242206872,[ 0.20115641 -0.37606092],21,0.8790932992607904,[ 0.15866581 -0.31030793  0.28677901 -0.18117412],60
graphs/main/nodes_9/depth_3//461.gml,0.7838502913923032,[ 0.29084765 -0.35347873],27,0.8742044718766845,[ 0.13253379 -0.50375788  0.31426613 -0.30368283],61
graphs/main/nodes_9/depth_3//462.gml,0.8202309521095039,[-0.26417636  0.34966991],21,0.8723938112759317,[ 0.15772496 -0.42136333  0.42540055 -0.35997493],60
graphs/main/nodes_9/depth_3//463.gml,0.8066890363491704,[0.2215457  1.26619689],23,0.8581000005701508,[ 0.17803955 -0.41701894  0.37150206 -0.26954741],71
graphs/main/nodes_9/depth_3//464.gml,0.8259118798873623,[ 0.16410121 -0.27833571],21,0.8672557262913739,[ 0.11389    -0.37409286  0.33432089 -0.24951738],64
graphs/main/nodes_9/depth_3//465.gml,0.83308335921628,[-0.23121179  0.33388959],21,0.8768126889197749,[ 0.10069957 -0.34291532  0.34706262 -0.20932794],56
graphs/main/nodes_9/depth_3//466.gml,0.8381400033709554,[ 0.24092238 -0.33030588],18,0.8927730039898999,[ 0.18695953 -0.36490155  0.36248594 -0.21742896],62
graphs/main/nodes_9/depth_3//467.gml,0.8027759525422175,[ 0.24445987 -0.42600375],24,0.8569649905597003,[ 0.15963193 -0.18681057 -0.555751   -1.36626191],56
graphs/main/nodes_9/depth_3//468.gml,0.8174327490882741,[ 0.2 -0.2],21,0.8759084456586618,[ 0.22441094 -0.37621142  0.35180118 -0.17273782],62
graphs/main/nodes_9/depth_3//469.gml,0.7577602303210066,[ 0.26616459 -0.33718693],24,0.8304104232760035,[ 0.20217358 -0.44175411  0.36195816 -0.24326324],62
graphs/main/nodes_9/depth_3//470.gml,0.8732138206024994,[ 0.21066156 -0.3337499 ],24,0.918827861536789,[ 0.17896891 -0.31350731  0.42784969 -0.210603  ],70
graphs/main/nodes_9/depth_3//471.gml,0.8234285619709704,[ 0.2 -0.2],24,0.9001632312659174,[ 0.22402136 -0.36444246  0.29466566 -0.13670019],61
graphs/main/nodes_9/depth_3//472.gml,0.7955670297413863,[ 0.29010533 -0.37177883],24,0.8691691887240213,[ 0.17419937 -0.3716589   0.39020348 -0.24019304],57
graphs/main/nodes_9/depth_3//473.gml,0.8027838628600527,[ 0.3385921 -0.2991655],24,0.8425477497988154,[ 0.2 -0.2  0.2 -0.2],56
graphs/main/nodes_9/depth_3//474.gml,0.8195663860998575,[ 0.23211658 -0.32695934],18,0.878124759245682,[ 0.14708804 -0.45144331  0.36397587 -0.24960114],55
graphs/main/nodes_9/depth_3//475.gml,0.8205256074810939,[ 0.22900088 -0.2795062 ],23,0.8619448745836176,[ 0.14039598 -0.37388037  0.37013858 -0.14350531],62
graphs/main/nodes_9/depth_3//476.gml,0.8160956083579121,[ 0.2 -0.2],18,0.8664093351102209,[ 0.21293556 -0.42486471  0.3833982  -0.18969989],56
graphs/main/nodes_9/depth_3//477.gml,0.8045576072842763,[ 0.2 -0.2],21,0.841512519339001,[ 0.2 -0.2  0.2 -0.2],63
graphs/main/nodes_9/depth_3//478.gml,0.8167080301762057,[ 0.26022446 -0.28940912],21,0.8755338057503272,[ 0.18254348 -0.40026177  0.31534248 -0.18388316],62
