path,p_1,p_1_angles,p_1_nfev,p_2,p_2_angles,p_2_nfev,p_3,p_3_angles,p_3_nfev,p_4,p_4_angles,p_4_nfev,p_5,p_5_angles,p_5_nfev
graphs/new/nodes_12/depth_6//45.gml,0.7357621707305766,[ 0.38021995 -0.39269911],27,0.8133247480002345,[ 0.3055847  -0.53673622  0.55712647 -0.28377159],85,0.866669740761834,[ 0.27309473 -0.60385749  0.49629185 -0.45208552  0.56574255 -0.25213213],175,0.904044807783623,[ 0.2462786  -0.62093574  0.45489369 -0.51619316  0.50480721 -0.41295423  0.55551104 -0.2232462 ],279,0.9305166184696642,[ 0.22682996 -0.63336781  0.42855462 -0.54233087  0.46792585 -0.47452586  0.50395176 -0.37962296  0.56126582 -0.19613898],352
graphs/new/nodes_12/depth_6//46.gml,0.7779331456299055,[ 0.37102853 -0.37523341],24,0.853231789927981,[ 0.28114602 -0.47372911  0.53050687 -0.25303675],90,0.8951583910699981,[ 0.2591031  -0.52352856  0.46837678 -0.33267389  0.53271664 -0.18892606],189,0.920509062316782,[ 0.22706113 -0.54941644  0.43731277 -0.39279584  0.47982547 -0.26728352  0.53938171 -0.15601699],234,0.9394205236015302,[ 0.21482592 -0.58815028  0.41688344 -0.43756378  0.46740602 -0.33316228  0.50080692 -0.23873929  0.56388405 -0.13574636],363
graphs/new/nodes_12/depth_6//47.gml,0.740901123969731,[ 0.39999911 -0.39269895],24,0.8189845166260837,[ 0.30306916 -0.48529625  0.53730707 -0.26178909],90,0.8707838538904201,[ 0.28735365 -0.541614    0.48394616 -0.34285917  0.5242823  -0.20644085],140,0.9063904545888928,[ 0.25480788 -0.56347426  0.46517587 -0.41710202  0.49153626 -0.28865941  0.53169627 -0.17803034],252,0.931683997377484,[ 0.23204351 -0.59018346  0.43164983 -0.4390466   0.47040811 -0.36070842  0.50272963 -0.26094409  0.5277443  -0.15580111],352
graphs/new/nodes_12/depth_6//48.gml,0.7436200928523937,[ 0.39771366 -0.39269907],24,0.8306493636055069,[ 0.32941803 -0.50187326  0.57521766 -0.2704521 ],80,0.8820756756415258,[ 0.28747908 -0.57095098  0.53981016 -0.39418682  0.59768061 -0.2155431 ],189,0.913142958380816,[ 0.25205612 -0.59370998  0.48795428 -0.45818932  0.57029866 -0.33101913  0.61546063 -0.17731189],252,0.9349837301291984,[ 0.23182631 -0.61519453  0.44532068 -0.48491699  0.50370099 -0.39779932  0.57374981 -0.29867591  0.60632105 -0.15796675],374
graphs/new/nodes_12/depth_6//49.gml,0.7285772697721512,[ 0.3758448  -0.39269913],27,0.8099279644595198,[ 0.28461737 -0.50895017  0.5061054  -0.2827654 ],80,0.862847421134593,[ 0.25507868 -0.56382882  0.44718068 -0.39166962  0.49886915 -0.22166149],168,0.8980107788528184,[ 0.22811461 -0.59485019  0.41983231 -0.46407898  0.46111386 -0.33408932  0.5072344  -0.18580835],261,0.9285210794655661,[ 0.22336343 -0.60900198  0.39862709 -0.49968968  0.43483418 -0.41476521  0.46896217 -0.31096533  0.50810513 -0.17506982],352
graphs/new/nodes_12/depth_6//50.gml,0.762212003221335,[ 0.35506691 -0.38118041],24,0.8539763321546433,[ 0.27431094 -0.48017113  0.49288292 -0.28163117],80,0.9055082386141756,[ 0.2369637  -0.53516986  0.42843453 -0.36923148  0.48264766 -0.21831263],154,0.9366800946624748,[ 0.21313005 -0.57066328  0.40124363 -0.43711365  0.44254939 -0.30950383  0.50350366 -0.17975904],234,0.9599438994631718,[ 0.20300478 -0.57412925  0.37814    -0.46108396  0.41952224 -0.36967627  0.46493728 -0.26489791  0.52680117 -0.14657679],264
graphs/new/nodes_12/depth_6//51.gml,0.8144854061351533,[ 0.34059958 -0.36047248],21,0.8994117605391977,[ 0.28366145 -0.42966333  0.53967805 -0.24087872],110,0.939612670657355,[ 0.24236628 -0.4970164   0.48701438 -0.30584677  0.55472819 -0.17886855],175,0.9669628652915369,[ 0.22608999 -0.52324428  0.43840792 -0.35251078  0.50695884 -0.23278795  0.54926187 -0.15087379],243,0.9803762319566764,[ 0.1985009  -0.56028463  0.41015211 -0.40370677  0.47008116 -0.28852625  0.5268748  -0.20490254  0.56686428 -0.11806254],308
graphs/new/nodes_12/depth_6//52.gml,0.7741990438189638,[ 0.36159408 -0.37152202],24,0.8473818078954761,[ 0.28708098 -0.49272632  0.5352577  -0.25868294],90,0.892637407193173,[ 0.26210399 -0.52404459  0.46551353 -0.34344721  0.50866339 -0.19596622],168,0.9192302593089714,[ 0.22985672 -0.55849592  0.44075921 -0.39895403  0.47401551 -0.28752743  0.52802435 -0.16234439],288,0.9367639464589064,[ 0.20544567 -0.58826619  0.40683872 -0.44271002  0.45838045 -0.34520811  0.49597008 -0.25301404  0.53708864 -0.13504236],385
graphs/new/nodes_12/depth_6//53.gml,0.7409011239697293,[ 0.39999911 -0.39269894],24,0.8212023945227167,[ 0.30994177 -0.49019874  0.54983813 -0.26543621],90,0.8704628190864973,[ 0.27549473 -0.53581432  0.47276038 -0.34272632  0.51639956 -0.20380036],161,0.9016466346416308,[ 0.24635267 -0.57562352  0.45488942 -0.41247378  0.48175205 -0.2882421   0.53345817 -0.17078059],225,0.9253227255865814,[ 0.23044911 -0.5877402   0.41785971 -0.44281637  0.45921766 -0.35684505  0.49517554 -0.26052513  0.52510939 -0.15438498],352
graphs/new/nodes_12/depth_6//54.gml,0.8026496407969858,[ 0.38021997 -0.39269908],27,0.8872633614545868,[ 0.30558475 -0.53673625  0.55712656 -0.28377156],85,0.9352024120841376,[ 0.26610312 -0.58797707  0.49572841 -0.42205439  0.56655731 -0.21867633],182,0.9574681349577424,[ 0.22826246 -0.59913186  0.44543113 -0.46610559  0.51749328 -0.33705013  0.58389535 -0.1584776 ],279,0.9726101314696236,[ 0.21703933 -0.61492306  0.42238245 -0.48737358  0.48093831 -0.38994272  0.553678   -0.27290272  0.61973272 -0.12827918],440
graphs/new/nodes_12/depth_6//55.gml,0.7601807439906949,[ 0.35129489 -0.37885756],24,0.8433997498795893,[ 0.27199429 -0.46070363  0.48998031 -0.26221505],80,0.896544740409181,[ 0.25367658 -0.52828483  0.4541665  -0.34506304  0.50631642 -0.21108225],161,0.9368185428971246,[ 0.22839982 -0.53864525  0.43077786 -0.41793297  0.48718776 -0.28952208  0.51199513 -0.18799674],225,0.9619894654176591,[ 0.19561374 -0.55551679  0.3843016  -0.41727352  0.4435023  -0.35019611  0.48996361 -0.25542767  0.50444327 -0.15512158],253
graphs/new/nodes_12/depth_6//56.gml,0.7642405794205579,[ 0.34762821 -0.37381246],27,0.8467324878553241,[ 0.30185781 -0.49664483  0.53629163 -0.27040396],100,0.8940165273741113,[ 0.25539191 -0.57011495  0.49773901 -0.40801766  0.54876789 -0.22366491],224,0.9233273403099596,[ 0.2326099  -0.58788615  0.45490112 -0.47699695  0.54087415 -0.34602048  0.59439001 -0.18507293],315,0.9419948969532923,[ 0.20706872 -0.60938874  0.41723131 -0.49472222  0.47985271 -0.41988605  0.55869471 -0.31159076  0.58468153 -0.16094998],418
graphs/new/nodes_12/depth_6//57.gml,0.7311601007775049,[ 0.37540935 -0.39269908],27,0.8264649320215011,[ 0.30455255 -0.53045654  0.53163438 -0.30118145],95,0.8781455680907942,[ 0.25568003 -0.58097641  0.47608254 -0.43345016  0.54410239 -0.22932205],182,0.9068573300325355,[ 0.22594244 -0.60759741  0.43415234 -0.48500388  0.50763126 -0.3564027   0.56819178 -0.17869901],297,0.9300915582542707,[ 0.21655324 -0.62458181  0.41223064 -0.52137091  0.46311787 -0.4195422   0.52914572 -0.31419831  0.58332042 -0.15978708],396
graphs/new/nodes_12/depth_6//58.gml,0.777933145629881,[ 0.37102845 -0.37523344],24,0.8567829189665271,[ 0.28971107 -0.477633    0.54056018 -0.25908022],90,0.9054179771359656,[ 0.26913503 -0.51152666  0.47691674 -0.3273457   0.52615974 -0.19690526],133,0.9330898143791586,[ 0.2310392  -0.53493506  0.44503262 -0.378137    0.47872176 -0.26837183  0.53946843 -0.16140815],207,0.9496882207799827,[ 0.21091058 -0.58086663  0.41911886 -0.42303238  0.47058651 -0.32052688  0.50744968 -0.24014353  0.57654492 -0.13235482],385
graphs/new/nodes_12/depth_6//59.gml,0.7194376508164572,[ 0.3581534  -0.39269908],27,0.8153340692416081,[ 0.26670754 -0.53974251  0.46900633 -0.31940387],80,0.8691709978951054,[ 0.23084151 -0.5906665   0.40994259 -0.4504561   0.47198055 -0.24031681],182,0.9014200488224222,[ 0.20732659 -0.61549222  0.38283244 -0.51961984  0.4321496  -0.36966804  0.47868104 -0.18923713],288,0.9259265299089736,[ 0.19849128 -0.62084681  0.36905049 -0.53757823  0.40890945 -0.43795892  0.45028835 -0.31070876  0.50370845 -0.15753582],363
graphs/new/nodes_12/depth_6//60.gml,0.7355500034885124,[ 0.39467238 -0.39269908],24,0.82720898505487,[ 0.3241781  -0.4687419   0.53281595 -0.26448661],90,0.8814952335657478,[ 0.27959918 -0.53225503  0.49040404 -0.3482873   0.50631856 -0.20880029],175,0.9135001701133914,[ 0.24213551 -0.56871007  0.44726514 -0.4052278   0.48491827 -0.28728177  0.5120078  -0.16510042],225,0.9318200163293995,[ 0.21360548 -0.59956003  0.41481018 -0.45704046  0.46239447 -0.34669713  0.50729637 -0.24209632  0.54215111 -0.12901599],341
