,r_1,r_1_angles,r_1_nfev,r_2,r_2_angles,r_2_nfev,r_3,r_3_angles,r_3_nfev,r_4,r_4_angles,r_4_nfev,r_5,r_5_angles,r_5_nfev,r_6,r_6_angles,r_6_nfev,r_7,r_7_angles,r_7_nfev,r_8,r_8_angles,r_8_nfev,r_9,r_9_angles,r_9_nfev,r_10,r_10_angles,r_10_nfev
graphs/new/nodes_11/depth_3//177.gml,0.8237917306217747,[2.95631747 1.86157302],38.0,0.8237917306217747,[2.95631747 1.86157302],48,0.8237917306217747,[2.95631747 1.86157302],18,0.8237917306217747,[2.95631747 1.86157302],18,0.8237917306217747,[2.95631747 1.86157302],30,0.8237917306217747,[2.95631747 1.86157302],36,0.8237917306217747,[2.95631747 1.86157302],63,0.8237917306217747,[2.95631747 1.86157302],24,0.8237917370183959,[-0.18522631  1.86156057],33,0.8237917370183959,[-0.18522631  1.86156057],27
graphs/new/nodes_11/depth_3//178.gml,0.7269072537938324,[ 1.2002874  -2.00276755],40.0,0.7269072623410856,[-1.20016396 -1.13884377],66,0.8337466510258871,[0.19862972 1.2647066 ],60,0.8337466510258871,[0.19862972 1.2647066 ],30,0.8337466510258871,[0.19862972 1.2647066 ],66,0.8337466510258871,[0.19862972 1.2647066 ],63,0.8337466510258871,[0.19862972 1.2647066 ],42,0.8337466510258871,[0.19862972 1.2647066 ],42,0.8337466510258871,[0.19862972 1.2647066 ],54,0.8337466510258871,[0.19862972 1.2647066 ],45
graphs/new/nodes_11/depth_3//179.gml,0.7737031169770457,[-1.75369316 -2.78409014],39.0,0.773703122218286,[1.75375488 4.35492158],36,0.8502712504326589,[-0.19057136  0.29257879],42,0.8502712504326589,[-0.19057136  0.29257879],54,0.8502712504326677,[-2.95102132 -3.4341715 ],57,0.8502712504326684,[ 2.95102134 -2.84901381],42,0.8502712504326684,[ 2.95102134 -2.84901381],54,0.8502712504326692,[2.95102134 3.43417147],30,0.8502712504326692,[2.95102134 3.43417147],36,0.8502712504326692,[2.95102134 3.43417147],36
graphs/new/nodes_11/depth_3//180.gml,0.7322480002488703,[-1.89024043  2.76334284],36.0,0.8052041474908025,[-2.91633637 -0.32729258],30,0.8052041474908054,[0.22525632 2.81430009],39,0.8052041474908054,[0.22525632 2.81430009],30,0.8052041474908054,[0.22525632 2.81430009],48,0.8052041474908059,[-0.22525628 -2.81430009],30,0.8052041474908059,[-0.22525628 -2.81430009],42,0.8052041474908059,[-0.22525628 -2.81430009],30,0.8052041474908059,[-0.22525628 -2.81430009],27,0.805204147490807,[-0.2252563   0.32729258],42
graphs/new/nodes_11/depth_3//181.gml,0.7987991246339203,[1.76820741 2.75128466],35.0,0.79879914379063,[1.76809412 1.18040368],36,0.79879914379063,[1.76809412 1.18040368],18,0.8593630053329707,[-0.17375612  1.84459062],42,0.8593630053329805,[2.9678365  0.27379421],30,0.8593630053329805,[2.9678365  0.27379421],63,0.8593630053329805,[2.9678365  0.27379421],33,0.8593630053329808,[ 0.1737561 -0.2737942],51,0.8593630053329808,[ 0.1737561 -0.2737942],42,0.8593630053329808,[ 0.1737561 -0.2737942],36
graphs/new/nodes_11/depth_3//182.gml,0.8194755988908414,[-2.93830188  1.26406908],44.0,0.8194755988908414,[-2.93830188  1.26406908],39,0.8194755988908414,[-2.93830188  1.26406908],36,0.8194756174793044,[-3.34479544  1.87756655],57,0.8194756174793044,[-3.34479544  1.87756655],42,0.8194756174793044,[-3.34479544  1.87756655],27,0.8194756174793044,[-3.34479544  1.87756655],57,0.8194756174793044,[-3.34479544  1.87756655],54,0.8194756174793076,[-2.93838985  2.83482243],30,0.8194756174793076,[-2.93838985  2.83482243],42
graphs/new/nodes_11/depth_3//183.gml,0.8252945693730029,[ 0.23557751 -1.90510842],39.0,0.8252946018533854,[-2.90601039  1.23634438],51,0.8252946018534111,[2.90601032 1.90524818],27,0.8252946018534111,[2.90601032 1.90524818],30,0.8252946018534111,[2.90601032 1.90524818],27,0.8252946018534111,[2.90601032 1.90524818],12,0.8252946018534111,[2.90601032 1.90524818],54,0.8252946018534111,[2.90601032 1.90524818],45,0.8252946018534111,[2.90601032 1.90524818],84,0.8252946018534111,[2.90601032 1.90524818],27
graphs/new/nodes_11/depth_3//184.gml,0.7964474123158181,[-1.39372673  1.22499889],33.0,0.7964474123158181,[-1.39372673  1.22499889],27,0.8651681692099146,[-2.94113188  5.99073748],45,0.8651681692099146,[-2.94113188  5.99073748],30,0.8651681692099146,[-2.94113188  5.99073748],27,0.8651681692099147,[-0.20046078  0.29244782],51,0.8651681692099147,[-0.20046078  0.29244782],30,0.8651681692099147,[-0.20046078  0.29244782],39,0.8651681692099147,[-0.20046078  0.29244782],27,0.8651681692099147,[-0.20046078  0.29244782],45
graphs/new/nodes_11/depth_3//185.gml,0.817508474461885,[0.18175299 1.2904996 ],42.0,0.817508474461885,[0.18175299 1.2904996 ],39,0.817508474461885,[0.18175299 1.2904996 ],60,0.8175085033396893,[ 0.18186506 -0.28029741],48,0.8175085033396893,[ 0.18186506 -0.28029741],57,0.8175085033396893,[ 0.18186506 -0.28029741],30,0.8175085033396893,[ 0.18186506 -0.28029741],90,0.8175085033396893,[ 0.18186506 -0.28029741],27,0.8175085033396893,[ 0.18186506 -0.28029741],27,0.8175085033396893,[ 0.18186506 -0.28029741],33
graphs/new/nodes_11/depth_3//186.gml,0.8377742909313761,[-0.18812353 -1.27788141],33.0,0.8377742909313761,[-0.18812353 -1.27788141],72,0.8377742909313761,[-0.18812353 -1.27788141],27,0.8377742909313761,[-0.18812353 -1.27788141],39,0.8377742909313761,[-0.18812353 -1.27788141],45,0.8377742909313761,[-0.18812353 -1.27788141],57,0.8377742909313761,[-0.18812353 -1.27788141],105,0.8377742909313761,[-0.18812353 -1.27788141],48,0.8377742909313761,[-0.18812353 -1.27788141],45,0.8377742909313761,[-0.18812353 -1.27788141],60
graphs/new/nodes_11/depth_3//187.gml,0.7752524161600904,[ 2.93851701 -1.26110135],43.0,0.7752524161600904,[ 2.93851701 -1.26110135],33,0.7752524161600904,[ 2.93851701 -1.26110135],39,0.7752524161600904,[ 2.93851701 -1.26110135],30,0.7752524161600904,[ 2.93851701 -1.26110135],30,0.7752524522898984,[-0.2031786  -2.83181893],39,0.7752524522898984,[-0.2031786  -2.83181893],27,0.7752524522898984,[-0.2031786  -2.83181893],42,0.7752524522899022,[ 2.93841401 -2.83181895],39,0.7752524522899022,[ 2.93841401 -2.83181895],54
graphs/new/nodes_11/depth_3//188.gml,0.6804877399048023,[-1.28975951 -1.0126465 ],41.0,0.6804877435814688,[-1.28987301 -2.58345559],27,0.6804877435814973,[1.85172056 2.12893216],57,0.6804877435815504,[ 4.99331284 -1.01265981],93,0.6804877435815504,[ 4.99331284 -1.01265981],27,0.6804877435815504,[ 4.99331284 -1.01265981],33,0.6804877435815504,[ 4.99331284 -1.01265981],36,0.6804877435815504,[ 4.99331284 -1.01265981],42,0.6804877435815504,[ 4.99331284 -1.01265981],36,0.6804877435815504,[ 4.99331284 -1.01265981],78
graphs/new/nodes_11/depth_3//189.gml,0.8027291718808683,[ 2.95385842 -1.27690013],37.0,0.8027291718808683,[ 2.95385842 -1.27690013],54,0.8027291718808683,[ 2.95385842 -1.27690013],27,0.8027291718808683,[ 2.95385842 -1.27690013],51,0.8027291718808683,[ 2.95385842 -1.27690013],36,0.8027291718808683,[ 2.95385842 -1.27690013],27,0.8027291718808683,[ 2.95385842 -1.27690013],78,0.8027291787339669,[ 0.18777721 -3.43543699],30,0.8027291787339669,[ 0.18777721 -3.43543699],69,0.8027291787339669,[ 0.18777721 -3.43543699],78
graphs/new/nodes_11/depth_3//190.gml,0.7366515239849861,[-1.33205976  0.35387232],42.0,0.7366515328897197,[-1.33199233  0.35394945],33,0.7366515328897197,[-1.33199233  0.35394945],15,0.7955219419980556,[ 2.94477747 -1.2676959 ],69,0.7955219419980556,[ 2.94477747 -1.2676959 ],42,0.7955219419980556,[ 2.94477747 -1.2676959 ],36,0.7955219419980556,[ 2.94477747 -1.2676959 ],15,0.7955219419980556,[ 2.94477747 -1.2676959 ],24,0.7955219419980589,[0.19681513 1.26769591],27,0.7955219419980589,[0.19681513 1.26769591],42
graphs/new/nodes_11/depth_3//191.gml,0.806809605320258,[ 0.17861007 -0.28059925],32.0,0.806809605320258,[ 0.17861007 -0.28059925],30,0.806809605320258,[ 0.17861007 -0.28059925],24,0.806809605320258,[ 0.17861007 -0.28059925],27,0.806809605320258,[ 0.17861007 -0.28059925],75,0.806809605320258,[ 0.17861007 -0.28059925],27,0.8068096320290301,[-2.96288038 -1.85141659],120,0.8068096320290301,[-2.96288038 -1.85141659],36,0.8068096320290301,[-2.96288038 -1.85141659],36,0.8068096320290301,[-2.96288038 -1.85141659],24
graphs/new/nodes_11/depth_3//192.gml,0.8169744075966869,[-0.20539573  0.30242742],34.0,0.8169744108138498,[-2.93617209  1.26840761],63,0.8169744108138498,[-2.93617209  1.26840761],48,0.8169744108138498,[-2.93617209  1.26840761],96,0.8169744108138498,[-2.93617209  1.26840761],21,0.8169744108138526,[ 6.48860591 -3.44398134],99,0.8169744108138526,[ 6.48860591 -3.44398134],30,0.8169744108138526,[ 6.48860591 -3.44398134],42,0.8169744108138526,[ 6.48860591 -3.44398134],45,0.8169744108138532,[-2.93617207  2.83920397],48
graphs/new/nodes_11/depth_3//193.gml,0.8142255504961378,[-0.21394579  0.31822493],40.0,0.8142255953839346,[-2.9275588 -1.8891395],51,0.8142255953839381,[-3.35562652  3.45993582],42,0.814225595383942,[ 2.92755875 -1.2524532 ],63,0.814225595383942,[-2.92755877  1.25245318],39,0.814225595383942,[-2.92755877  1.25245318],30,0.814225595383942,[-2.92755877  1.25245318],78,0.814225595383942,[-2.92755877  1.25245318],39,0.814225595383942,[-2.92755877  1.25245318],66,0.814225595383942,[-2.92755877  1.25245318],36
graphs/new/nodes_11/depth_3//194.gml,0.7227134575381305,[ 1.34917725 -2.04166927],37.0,0.8080469384326397,[0.17925466 2.85919087],57,0.8080469384326397,[0.17925466 2.85919087],36,0.8080469384326397,[0.17925466 2.85919087],33,0.8080469384326414,[ 2.96233804 -1.28839456],45,0.8080469384326414,[ 2.96233804 -1.28839456],45,0.8080469384326414,[ 2.96233804 -1.28839456],36,0.8080469384326414,[ 2.96233804 -1.28839456],42,0.8080469384326414,[ 2.96233804 -1.28839456],27,0.8080469384326414,[ 2.96233804 -1.28839456],30
graphs/new/nodes_11/depth_3//195.gml,0.7961052984959337,[-1.74709408  1.90390284],44.0,0.7961052984959337,[-1.74709408  1.90390284],36,0.796105305369826,[1.39445131 1.90380133],36,0.796105305369826,[1.39445131 1.90380133],18,0.796105305369826,[1.39445131 1.90380133],54,0.8672149174802019,[-2.95831268  2.86129001],36,0.8672149174802019,[-2.95831268  2.86129001],48,0.8672149174802019,[-2.95831268  2.86129001],18,0.8672149174802019,[-2.95831268  2.86129001],42,0.8672149174802019,[-2.95831268  2.86129001],36
graphs/new/nodes_11/depth_3//196.gml,0.7847040788201668,[-2.93638882 -0.3090092 ],45.0,0.784704106163645,[ 6.48843684 -0.30912393],30,0.784704106163645,[ 6.48843684 -0.30912393],30,0.784704106163645,[ 6.48843684 -0.30912393],30,0.784704106163645,[ 6.48843684 -0.30912393],30,0.784704106163645,[ 6.48843684 -0.30912393],36,0.784704106163648,[ 3.3468442  -0.30912394],54,0.784704106163648,[ 3.3468442  -0.30912394],51,0.784704106163648,[ 3.3468442  -0.30912394],36,0.784704106163648,[ 3.3468442  -0.30912394],27
graphs/new/nodes_11/depth_3//197.gml,0.7178523707168705,[-1.37796406 -1.14591683],39.0,0.8199676433864814,[2.94765924 3.44414631],54,0.8199676433864814,[2.94765924 3.44414631],30,0.8199676433864814,[2.94765924 3.44414631],24,0.8199676433864858,[-0.19393332  0.30255369],27,0.8199676433864858,[-0.19393332  0.30255369],33,0.8199676433864858,[-0.19393332  0.30255369],27,0.8199676433864858,[-0.19393332  0.30255369],33,0.8199676433864858,[-0.19393332  0.30255369],33,0.8199676433864858,[-0.19393332  0.30255369],72
graphs/new/nodes_11/depth_3//198.gml,0.7692353228870589,[-0.98936691 -1.56348021],347.0,0.8049473990038778,[ 1.71281108 -1.86275585],33,0.8676999516550873,[-2.98185274 -0.25900758],27,0.8676999516550873,[-2.98185274 -0.25900758],27,0.8676999516550873,[-2.98185274 -0.25900758],45,0.8676999516550873,[-2.98185274 -0.25900758],60,0.8676999516550892,[2.9818527  1.82980384],36,0.8676999516550892,[2.9818527  1.82980384],30,0.8676999516550892,[2.9818527  1.82980384],102,0.8676999516550924,[ 0.15973998 -1.82980386],126
graphs/new/nodes_11/depth_3//199.gml,0.7738748224510078,[-1.75548634 -2.71311991],49.0,0.8159479844565047,[-0.17290051 -1.29335919],63,0.8159479844565047,[-0.17290051 -1.29335919],39,0.8159479844565047,[-0.17290051 -1.29335919],33,0.8159479844565047,[-0.17290051 -1.29335919],42,0.8159479844565047,[-0.17290051 -1.29335919],33,0.8159479844565047,[-0.17290051 -1.29335919],30,0.8159479844565047,[-0.17290051 -1.29335919],60,0.8159479844565047,[-0.17290051 -1.29335919],66,0.8159479844565047,[-0.17290051 -1.29335919],39
graphs/new/nodes_11/depth_3//200.gml,0.7246375732760157,[ 1.7773931  -1.09484683],44.0,0.8213673584340787,[-0.20697504  0.3060495 ],30,0.8213673584340787,[-0.20697504  0.3060495 ],39,0.8213673584340787,[-0.20697504  0.3060495 ],33,0.8213673584340958,[-0.20697509 -2.83554326],63,0.8213673584341,[ 2.93461752 -1.26474694],36,0.8213673584341,[ 2.93461752 -1.26474694],51,0.8213673584341,[ 2.93461752 -1.26474694],39,0.8213673584341,[ 2.93461752 -1.26474694],93,0.8213673584341,[ 2.93461752 -1.26474694],45
graphs/new/nodes_11/depth_3//201.gml,0.7484963382884543,[1.84587417 2.09664377],39.0,0.7484963421865787,[1.84579451 2.09669543],39,0.8295491295121246,[-0.18384482 -2.86115951],36,0.8295491295121246,[-0.18384482 -2.86115951],15,0.8295491295121246,[-0.18384482 -2.86115951],93,0.8295491295121246,[-0.18384482 -2.86115951],54,0.8295491295121246,[-0.18384482 -2.86115951],27,0.8295491295121246,[-0.18384482 -2.86115951],33,0.8295491295121246,[-0.18384482 -2.86115951],30,0.8295491295121246,[-0.18384482 -2.86115951],39
graphs/new/nodes_11/depth_3//202.gml,0.7918009916668375,[-1.8163964   1.00285281],33.0,0.7918010094628918,[-1.32505093 -2.57353677],60,0.7918010094628918,[-1.32505093 -2.57353677],84,0.8687955018290279,[ 2.97159398 -1.2963583 ],36,0.8687955018290322,[ 0.16999862 -0.27443796],39,0.8687955018290322,[ 0.16999862 -0.27443796],30,0.8687955018290322,[ 0.16999862 -0.27443796],27,0.8687955018290349,[ 0.16999862 -1.84523436],33,0.8687955018290349,[ 0.16999862 -1.84523436],33,0.8687955018290349,[ 0.16999862 -1.84523436],15
graphs/new/nodes_11/depth_3//203.gml,0.8517572370664145,[-0.22557147  1.88092405],37.0,0.8517572370664145,[-0.22557147  1.88092405],39,0.8517572859873125,[ 0.22560303 -0.31028892],66,0.8517572859873174,[ 0.22560298 -1.88108532],24,0.8517572859873174,[ 0.22560298 -1.88108532],27,0.8517572859873205,[-3.36719563  0.31028895],75,0.8517572859873205,[-3.36719563  0.31028895],33,0.8517572859873205,[-3.36719563  0.31028895],30,0.8517572859873205,[-3.36719563  0.31028895],33,0.8517572859873205,[-3.36719563  0.31028895],30
graphs/new/nodes_11/depth_3//204.gml,0.8483212458223319,[-0.19607585  1.86090992],37.0,0.8483212458223319,[-0.19607585  1.86090992],36,0.8483212654364071,[ 0.19617171 -0.29009835],36,0.8483212654364071,[ 0.19617171 -0.29009835],42,0.8483212654364071,[ 0.19617171 -0.29009835],33,0.8483212654364071,[ 0.19617171 -0.29009835],33,0.8483212654364071,[ 0.19617171 -0.29009835],27,0.8483212654364071,[ 0.19617171 -0.29009835],42,0.8483212654364095,[ 0.19617166 -1.86089463],33,0.8483212654364103,[ 2.94542098 -2.85149436],54
graphs/new/nodes_11/depth_3//205.gml,0.8143169995760012,[-0.20331162  1.88385175],34.0,0.8143170092623214,[-0.20328308  0.31298997],36,0.8143170092623214,[-0.20328308  0.31298997],33,0.8143170092623214,[-0.20328308  0.31298997],39,0.8143170092623214,[-0.20328308  0.31298997],39,0.8143170092623214,[-0.20328308  0.31298997],57,0.8143170092623214,[-0.20328308  0.31298997],45,0.8143170092623214,[-0.20328308  0.31298997],45,0.8143170092623214,[-0.20328308  0.31298997],42,0.8143170092623214,[-0.20328308  0.31298997],45
graphs/new/nodes_11/depth_3//206.gml,0.7085412324767154,[-1.3879816   0.41190338],44.0,0.8148137843815472,[-0.21027022 -2.83827471],141,0.8148137843815472,[-0.21027022 -2.83827471],48,0.8148137843815472,[-0.21027022 -2.83827471],96,0.8148137843815472,[-0.21027022 -2.83827471],69,0.8148137843815472,[-0.21027022 -2.83827471],42,0.8148137843815472,[-0.21027022 -2.83827471],69,0.8148137843815472,[-0.21027022 -2.83827471],93,0.8148137843815472,[-0.21027022 -2.83827471],30,0.8148137843815472,[-0.21027022 -2.83827471],69
graphs/new/nodes_11/depth_3//207.gml,0.7802703672793674,[2.95774452 1.85991802],39.0,0.7802703723534954,[-0.18389656 -1.28168592],36,0.7802703723534954,[-0.18389656 -1.28168592],60,0.7802703723534954,[-0.18389656 -1.28168592],39,0.7802703723534954,[-0.18389656 -1.28168592],66,0.7802703723534954,[-0.18389656 -1.28168592],54,0.7802703723534954,[-0.18389656 -1.28168592],18,0.7802703723534954,[-0.18389656 -1.28168592],72,0.7802703723534954,[-0.18389656 -1.28168592],42,0.7802703723534954,[-0.18389656 -1.28168592],24
graphs/new/nodes_11/depth_3//208.gml,0.8769626889373544,[-2.97395313  2.87537606],42.0,0.8769627202400421,[-3.30934551  0.2661955 ],42,0.8769627202400421,[-3.30934551  0.2661955 ],42,0.8769627202400421,[-3.30934551  0.2661955 ],30,0.8769627202400421,[-3.30934551  0.2661955 ],78,0.8769627202400421,[-3.30934551  0.2661955 ],48,0.8769627202400421,[-3.30934551  0.2661955 ],36,0.8769627202400421,[-3.30934551  0.2661955 ],141,0.8769627202400437,[2.9738398 0.2661955],87,0.8769627202400437,[2.9738398 0.2661955],66
graphs/new/nodes_11/depth_3//209.gml,0.7533266865753387,[1.88899964 2.11284138],64.0,0.8320050414680958,[-0.18503562 -1.28566906],36,0.8320050414681063,[2.95655698 0.28512722],45,0.8320050414681088,[2.95655698 1.85592359],54,0.8320050414681088,[2.95655698 1.85592359],42,0.8320050414681088,[2.95655698 1.85592359],54,0.8320050414681088,[2.95655698 1.85592359],45,0.8320050414681088,[2.95655698 1.85592359],36,0.8320050414681088,[2.95655698 1.85592359],42,0.8320050414681088,[2.95655698 1.85592359],18
graphs/new/nodes_11/depth_3//210.gml,0.7801581797651161,[-1.34839285 -2.04591795],40.0,0.7801581942235809,[1.79310266 2.66645931],48,0.7801581942235809,[1.79310266 2.66645931],27,0.7801581942235809,[1.79310266 2.66645931],36,0.830552418999094,[ 0.17781343 -0.28357481],48,0.830552418999094,[ 0.17781343 -0.28357481],33,0.8305524189990996,[2.96377917 1.85437108],75,0.8305524189990996,[2.96377917 1.85437108],66,0.8305524189990996,[2.96377917 1.85437108],51,0.8305524189990996,[2.96377917 1.85437108],39
graphs/new/nodes_11/depth_3//211.gml,0.7379477284132738,[1.37337843 0.351188  ],44.0,0.8265958939391902,[-0.20686476  0.31433432],42,0.8265958939391902,[-0.20686476  0.31433432],21,0.8265958939391902,[-0.20686476  0.31433432],30,0.8265958939391902,[-0.20686476  0.31433432],27,0.8265958939391902,[-0.20686476  0.31433432],66,0.8265958939391902,[-0.20686476  0.31433432],33,0.8265958939391902,[-0.20686476  0.31433432],42,0.8265958939391902,[-0.20686476  0.31433432],30,0.8265958939391902,[-0.20686476  0.31433432],24
graphs/new/nodes_11/depth_3//212.gml,0.8389912511114492,[0.18889216 1.27461327],37.0,0.8389912577427705,[-2.9527456  -0.29615891],51,0.8389912577427705,[-2.9527456  -0.29615891],36,0.8389912577427705,[-2.9527456  -0.29615891],87,0.8389912577427705,[-2.9527456  -0.29615891],54,0.8389912577427705,[-2.9527456  -0.29615891],84,0.8389912577427705,[-2.9527456  -0.29615891],30,0.8389912577427705,[-2.9527456  -0.29615891],78,0.8389912577427705,[-2.9527456  -0.29615891],27,0.8389912577427705,[-2.9527456  -0.29615891],33
graphs/new/nodes_11/depth_3//213.gml,0.7683603404556926,[-1.80671218 -1.15494502],37.0,0.7683603618982542,[-1.80683316  1.98674489],51,0.7683603618982542,[-1.80683316  1.98674489],33,0.8603776920410023,[ 0.21445683 -1.88994794],42,0.8603776920410023,[ 0.21445683 -1.88994794],81,0.8603776920410023,[ 0.21445683 -1.88994794],27,0.8603776920410023,[ 0.21445683 -1.88994794],39,0.8603776920410023,[ 0.21445683 -1.88994794],27,0.8603776920410058,[-6.06872846  5.96403371],42,0.8603776920410058,[-6.06872846  5.96403371],60
graphs/new/nodes_11/depth_3//214.gml,0.7561011407346924,[ 1.37750591 -0.34693719],39.0,0.756101156331279,[ 1.37741171 -1.91772017],27,0.756101156331279,[ 1.37741171 -1.91772017],27,0.8107282741474555,[-0.20341393 -1.26055755],45,0.8107282741474596,[-132.15030543   -5.97294649],117,0.8107282741474632,[-2.9381787  2.8313538],30,0.8107282741474632,[-2.9381787  2.8313538],27,0.8107282741474632,[-2.9381787  2.8313538],36,0.8107282741474632,[-2.9381787  2.8313538],39,0.8107282741474632,[-2.9381787  2.8313538],42
graphs/new/nodes_11/depth_3//215.gml,0.8204615336158619,[-1.39522564 -1.96555712],40.0,0.8204616441224101,[-1.74645983  1.96512238],12,0.862503517646345,[0.16512819 2.87653443],33,0.862503517646345,[0.16512819 2.87653443],33,0.862503517646345,[0.16512819 2.87653443],57,0.862503517646345,[0.16512819 2.87653443],30,0.862503517646345,[0.16512819 2.87653443],30,0.862503517646345,[0.16512819 2.87653443],48,0.862503517646345,[0.16512819 2.87653443],93,0.862503517646345,[0.16512819 2.87653443],36
graphs/new/nodes_11/depth_3//216.gml,0.7092207131402194,[-1.40751568  0.29776512],41.0,0.8082577105264217,[-0.17989205 -1.28827167],39,0.8082577105264217,[-0.17989205 -1.28827167],15,0.8082577105264259,[ 2.96170058 -2.85906802],30,0.8082577105264259,[ 2.96170058 -2.85906802],18,0.8082577105264259,[ 2.96170058 -2.85906802],54,0.8082577105264259,[ 2.96170058 -2.85906802],69,0.8082577105264259,[ 2.96170058 -2.85906802],33,0.8082577105264259,[ 2.96170058 -2.85906802],24,0.8082577105264259,[ 2.96170058 -2.85906802],33
graphs/new/nodes_11/depth_3//217.gml,0.8172639263937802,[1.75547382 0.35132683],42.0,0.853693655203208,[-6.10179422 -1.85285168],54,0.853693655203208,[-6.10179422 -1.85285168],54,0.853693655203208,[-6.10179422 -1.85285168],69,0.853693655203208,[-6.10179422 -1.85285168],33,0.853693655203208,[-6.10179422 -1.85285168],27,0.8536936552032115,[ 2.96020158 -2.85953734],39,0.8536936552032115,[ 2.96020158 -2.85953734],15,0.8536936552032115,[ 2.96020158 -2.85953734],39,0.8536936552032115,[ 2.96020158 -2.85953734],27
graphs/new/nodes_11/depth_3//218.gml,0.8946139921591975,[-0.1626015   0.25897961],39.0,0.8946140197638933,[-0.16270532 -1.31182276],72,0.8946140197638933,[-0.16270532 -1.31182276],36,0.8946140197638933,[-0.16270532 -1.31182276],57,0.8946140197639204,[ 0.16270523 -3.40056637],30,0.8946140197639204,[ 0.16270523 -3.40056637],75,0.8946140197639211,[-2.97888744  2.88261896],45,0.8946140197639211,[-2.97888744  2.88261896],27,0.8946140197639211,[-2.97888744  2.88261896],90,0.8946140197639211,[-2.97888744  2.88261896],54
graphs/new/nodes_11/depth_3//219.gml,0.7401201296236634,[-1.25321681 -1.01947351],38.0,0.7401201327628742,[ 1.25332496 -0.55133792],33,0.7401201327628742,[ 1.25332496 -0.55133792],33,0.837957767136602,[0.19824299 1.27700553],48,0.8379577671366034,[-0.19824299 -1.27700556],39,0.837957767136604,[ 0.19824289 -3.43538343],27,0.837957767136604,[ 0.19824289 -3.43538343],39,0.837957767136604,[ 0.19824289 -3.43538343],12,0.837957767136604,[ 0.19824289 -3.43538343],24,0.837957767136604,[ 0.19824289 -3.43538343],30
graphs/new/nodes_11/depth_3//220.gml,0.7841730580661409,[ 0.19274057 -0.29967315],40.0,0.7841730580661409,[ 0.19274057 -0.29967315],27,0.7841730580661409,[ 0.19274057 -0.29967315],57,0.7841730580661409,[ 0.19274057 -0.29967315],33,0.7841730580661409,[ 0.19274057 -0.29967315],45,0.7841730744556786,[2.94879516 1.87037894],39,0.7841730744556786,[2.94879516 1.87037894],48,0.7841730744556852,[2.94879517 0.29958261],39,0.7841730744556852,[2.94879517 0.29958261],63,0.7841730744556852,[2.94879517 0.29958261],33
graphs/new/nodes_11/depth_3//221.gml,0.8464192948024958,[-2.97012261 -1.84411501],40.0,0.8464192948024958,[-2.97012261 -1.84411501],33,0.846419319801582,[ 0.17155772 -0.27335666],42,0.846419319801582,[ 0.17155772 -0.27335666],18,0.846419319801582,[ 0.17155772 -0.27335666],51,0.846419319801582,[ 0.17155772 -0.27335666],33,0.846419319801582,[ 0.17155772 -0.27335666],27,0.846419319801582,[ 0.17155772 -0.27335666],33,0.846419319801582,[ 0.17155772 -0.27335666],48,0.846419319801582,[ 0.17155772 -0.27335666],33
graphs/new/nodes_11/depth_3//222.gml,0.7662218787375435,[-2.94201602 -1.88036058],37.0,0.7662218787375435,[-2.94201602 -1.88036058],18,0.7662218787375435,[-2.94201602 -1.88036058],18,0.7662218787375435,[-2.94201602 -1.88036058],18,0.7662218942330635,[2.94196288 0.30963531],24,0.7662218942330635,[2.94196288 0.30963531],15,0.7662218942330635,[2.94196288 0.30963531],39,0.7662218942330673,[ 0.19962978 -3.45122792],60,0.7662218942330673,[ 0.19962978 -3.45122792],18,0.7662218942330673,[ 0.19962978 -3.45122792],18
graphs/new/nodes_11/depth_3//223.gml,0.7951035777441283,[-2.92277394 -1.88814452],40.0,0.7951036108784001,[ 0.2188648 -1.8882739],48,0.7951036108784001,[ 0.2188648 -1.8882739],51,0.7951036108784001,[ 0.2188648 -1.8882739],30,0.7951036108784001,[ 0.2188648 -1.8882739],60,0.7951036108784001,[ 0.2188648 -1.8882739],45,0.7951036108784001,[ 0.2188648 -1.8882739],57,0.7951036108784001,[ 0.2188648 -1.8882739],30,0.7951036108784001,[ 0.21886487 -1.88827391],51,0.7951036108784001,[ 0.21886487 -1.88827391],30
graphs/new/nodes_11/depth_3//224.gml,0.7297763701361043,[ 1.42720559 -1.93495685],48.0,0.8045354153702979,[0.177323  2.8641555],33,0.8045354153702994,[-2.96426968  1.2933591 ],27,0.8045354153702994,[-2.96426968  1.2933591 ],39,0.8045354153702994,[-2.96426968  1.2933591 ],30,0.8045354153702994,[-2.96426968  1.2933591 ],27,0.8045354153702994,[-2.96426968  1.2933591 ],33,0.8045354153702994,[-2.96426968  1.2933591 ],129,0.8045354153702994,[-2.96426968  1.2933591 ],63,0.8045354153702994,[-2.96426968  1.2933591 ],39
graphs/new/nodes_11/depth_3//225.gml,0.7770635332575305,[-1.37337755  0.35508846],39.0,0.8286717391275069,[-2.9448045   1.27157015],54,0.8286717391275069,[-2.9448045   1.27157015],63,0.8286717391275069,[-2.9448045   1.27157015],42,0.8286717391275069,[-2.9448045   1.27157015],30,0.8286717391275069,[-2.9448045   1.27157015],39,0.8286717391275069,[-2.9448045   1.27157015],24,0.8286717391275069,[-2.9448045   1.27157015],90,0.8286717391275069,[-2.9448045   1.27157015],39,0.8286717391275069,[-2.9448045   1.27157015],108
